lna,a,A,omega,h,h2
-5.674658308829215,0.003431841405889835,0.9997661164206015,-1.0200814686021935,2908.3520049547406,8458511.38472426
-5.671665213122633,0.0034421286233006646,0.9997650642161694,-1.0200377549456616,2894.9859416087706,8380943.602112421
-5.668672116929843,0.003452446679142025,0.9997640072000611,-1.0199894896857076,2881.682240487301,8304092.535139911
-5.665679020252038,0.0034627956658604855,0.9997629453632437,-1.0199220356357779,2868.440604109758,8227951.499305555
-5.662685923090403,0.0034731756761797856,0.9997618787100063,-1.0198251129733265,2855.260736477048,8152513.873267454
-5.65969282544611,0.0034835868031016515,0.9997608072524939,-1.0196947564269476,2842.1423430566147,8077773.098195343
-5.65669972732033,0.003494029139906611,0.9997597310037374,-1.0195339284326972,2829.0851307657535,8003722.677119881
-5.653706628714232,0.0035045027801548145,0.9997586499706297,-1.0193517153767078,2816.088807955018,7930356.174289515
-5.650713529628993,0.0035150078176868576,0.9997575641482667,-1.0191613223598384,2803.1530843936057,7857667.214545385
-5.647720430065794,0.0035255443466246125,0.9997564735167562,-1.0189773127918522,2790.277671258102,7785649.482721537
-5.644727330025827,0.003536112461372071,0.9997553780410723,-1.0188126713589194,2777.4622811252293,7714296.723073362
-5.641734229510289,0.003546712256616189,0.9997542776739076,-1.018676279375049,2764.706627968497,7643602.738732937
-5.63874112852038,0.0035573438273277538,0.999753172360883,-1.018571285600616,2752.0104271578202,7573561.391185368
-5.635748027057299,0.003568007268762248,0.9997520620470268,-1.018494658786671,2739.3733954606832,7504166.599757792
-5.6327549251222395,0.0035787026764607177,0.9997509466832153,-1.018437964985726,2726.795251043138,7435412.341111409
-5.629761822716386,0.0035894301462506386,0.9997498262313144,-1.0183891714406754,2714.27571346907,7367292.64872803
-5.626768719840911,0.003600189774246789,0.9997487006670499,-1.0183350878339512,2701.814503696562,7299801.6123851
-5.623775616496973,0.003610981656852115,0.9997475699801065,-1.0182639483769078,2689.4113440707456,7232933.377616415
-5.620782512685721,0.003621805890758586,0.9997464341715034,-1.0181676321967457,2677.0659583133292,7166682.145160064
-5.617789408408296,0.003632662572948047,0.9997452932488223,-1.0180431096568183,2664.7780715095887,7101042.170398363
-5.614796303665834,0.0036435518006930835,0.9997441472202553,-1.017892867875035,2652.547410093979,7036007.762796276
-5.611803198459473,0.003654473671557865,0.9997429960886414,-1.0177242731474412,2640.3737018359684,6971573.285346976
-5.608810092790354,0.003665428283399014,0.9997418398466259,-1.017548031579436,2628.2566758273583,6907733.154031076
-5.605816986659625,0.003676415734366472,0.9997406784738329,-1.0173760724220777,2616.196062472198,6844481.837295032
-5.6028238800684385,0.0036874361229043816,0.9997395119365328,-1.0172192737360657,2604.1915934798244,6781813.855550987
-5.599830773017955,0.003698489547751959,0.9997383401898072,-1.0170854617454756,2592.2430018609357,6719723.780696995
-5.596837665509337,0.003709576107944403,0.9997371631817416,-1.0169780461709697,2580.3500219260945,6658206.2356539965
-5.593844557543747,0.0037206959028137847,0.9997359808588137,-1.016895520525381,2568.5123892856036,6597255.89391364
-5.590851449122342,0.003731849031989957,0.9997347931714494,-1.0168318868344701,2556.729840849509,6536867.479090355
-5.587858340246272,0.0037430355954014573,0.9997336000787127,-1.016777891561532,2545.0021148264914,6477035.764471314
-5.584865230916676,0.0037542556932764187,0.9997324015512883,-1.0167228155304666,2533.328950720694,6417755.572559613
-5.5818721211346825,0.0037655094261434597,0.999731197572254,-1.0166564701735321,2521.710089325939,6359021.774608235
-5.578879010901409,0.0037767968948325963,0.9997299881355559,-1.0165710296315122,2510.1452727172514,6300829.290144764
-5.5758859002179655,0.0037881182004761284,0.999728773242521,-1.0164623735330587,2498.6342442402038,6243173.086489814
-5.572892789085455,0.0037994734445095384,0.9997275528970875,-1.0163307171020273,2487.1767484988573,6186048.178273348
-5.5698996775049805,0.0038108627286723867,0.9997263271006454,-1.0161804426613195,2475.772531343391,6129449.626954462
-5.566906565477647,0.0038222861550092015,0.9997250958474213,-1.0160191930392994,2464.421339858511,6073372.540350019
-5.563913453004563,0.0038337438258704004,0.9997238591212213,-1.0158564162124275,2453.122922353487,6017812.072176112
-5.560920340086843,0.003845235843913184,0.9997226168940744,-1.0157016399743517,2441.877028354501,5962763.421605408
-5.5579272267256075,0.0038567623121024703,0.999721369126972,-1.0155627911555758,2430.6834085994083,5908221.832840438
-5.554934112921979,0.003868323333711816,0.9997201157725194,-1.0154448529658497,2419.541815034652,5854182.594701177
-5.551940998677082,0.003879919012324353,0.9997188567789848,-1.0153490826086382,2408.4520008137656,5800641.04022383
-5.548947883992039,0.0038915494518337278,0.9997175920950025,-1.0152729039688893,2397.4137202965494,5747592.546266141
-5.545954768867968,0.0039032147564450454,0.999716321674095,-1.0152104684613723,2386.4267290479515,5695032.533114505
-5.542961653305977,0.003914915030675815,0.9997150454782314,-1.0151537616200506,2375.490783835883,5642956.4640892185
-5.539968537307168,0.0039266503793568925,0.9997137634798339,-1.0150940444209615,2364.6056426272344,5591359.845144556
-5.536975420872628,0.00393842090763342,0.9997124756619228,-1.0150233695444109,2353.771064581884,5540238.224462935
-5.53398230400344,0.003950226720965766,0.9997111820164245,-1.0149359111107548,2342.986810044699,5489587.192043434
-5.530989186700676,0.003962067925130466,0.9997098825409755,-1.0148288890495532,2332.252640535969,5439402.379287
-5.527996068965407,0.00397394462622115,0.9997085772348033,-1.0147029472572722,2321.5683187409427,5389679.458581647
-5.525002950798698,0.003985856930649497,0.9997072660944055,-1.0145619425157668,2310.9336084992424,5340414.14289133
-5.522009832201621,0.003997804945146159,0.9997059491097589,-1.0144122021360886,2300.3482747949624,5291602.18535216
-5.519016713175248,0.004009788776761723,0.999704626261682,-1.0142613945554921,2289.8120837481238,5243239.378878925
-5.516023593720657,0.004021808532867657,0.9997032975207629,-1.0141172155092983,2279.3248026078268,5195321.555783208
-5.5130304738389295,0.00403386432115728,0.9997019628479913,-1.013986114361185,2268.8861997473196,5147844.587403834
-5.51003735353115,0.004045956249646728,0.9997006221969463,-1.0138722692785072,2258.496044660688,5100804.383747972
-5.507044232798404,0.004058084426675922,0.9996992755171423,-1.0137769699815937,2248.1541079607605,5054196.893140843
-5.504051111641777,0.004070248960909563,0.9996979227579504,-1.0136984935989695,2237.860161377594,5008018.101880952
-5.501057990062348,0.0040824499613381126,0.9996965638724429,-1.0136324749865853,2227.613977756838,4962264.033897641
-5.4980648680611885,0.004094687537278777,0.9996951988205331,-1.0135726926673432,2217.415331057307,4916930.750407986
-5.495071745639364,0.004106961798376489,0.9996938275709216,-1.0135121275403476,2207.2639963473184,4872014.349571135
-5.492078622797929,0.0041192728546049035,0.9996924501015613,-1.0134441137606645,2197.1597497995003,4827510.966139003
-5.48908549953793,0.004131620816267373,0.9996910663986056,-1.0133633938262325,2187.102368684047,4783416.77110337
-5.486092375860408,0.004144005793997934,0.9996896764540467,-1.0132669132870578,2177.0916313607017,4739727.971340802
-5.483099251766396,0.0041564278987622875,0.999688280262451,-1.0131542388201331,2167.1273172699134,4696440.809257492
-5.480106127256928,0.004168887241858786,0.9996868778173358,-1.013027547857929,2157.209206923671,4653551.562436254
-5.477113002333035,0.004181383934919415,0.999685469107767,-1.0128912077894745,2147.3370818966955,4611056.5432886155
-5.474119876995753,0.0041939180899107885,0.9996840541157107,-1.0127510263644002,2137.510724818454,4568952.098713913
-5.47112675124612,0.004206489819135147,0.9996826328145322,-1.0126133029769007,2127.729919366402,4527234.609766956
-5.468133625085177,0.0042190992352313635,0.9996812051688501,-1.0124838358613002,2117.99445026061,4485900.491334743
-5.4651404985139695,0.00423174645117595,0.9996797711357328,-1.0123670407321481,2108.304103259764,4444946.191821957
-5.462147371533543,0.004244431580284076,0.9996783306670194,-1.012265312392929,2098.6586651582697,4404368.192843891
-5.459154244144944,0.004257154736210601,0.9996768837123771,-1.0121787182047437,2089.0579237840757,4364163.008925033
-5.456161116349215,0.004269916032951091,0.9996754302226083,-1.012105057537503,2079.5016679967034,4324327.1872010715
-5.453167988147396,0.004282715584842853,0.9996739701526947,-1.012040264207467,2069.9896876849957,4284857.307122226
-5.450174859540516,0.004295553506565975,0.9996725034641208,-1.0119790777825277,2060.5217737641565,4245749.980156186
-5.447181730529599,0.004308429913144348,0.9996710301261443,-1.0119158721449908,2051.0977181717517,4207001.849489367
-5.444188601115662,0.004321344919946701,0.9996695501158449,-1.0118455107248707,2041.7173138625478,4168609.5897260974
-5.441195471299712,0.004334298642687635,0.9996680634169783,-1.0117640993063874,2032.380354802244,4130569.906586095
-5.438202341082751,0.004347291197428653,0.9996665700178345,-1.0116695281207904,2023.08663596029,4092879.5366011234
-5.435209210465778,0.00436032270057919,0.9996650699084456,-1.0115617307479734,2013.8359533021705,4055535.246812462
-5.432216079449788,0.004373393268897649,0.9996635630775742,-1.0114426324106338,2004.628103781542,4018533.8344707806
-5.429222948035776,0.004386503019492439,0.9996620495099326,-1.0113158071496837,1995.4628853326549,3981872.126740124
-5.426229816224742,0.004399652069823011,0.9996605291840371,-1.0111859052024348,1986.3400968634614,3945546.9804075453
-5.423236684017684,0.004412840537700916,0.9996590020709943,-1.0110579430514988,1977.259538249627,3909555.281599128
-5.420243551415606,0.004426068541290854,0.999657468134375,-1.010936564502574,1968.2210103296181,3873893.945502943
-5.417250418419512,0.004439336199111729,0.9996559273311645,-1.0108253808888963,1959.2243149007825,3838559.9160984405
-5.414257285030408,0.0044526436300377234,0.9996543796136268,-1.010726482456891,1950.2692547163042,3803550.165891689
-5.411264151249301,0.004465990953299371,0.9996528249317881,-1.0106401845635438,1941.3556334826908,3768861.6956549794
-5.408271017077195,0.0044793782884846225,0.99965126323617,-1.0105650358902647,1932.4832558575094,3734491.5341696404
-5.405277882515088,0.004492805755539942,0.999649694480374,-1.0104980776126562,1923.6519274469263,3700436.7379702744
-5.402284747563974,0.004506273474771371,0.9996481186231533,-1.0104353070632055,1914.861454802815,3666694.391089553
-5.39929161222484,0.00451978156684563,0.9996465356296914,-1.0103722727887394,1906.1116454191108,3633261.60480235
-5.396298476498666,0.004533330152791186,0.9996449454719275,-1.0103047122114757,1897.4023077273264,3600135.517368984
-5.393305340386424,0.004546919353999344,0.9996433481279051,-1.0102291411469875,1888.7332510912297,3567313.293777646
-5.39031220388908,0.004560549292225329,0.9996417435802623,-1.0101433147803147,1880.104285800787,3534792.1254864875
-5.3873190670075966,0.004574220089589367,0.9996401318140927,-1.0100465011591129,1871.5152230656092,3502569.230166317
-5.384325929742933,0.004587931868577781,0.9996385128144927,-1.0099395364812562,1862.9658750081464,3470641.851444869
-5.381332792096047,0.00460168475204407,0.999636886564138,-1.009824663032225,1854.4560546570233,3439007.2586540924
-5.378339654067898,0.004615478863210005,0.9996352530412262,-1.0097051801782637,1845.9855759407133,3407662.746581167
-5.375346515659445,0.004629314325666737,0.9996336122180546,-1.009584963299163,1837.5542536818261,3376605.635224173
-5.372353376871651,0.00464319126337589,0.999631964060412,-1.009467920992523,1829.161903592152,3345833.269552865
-5.369360237705479,0.004657109800670674,0.9996303085278477,-1.0093574663499711,1820.8083422684888,3315343.019274522
-5.366367098161895,0.004671070062257008,0.9996286455747571,-1.0092560729829652,1812.4933871891762,3285132.278604493
-5.363373958241865,0.004685072173214635,0.9996269751521182,-1.0091649720869902,1804.216856711201,3255198.4660408464
-5.360380817946353,0.004699116258998253,0.9996252972096297,-1.0090840256583087,1795.978570067642,3225539.0241422122
-5.357387677276321,0.004713202445438643,0.9996236116979539,-1.0090117858861865,1787.7783473651878,3196151.419307802
-5.3543945362327285,0.00472733085874381,0.9996219185707644,-1.0089457258252363,1779.616009581476,3167033.141558696
-5.351401394816526,0.004741501625500112,0.9996202177863324,-1.0088826042985515,1771.4913785620543,3138181.7043196876
-5.34840825302866,0.004755714872673408,0.9996185093084525,-1.0088189120149593,1763.4042770167841,3109594.6442010873
-5.34541511087007,0.004769970727610189,0.9996167931066058,-1.0087513374364967,1755.354528515603,3081269.520780235
-5.3424219683416885,0.004784269318038715,0.9996150691553554,-1.0086771909677354,1747.3419574837255,3053203.916383058
-5.339428825444445,0.004798610772070162,0.9996133374330741,-1.0085947341228296,1739.366389196258,3025395.4358656285
-5.336435682179263,0.004812995218199768,0.9996115979201857,-1.0085033747329524,1731.4276497724975,2997841.7063967143
-5.333442538547064,0.0048274227853079684,0.9996098505971579,-1.0084037083007202,1723.5255661700855,2970540.3772419137
-5.330449394548766,0.0048418936026615525,0.9996080954425133,-1.0082974060477028,1715.6599661791893,2943489.1195499767
-5.32745625018529,0.004856407799914807,0.99960633243111,-1.008186969870172,1707.8306784169781,2916685.626142196
-5.324463105457556,0.004870965507110681,0.9996045615329058,-1.0080753903445767,1700.037532322527,2890127.6113052676
-5.321469960366486,0.0048855668546819424,0.9996027827123493,-1.0079657547818341,1692.2803581522662,2863812.8105879626
-5.318476814913004,0.004900211973452346,0.9996009959284595,-1.007860856504769,1684.5589869759888,2837738.9806015696
-5.315483669098034,0.004914900994637813,0.9995992011355663,-1.0077628543465298,1676.8732506734361,2811903.8988240967
-5.312490522922501,0.004929634049847606,0.9995973982846017,-1.0076730228711215,1669.222981931292,2786305.363407594
-5.309497376387329,0.004944411271085514,0.9995955873247675,-1.007591620896713,1661.6080142405103,2760941.192988292
-5.306504229493438,0.004959232790751049,0.999593768205362,-1.0075178900601962,1654.0281818937347,2735809.226498693
-5.303511082241748,0.004974098741640617,0.9995919408775363,-1.0074501786162888,1646.4833199826887,2710907.322981217
-5.300517934633172,0.004989009256948742,0.9995901052957645,-1.007386170448866,1638.9732643953132,2686233.3614026294
-5.297524786668618,0.005003964470269242,0.9995882614188561,-1.0073231873214927,1631.497851812572,2661785.240469037
-5.294531638348991,0.0050189645155964335,0.9995864092103978,-1.0072585247585184,1624.056919704811,2637560.878441079
-5.291538489675185,0.005034009527326346,0.9995845486385844,-1.007189779608406,1616.6503063276746,2613558.212949364
-5.288545340648094,0.005049099640257899,0.9995826796754771,-1.007115130059549,1609.2778507176026,2589775.2008102667
-5.285552191268604,0.005064234989594131,0.9995808022957905,-1.007033536330594,1601.9393926869975,2566209.817842386
-5.282559041537598,0.005079415710943392,0.9995789164753673,-1.0069448410708086,1594.6347728191986,2542860.058684137
-5.27956589145596,0.00509464194032055,0.9995770221895304,-1.0068497613603282,1587.3638324634037,2519723.9366129045
-5.276572741024567,0.005109913814148219,0.9995751194115112,-1.006749777419382,1580.1264137296762,2496799.4833662077
-5.273579590244301,0.005125231469257956,0.99957320811114,-1.0066469351264704,1572.9223594842094,2474084.748965373
-5.270586439116043,0.0051405950428915015,0.9995712882539433,-1.0065435889149323,1565.7515133449135,2451577.8015418868
-5.267593287640674,0.005156004672701995,0.9995693598007463,-1.0064421173773774,1558.613719677412,2429276.7271666583
-5.264600135819076,0.005171460496755215,0.9995674227078142,-1.006344645821181,1551.508823591457,2407179.629682147
-5.261606983652133,0.0051869626535308135,0.9995654769274988,-1.006252807711292,1544.4366709377439,2385284.630537261
-5.2586138311407264,0.005202511281923564,0.999563522409307,-1.006167571065651,1537.39710830502,2363589.868624638
-5.255620678285739,0.00521810652124461,0.9995615591012539,-1.0060891473058364,1530.3899830174348,2342093.5001201043
-5.252627525088051,0.005233748511222709,0.9995595869513378,-1.006016989827025,1523.4151431319601,2320793.6983237704
-5.249634371548538,0.005249437392005504,0.9995576059089669,-1.005949879019569,1516.472437435782,2299688.653502422
-5.246641217668073,0.005265173304160779,0.9995556159261736,-1.0058860807438537,1509.5617154435365,2278776.5727328327
-5.243648063447525,0.005280956388677714,0.9995536169584859,-1.0058235575424965,1502.6828273943202,2258055.679745788
-5.2406549088877545,0.005296786786968171,0.9995516089653643,-1.0057602067108022,1495.83562424837,2237524.2147705113
-5.237661753989621,0.005312664640867931,0.9995495919101679,-1.0056940975113629,1489.0199576834636,2217180.434379664
-5.234668598753976,0.0053285900926379965,0.9995475657596629,-1.0056236810785546,1482.2356800909693,2197022.6113347383
-5.231675443181669,0.005344563284965837,0.9995455304831423,-1.005547950670253,1475.4826445716992,2177049.0344322952
-5.228682287273545,0.005360584360966678,0.9995434860512634,-1.0054665364674247,1468.7607049315413,2157258.008350998
-5.225689131030444,0.005376653464184779,0.9995414324347381,-1.0053797269541596,1462.069715677069,2137647.853500026
-5.2226959744532095,0.005392770738594701,0.9995393696030258,-1.005288417353583,1455.4095320111553,2118216.9058689303
-5.21970281754268,0.005408936328602609,0.9995372975231703,-1.0051939935875458,1448.7800098287316,2098963.5168793397
-5.216709660299694,0.005425150379047554,0.9995352161589057,-1.0050981668436767,1442.1810057127602,2079886.0532386685
-5.213716502725093,0.005441413035202758,0.9995331254701201,-1.0050027786193934,1435.612376930489,2060982.8967960086
-5.210723344819717,0.00545772444277694,0.9995310254127271,-1.0049095983911591,1429.0739814299857,2042252.444400151
-5.207730186584407,0.005474084747915596,0.9995289159389483,-1.0048201359831315,1422.5656778369935,2023693.1077598247
-5.204737028020004,0.005490494097202324,0.9995267969979656,-1.0047354881200516,1416.0873254520334,2005303.3133058932
-5.201743869127347,0.005506952637660138,0.9995246685368638,-1.0046562342486198,1409.6387842477204,1987081.5020553912
-5.1987507099072765,0.005523460516752791,0.9995225305017565,-1.0045823907382812,1403.2199148662014,1969026.1294771095
-5.195757550360627,0.005540017882386101,0.9995203828389705,-1.004513426101168,1396.8305786166359,1951135.665358486
-5.192764390488232,0.005556624882909275,0.9995182254961616,-1.0044483332604817,1390.4706374726468,1933408.5936735887
-5.189771230290923,0.005573281667116244,0.9995160584232483,-1.004385749094793,1384.1399540696375,1915843.4124518982
-5.186778069769523,0.005589988384247008,0.9995138815730666,-1.0043241069895414,1377.8383917019435,1898438.633647798
-5.183784908924854,0.0056067451839889645,0.9995116949016883,-1.004261805252008,1371.5658143197725,1881192.7830106607
-5.180791747757731,0.005623552216478253,0.999509498368376,-1.0041973733606586,1365.3220865259127,1864104.399955472
-5.177798586268968,0.005640409632301102,0.9995072919351893,-1.0041296190077849,1359.1070735722471,1847172.0374341176
-5.17480542445937,0.0056573175824951765,0.9995050755662918,-1.0040577415987124,1352.9206413560808,1830394.2618073488
-5.171812262329743,0.005674276218550919,0.9995028492270366,-1.003981401895862,1346.7626564163638,1813769.6527176609
-5.1688190998808885,0.005691285692412915,0.9995006128829305,-1.0039007424022226,1340.6329859298512,1797296.8029631886
-5.165825937113606,0.005708346156481243,0.9994983664985836,-1.003816358343424,1334.531497707288,1780974.3183728573
-5.162832774028695,0.005725457763612836,0.9994961100367521,-1.0037292240552989,1328.4580601896844,1764800.817682939
-5.159839610626953,0.005742620667122854,0.9994938434575675,-1.0036405839026203,1322.4125424447243,1748774.9324151198
-5.156846446909179,0.0057598350207860435,0.9994915667180251,-1.0035518199795121,1316.3948141633753,1732895.3067562273
-5.15385328287617,0.005777100978838122,0.9994892797717755,-1.0034643106812005,1310.4047456566952,1717160.597439588
-5.150860118528725,0.005794418695977166,0.9994869825692332,-1.0033792944915536,1304.4422078528662,1701569.4736280602
-5.147866953867642,0.005811788327364981,0.9994846750579819,-1.0032977522632711,1298.5070722944215,1686120.61679863
-5.144873788893718,0.005829210028628513,0.9994823571834301,-1.003220318812054,1292.5992111356295,1670812.7206284518
-5.141880623607749,0.0058466839558612305,0.9994800288896455,-1.0031472313755538,1286.7184971400213,1655644.4908822752
-5.1388874580105295,0.005864210265624536,0.9994776901202821,-1.0030783185173175,1280.864803677948,1640614.6453009483
-5.135894292102852,0.00588178911494917,0.9994753408195075,-1.0030130290219428,1275.038004724172,1625721.9134909976
-5.132901125885504,0.00589942066133662,0.9994729809328404,-1.002950496418892,1269.2379748553913,1610965.036815015
-5.129907959359273,0.005917105062760533,0.9994706104078195,-1.002889631575698,1263.464589247679,1596342.7682828063
-5.126914792524938,0.005934842477668149,0.9994682291944437,-1.002829233404306,1257.7177236737816,1581853.8724431589
-5.123921625383278,0.0059526330649816986,0.9994658372453475,-1.0027681064177472,1251.9972545002909,1567497.1252762661
-5.120928457935064,0.00597047698409984,0.9994634345157023,-1.002705173699852,1246.3030586846369,1553271.3140866815
-5.117935290181067,0.005988374394899088,0.9994610209628572,-1.002639574818567,1240.6350137719674,1539175.2373969697
-5.114942122122051,0.006006325457735236,0.9994585965457634,-1.0025707399849475,1234.9929978918997,1525207.7048420217
-5.1119489537587794,0.006024330333444798,0.9994561612242396,-1.0024984344651389,1229.3768897552204,1511367.5370642194
-5.108955785092012,0.006042389183346443,0.9994537149581506,-1.0024227702400457,1223.7865686505343,1497653.5656094488
-5.105962616122507,0.0060605021692424306,0.9994512577065799,-1.0023441850606594,1218.2219144409446,1484064.6328241602
-5.102969446851021,0.006078669453420069,0.9994487894270718,-1.0022633921390172,1212.6828075608028,1470599.591753551
-5.09997627727831,0.006096891198653161,0.9994463100750107,-1.0021813062071065,1207.169129012538,1457257.3060408896
-5.096983107405131,0.006115167568203457,0.999443819603193,-1.0020989536636955,1201.680760363647,1444036.649828153
-5.093989937232237,0.0061334987258221205,0.9994413179616235,-1.0020173756284,1196.2175837438037,1430936.5076578641
-5.090996766760385,0.0061518848357511955,0.9994388050975512,-1.0019375329978943,1190.7794818421416,1417955.7743762394
-5.088003595990328,0.006170326062725073,0.9994362809557336,-1.0018602220189505,1185.3663379046657,1405093.355037518
-5.085010424922821,0.0061888225719719725,0.9994337454788994,-1.0017860076104879,1179.9780357317995,1392348.164809476
-5.082017253558616,0.006207374529215432,0.9994311986083652,-1.001715179722646,1174.614459676015,1379719.1288799767
-5.079024081898465,0.006225982100675783,0.9994286402847431,-1.0016477357538418,1169.2754946395341,1367205.1823645271
-5.076030909943117,0.006244645453071653,0.9994260704486772,-1.0015833895900557,1163.961026072043,1354805.2702146834
-5.0730377376933165,0.006263364753621458,0.9994234890415398,-1.0015216054259988,1158.6709399683996,1342518.3471272546
-5.070044565149809,0.006282140170044898,0.999420896006029,-1.0014616524455247,1153.4051228662831,1330343.3774541856
-5.067051392313333,0.006300971870564476,0.9994182912866156,-1.001402674722587,1148.1634618437793,1318279.3351130916
-5.064058219184626,0.006319860023906994,0.9994156748298046,-1.001343769665532,1142.9458445168652,1306325.2034983702
-5.06106504576442,0.0063388047993050735,0.9994130465841935,-1.0012840677984074,1137.7521590367987,1294479.975392897
-5.058071872053443,0.006357806366498673,0.9994104065003265,-1.0012228069454263,1132.5822940874039,1282742.6528802866
-5.055078698052421,0.006376864895736591,0.9994077545303632,-1.0011593945908934,1127.4361388822854,1271112.2472577959
-5.052085523762076,0.0063959805577780155,0.9994050906275946,-1.0010934535086775,1122.3135831619572,1259587.7789498316
-5.0490923491831285,0.006415153523894026,0.9994024147458519,-1.0010248474081276,1117.2145171909503,1248168.2774222083
-5.046099174316295,0.006434383965869147,0.9993997268388615,-1.000953685169569,1112.138831754894,1236852.7810971404
-5.0431059991622895,0.006453672056002872,0.999397026859602,-1.000880304152402,1107.0864181576305,1225640.337269092
-5.040112823721828,0.0064730179671112,0.9993943147597182,-1.0008052347633052,1102.057168218375,1214530.0020215036
-5.037119647995623,0.006492421872528198,0.9993915904890394,-1.0007291500353284,1097.0509742689392,1203520.8401444287
-5.0341264719843855,0.0065118839461075426,0.99938885399524,-1.0006528049797758,1092.067729151065,1192611.9250531637
-5.031133295688829,0.006531404362224064,0.9993861052236677,-1.0005769712225263,1087.1073262138466,1181802.3387078186
-5.028140119109662,0.006550983295775337,0.9993833441173473,-1.0005023724945705,1082.1696593112592,1171091.171533847
-5.025146942247598,0.0065706209221832205,0.9993805706171585,-1.0004296263068506,1077.2546227997993,1160477.522343538
-5.0221537651033445,0.006590317417395443,0.9993777846621642,-1.000359196394176,1072.3621115362084,1149960.4982583956
-5.019160587677611,0.0066100729578871895,0.9993749861900626,-1.0002913593823557,1067.4920208752596,1139539.2146323458
-5.016167409971104,0.006629887720662662,0.9993721751377196,-1.0002261878806422,1062.644246667617,1129212.7949757872
-5.01317423198453,0.006649761883256696,0.9993693514417374,-1.0001635507321802,1057.8186852576926,1118980.3708803132
-5.01018105371859,0.006669695623736326,0.9993665150390122,-1.0001031297348388,1053.01523348153,1108841.081944161
-5.007187875173984,0.006689689120702415,0.999363665867235,-1.0000444508570006,1048.2337886646499,1098794.0756982458
-5.00419469635141,0.006709742553291219,0.999360803865298,-0.999986926870648,1043.4742486198645,1088838.5075327908
-5.0012015172515625,0.006729856101176026,0.9993579289735749,-0.9999299075602073,1038.7365116450344,1078973.5406244947
-4.9982083378751305,0.006750029944568755,0.9993550411340569,-0.9998727331956064,1034.020476520763,1069198.3458642256
-4.995215158222802,0.006770264264221565,0.999352140290337,-0.9998147869249976,1029.3260425080286,1059512.10178524
-4.992221978295261,0.006790559241428484,0.9993492263874472,-0.9997555419718591,1024.653109345756,1049913.994491926
-4.989228798093188,0.006810915058027022,0.999346299371565,-0.9996946001436854,1020.001577248336,1040403.2175890933
-4.986235617617261,0.006831331896399813,0.9993433591896175,-0.999631718944699,1015.3713469031061,1030978.9721118278
-4.983242436868156,0.0068518099394762385,0.9993404057888128,-0.9995668256539112,1010.7623194678208,1021640.466455969
-4.980249255846545,0.006872349370734054,0.9993374391161407,-0.9995000177544872,1006.1743965681152,1012386.9163092107
-4.977256074553101,0.006892950374201057,0.9993344591178802,-0.9994315502103969,1001.6074802949821,1003217.544582863
-4.974262892988494,0.006913613134456697,0.999331465739151,-0.9993618111011742,997.0614732023038,994131.5813443484
-4.971269711153393,0.006934337836633769,0.999328458923544,-0.9992912878956367,992.5362783044189,985128.263750387
-4.968276529048465,0.006955124666420031,0.9993254386128557,-0.9992205273370417,988.0317990737625,976206.8359809358
-4.965283346674378,0.0069759738100598975,0.9993224047469434,-0.9991500922062327,983.5479394385718,967366.5491738605
-4.962290164031799,0.006996885454356093,0.9993193572637111,-0.9990805183736912,979.0846037806725,958606.6613603565
-4.959296981121393,0.007017859786671326,0.9993162960992216,-0.9990122753506756,974.6416969333296,949926.4374010804
-4.956303797943825,0.007038896994929972,0.9993132211879237,-0.9989457331810222,970.2191241791655,941325.148922987
-4.953310614499758,0.007059997267619762,0.9993101324629754,-0.9988811378810326,965.8167912481281,932802.0742568303
-4.950317430789854,0.007081160793793467,0.9993070298566349,-0.9988185969366064,961.434604315504,924356.4983753097
-4.947324246814773,0.007102387763070594,0.9993039133006894,-0.9987580755384076,957.0724699999546,915987.712831814
-4.944331062575174,0.007123678365639089,0.9993007827268894,-0.998699403413301,952.73029536156,907695.0156997254
-4.941337878071713,0.00714503279225705,0.9992976380673553,-0.9986422913565887,948.4079878998575,899477.7115122563
-4.9383446933050426,0.007166451234254425,0.9992944792549278,-0.9985863558535855,944.1054555518715,891335.1112028068
-4.935351508275813,0.007187933883534737,0.9992913062234378,-0.9985311497135365,939.8226066900976,883266.5320457699
-4.932358322984673,0.0072094809325768065,0.999288118907878,-0.9984761962482298,935.5593501204672,875271.297597831
-4.929365137432265,0.0072310925744364625,0.999284917244467,-0.9984210243897816,931.3155950802659,867348.7376397097
-4.926371951619233,0.007252769002748292,0.999281701170602,-0.9983652021981826,927.0912512360106,859498.1881183517
-4.923378765546213,0.007274510411727366,0.999278470624709,-0.9983083664147991,922.8862286812958,851718.9910895851
-4.920385579213842,0.007296316996170965,0.9992752255460016,-0.998250246111088,918.7004379346114,844010.4946612468
-4.9173923926227525,0.00731818895146035,0.9992719658741686,-0.9981906789908909,914.5337899371377,836372.0529367848
-4.9143992057735755,0.007340126473562492,0.9992686915490143,-0.9981296194633289,910.3861960505322,828803.0259593581
-4.91140601866694,0.007362129759031821,0.9992654025100781,-0.9980671382547531,906.25756805473,821302.7796564735
-4.908412831303473,0.007384199005012012,0.9992620986962593,-0.9980034139076608,902.1478181457456,813870.6857851293
-4.9054196436838,0.007406334409237723,0.999258780045475,-0.9979387170667201,898.0568589335091,806506.1218775207
-4.902426455808544,0.007428536170036376,0.9992554464943728,-0.9978733889306939,893.9846034397443,799208.4711873169
