z,mu_LCDM,mu_STAM,Delta_mu,fractional_dL_pct
0.5934173622704508,42.77905429006241,42.74790239389756,0.031151896164850257,1.4449375746834914
0.5975893155258766,42.797433146732175,42.765880130035704,0.03155301669647059,1.4636785016606924
0.6017612687813022,42.81569120924742,42.78373838752479,0.03195282172262637,1.4823614115173633
0.605933222036728,42.83383004101678,42.80147874555084,0.03235129546594351,1.5009855334511046
0.6101051752921537,42.851851174538524,42.81910275175481,0.03274842278371182,1.519550125890845
0.6142771285475794,42.86975611222813,42.83661192307655,0.03314418915157802,1.538054475765649
0.6184490818030051,42.88754632721809,42.85400774657067,0.03353858064741644,1.5564978977810506
0.6226210350584308,42.9052232354726,42.87129164885658,0.03393158661602058,1.5748798590948354
0.6267929883138565,42.922788280846575,42.88846508915254,0.034323191694035415,1.5931996063421217
0.6309649415692822,42.94024285530736,42.90552947183444,0.03471338347291919,1.6114565240197498
0.6351368948247079,42.95758832232592,42.92248617203545,0.035102150290470036,1.6296500312533047
0.6393088480801337,42.97482601970914,42.939336538696786,0.035489481012355384,1.6477795716051125
0.6434808013355593,42.991957260254395,42.956081895236096,0.03587536501829902,1.6658446124531379
0.647652754590985,43.00898333238305,42.972723540194394,0.036259792188658935,1.6838446443872002
0.6518247078464108,43.025905500753844,42.98926274786254,0.03664275289130359,1.701779180618157
0.6559966611018365,43.04272498217112,43.00570074214106,0.03702424003006399,1.7196478529581505
0.6601686143572622,43.05944301641896,43.022038773317135,0.03740424310182533,1.7374501334914694
0.6643405676126879,43.076060804597056,43.038278051092334,0.03778275350472171,1.7551855831796637
0.6685125208681136,43.09257952206211,43.05441975862734,0.0381597634347699,1.7728538002294902
0.6726844741235393,43.10900032319811,43.0704650576835,0.03853526551461073,1.7904544027248281
0.676856427378965,43.12532434192354,43.08641508914141,0.0389092527821262,1.8079870281128452
0.6810283806343908,43.141552692183225,43.102270973503686,0.03928171867953978,1.8254513327119026
0.6852003338898165,43.157686468425226,43.11803381138269,0.03965265704253795,1.8428469912199485
0.6893722871452421,43.173726724931456,43.133704661278,0.04002206365345273,1.8601737695895793
0.6935442404006679,43.18967453399057,43.149284602085075,0.040389931905494336,1.877431321689338
0.6977161936560936,43.20553094035655,43.16477468405788,0.04075625629867119,1.8946193532539457
0.7018881469115192,43.2212969649738,43.18017593283079,0.04112103214301044,1.9117376080016513
0.706060100166945,43.23697361146954,43.195489356377436,0.04148425509210085,1.9287858457724516
0.7102320534223707,43.252561866552,43.21071594541816,0.04184592113384156,1.945763842108894
0.7144040066777965,43.26806270039703,43.22585667381567,0.0422060265813613,1.962671387844095
0.7185759599332221,43.28347706702365,43.2409124989594,0.04256456806424325,1.979508288703813
0.7227479131886478,43.298805886713865,43.25588434302744,0.04292154368642542,1.9962744197076665
0.7269198664440736,43.314050092884074,43.27077314293645,0.0432769499476251,2.0129695805995773
0.7310918196994992,43.329210600918266,43.28557981704863,0.043630783869637924,2.0295935956941458
0.735263772954925,43.344288303747454,43.30030526048151,0.043983043265946264,2.0461463265678104
0.7394357262103507,43.35928407986921,43.314950353643766,0.04433372622544596,2.0626276478242778
0.7436076794657764,43.37419879366385,43.329515962559036,0.04468283110481508,2.0790374467471784
0.7477796327212021,43.38903329570195,43.34400293918084,0.04503035652111009,2.0953756229626475
0.7519515859766278,43.40378842304332,43.358412121698834,0.04537630134448989,2.111642088107657
0.7561235392320536,43.4184649844476,43.37274431890364,0.04572066554396059,2.127836805616834
0.7602954924874792,43.433063797134395,43.38700034905588,0.04606344807851315,2.1439596915647785
0.7644674457429049,43.447585668450145,43.40118102043675,0.04640464801339306,2.1600106671455066
0.7686393989983307,43.46203138423718,43.41528711907303,0.046744265164150534,2.175989688981672
0.7728113522537564,43.476401718204855,43.42931941863917,0.047082299565687435,2.191896724165443
0.776983305509182,43.49069743218338,43.44327868071726,0.04741875146611818,2.2077317499775484
0.7811552587646078,43.50491927637087,43.45716565505033,0.047753621320538286,2.22349475360184
0.7853272120200335,43.519067989573976,43.4709810797888,0.0480869097851766,2.239185731857507
0.7894991652754592,43.533144286941216,43.48472566862202,0.04841861831919658,2.254804719545178
0.7936711185308849,43.54714888766023,43.49840013984952,0.048748747810705595,2.2703517247642635
0.7978430717863106,43.561082508094266,43.51200520912083,0.04907729897343671,2.285826747577846
0.8020150250417363,43.57494584376259,43.52554157054971,0.04940427321287899,2.301229820810935
0.806186978297162,43.588739579905614,43.53900990779768,0.04972967210793655,2.3165609856512503
0.8103589315525878,43.602464391690546,43.552410894284804,0.05005349740574161,2.331820291410569
0.8145308848080135,43.61612094441189,43.56574519339525,0.05037575101663805,2.347007795293865
0.8187028380634391,43.629709893686915,43.579013458677565,0.05069643500934973,2.362123562176577
0.8228747913188649,43.643231875471166,43.592216323446166,0.05101555202499952,2.3771676841292333
0.8270467445742906,43.65668752562053,43.60535442117353,0.05133310444699646,2.3921402412940163
0.8312186978297162,43.67007748328575,43.61842838897481,0.05164909431093889,2.4070412976261446
0.835390651085142,43.6834023672297,43.63143884295606,0.051963524273638484,2.421870946587368
0.8395626043405677,43.69666278744473,43.64438639031723,0.05227639712749976,2.436629288257852
0.8437345575959935,43.709859345320936,43.657271629524686,0.05258771579624977,2.451316429138606
0.8479065108514191,43.72299263381026,43.6700951504794,0.05289748333085953,2.4659324819625628
0.8520784641068448,43.736063237586606,43.68285753468113,0.05320570290547266,2.4804775655059785
0.8562504173622706,43.74907172512737,43.6955593470376,0.05351237808977061,2.494951817447344
0.8604223706176962,43.76201866096454,43.708201148556654,0.05381751240788901,2.5093553735572316
0.864594323873122,43.774904618258,43.72078350931088,0.054121108947121854,2.5236883492212314
0.8687662771285477,43.78773015009223,43.733306978754875,0.05442317133735486,2.5379508856736788
0.8729382303839734,43.80049580201906,43.74577209870606,0.05472370331299459,2.5521431293259678
0.8771101836393991,43.81320211219632,43.75817940348685,0.05502270870947257,2.5662652316034817
0.8812821368948248,43.82584961152335,43.77052942006347,0.05532019145988443,2.5803173487892073
0.8854540901502506,43.83843882377321,43.78282266818156,0.05561615559165034,2.5942996418678366
0.8896260434056762,43.85097025954537,43.795059654150805,0.055910605394565493,2.6082122844685474
0.8937979966611019,43.863444421941026,43.807240876696774,0.05620354524425153,2.6220554545286046
0.8979699499165277,43.87586182735106,43.81936684829488,0.056494979056182615,2.635829308489046
0.9021419031719534,43.88822297230357,43.83143806109869,0.05678491120488616,2.649534024731204
0.906313856427379,43.90052834681791,43.84345500067401,0.05707334614389481,2.663169785621977
0.9104858096828048,43.91277843451986,43.85541814611696,0.0573602884028972,2.6767367773803175
0.9146577629382305,43.924973712754344,43.86732797016933,0.057645742585016535,2.6902351899495747
0.9188297161936562,43.937114652695485,43.879184939331395,0.05792971336408925,2.7036652168697106
0.9230016694490819,43.949201714994764,43.89098950941619,0.058212205578577425,2.717027059720367
0.9271736227045076,43.961235349538086,43.90274212531774,0.058493224220349305,2.7303209275939544
0.9313455759599334,43.97321602358524,43.91444324973711,0.05877277384812629,2.7435470093458036
0.935517529215359,43.985144184677466,43.92609332528372,0.05905085939374288,2.756705511732971
0.9396894824707848,43.99702027470053,43.93769278885335,0.05932748584718439,2.76979664451773
0.9438614357262105,44.00884472998108,43.94924207172684,0.05960265825423505,2.7828206203566186
0.9480333889816361,44.02061798138099,43.96074159966673,0.05987638171425402,2.7957776546952973
0.9522053422370619,44.03234045438964,43.97219179301171,0.06014866137793007,2.808667965662437
0.9563772954924876,44.04401256630899,43.983593063817295,0.060419502491697585,2.8214917761728575
0.9605492487479134,44.055634720682086,43.994945810209245,0.06068891047284097,2.8342493174855266
0.964721202003339,44.06720734200959,44.006250451639104,0.06095689037048402,2.8469408036780885
0.9688931552587647,44.078730835172394,44.0175073876519,0.06122344752049713,2.8595664626565265
0.9730651085141905,44.09020560011184,44.028717012812,0.06148858729983431,2.872126524523866
0.9772370617696161,44.10163203191085,44.03987971678622,0.06175231512463597,2.884621221490047
0.9814090150250419,44.11301052087351,44.05099588442511,0.06201463644839578,2.897050787784483
0.9855809682804676,44.12434145260285,44.06206589584271,0.062275556760141626,2.909415459569553
0.9897529215358932,44.13562520657945,44.073090124980595,0.06253508159885257,2.9217154756231656
0.993924874791319,44.1468621457914,44.08406892913828,0.06279321665311954,2.9339510820629577
0.9980968280467447,44.15805265733205,44.09500268999578,0.06304996733626922,2.946122512206184
1.0022687813021702,44.16919710874481,44.105891769481715,0.06330533926309556,2.9582300091640645
1.006440734557596,44.18029586323807,44.1167365251625,0.06355933807557079,2.970273817581326
1.0106126878130217,44.191349279754,44.12753731031268,0.06381196944131773,2.9822541835627714
1.0147846410684473,44.20235771303598,44.138294473983855,0.06406323905212474,2.994171354602071
1.0189565943238732,44.21332151369465,44.149008361072205,0.06431315262244652,3.0060255795096413
1.0231285475792988,44.22424102805011,44.15967931216076,0.06456171588934723,3.0178171084090266
1.0273005008347245,44.235116583440856,44.17030764875189,0.06480893468896909,3.0295461963640857
1.0314724540901503,44.245948534076135,44.18089371938132,0.06505481469481822,3.0412130909612145
1.035644407345576,44.25673721466815,44.191437852969344,0.06529936169880557,3.052818045640815
1.0398163606010018,44.26748295610764,44.201940374598884,0.06554258150875825,3.0643613148345406
1.0439883138564274,44.27818608552255,44.21240160557534,0.0657844799472116,3.07584315390681
1.048160267111853,44.28884692633541,44.222821863485336,0.06602506285007337,3.0872638190901247
1.052332220367279,44.29946579831987,44.23320146225424,0.06626433606562898,3.098623567436709
1.0565041736227045,44.310043017655886,44.24354071220268,0.06650230545320568,3.109922656753672
1.0606761268781302,44.32057888301229,44.25383990611836,0.06673897689393016,3.1211613461127774
