z,mu_V3,mu_LCDM,Delta_mu_V3_minus_LCDM,fractional_dL_pct
0.001,28.06759195921288,28.242444979443473,-0.1748530202305929,-7.736612493004857
0.00517195325542571,31.64137167391443,31.817617895627436,-0.1762462217130043,-7.795789050276436
0.00934390651085142,32.931195634352264,33.10883236625606,-0.17763673190379592,-7.854813449114772
0.01351585976627713,33.73819135500306,33.917209458237615,-0.17901810323455436,-7.913412508715756
0.01768781302170284,34.327729604694014,34.5081198864526,-0.18039028175858363,-7.971584706358959
0.021859766277128552,34.79294034995148,34.97469324206729,-0.18175289211581003,-8.02931490605726
0.02603171953255426,35.177549196299374,35.360655016640855,-0.18310582034148126,-8.086599069810784
0.03020367278797997,35.505624151245335,35.690073453164366,-0.18444930191903097,-8.14344794741615
0.03437562604340568,35.79183746280121,35.97762086777406,-0.1857834049728453,-8.199865182566345
0.03854757929883139,36.045797894130914,36.232905954490036,-0.18710806035912242,-8.255848606243465
0.0427195325542571,36.2741418512594,36.46256529394911,-0.1884234426897109,-8.311406342840954
0.04689148580968281,36.48164565866682,36.67137528355867,-0.18972962489184653,-8.366542201947535
0.05106343906510852,36.671861612838214,36.86288828388424,-0.1910266710460249,-8.421259606818943
0.05523539232053423,36.847504148362994,37.03981868480924,-0.19231453644624708,-8.475557383323796
0.05940734557595994,37.01069355958364,37.20428682243322,-0.1935932628495749,-8.5294379982225
0.06357929883138565,37.16311795252638,37.35798079508103,-0.1948628425546559,-8.582901826276878
0.06775125208681136,37.30614314878669,37.50226652301686,-0.19612337423016868,-8.635953712821642
0.07192320534223708,37.44088994475852,37.638264864352365,-0.19737491959384812,-8.688596934159598
0.07609515859766278,37.56828947532796,37.76690695485976,-0.19861747953180497,-8.740832198587867
0.08026711185308849,37.68912359520463,37.88897472198905,-0.19985112678442363,-8.79266322693123
0.0844390651085142,37.804055044122435,38.00513106933448,-0.20107602521204626,-8.844097552800411
0.0886110183639399,37.91365122226245,38.115943306894266,-0.20229208463181436,-8.895132030594244
0.09278297161936562,38.01840092490217,38.22190025542611,-0.20349933052393965,-8.945768367965846
0.09695492487479133,38.11872838627732,38.323426237758284,-0.2046978514809652,-8.996010909947639
0.10112687813021703,38.21500426136883,38.42089195466086,-0.20588769329202705,-9.0458621953879
0.10529883138564275,38.30755428237285,38.51462316065874,-0.20706887828589515,-9.095323771758911
0.10947078464106846,38.396666204259645,38.604907653140366,-0.20824144888072027,-9.144398020048083
0.11364273789649418,38.482595449760325,38.69200094071023,-0.20940549094990502,-9.193089129675114
0.11781469115191988,38.56556968824605,38.77613078805588,-0.21056109980982995,-9.24140167217271
0.12198664440734559,38.64579325048676,38.857501484389616,-0.2117082339028542,-9.289334488089018
0.1261585976627713,38.72344964524055,38.93629658236504,-0.212846937124489,-9.33688998473613
0.130330550918197,38.798704457050036,39.01268173826001,-0.21397728120997073,-9.384071722627663
0.13450250417362272,38.87170765923131,39.086806968071215,-0.21509930883990336,-9.43088203958019
0.13867445742904844,38.942595504264226,39.15880855888932,-0.21621305462509355,-9.47732292875375
0.14284641068447415,39.01149213966265,39.22881069689119,-0.21731855722853766,-9.523396544666374
0.14701836393989987,39.078510983268096,39.296926860918916,-0.21841587765081982,-9.569105964331682
0.15119031719532555,39.14375577261686,39.363260891811855,-0.2195051191949915,-9.614456016021789
0.15536227045075127,39.20732215471138,39.42790842190175,-0.22058626719037022,-9.659446606968093
0.15953422370617698,39.26929801125694,39.49095737205782,-0.2216593608008779,-9.704079879939286
0.1637061769616027,39.3297644267961,39.55248887006404,-0.2227244432679356,-9.748358139712998
0.1678781302170284,39.38879635931865,39.612577934394245,-0.22378157507559848,-9.792284399645734
0.17205008347245412,39.446463268684674,39.67129407401009,-0.22483080532541777,-9.83586119144617
0.1762220367278798,39.502829643163196,39.728701816290254,-0.22587217312705832,-9.879090624128695
0.18039398998330552,39.55795545185969,39.784861173183614,-0.22690572132392361,-9.921974954460522
0.18456594323873124,39.61189643085676,39.839827955188994,-0.2279315243322344,-9.964517740955248
0.18873789649415695,39.66470482761932,39.893654430777445,-0.22894960315812796,-10.006720318897877
0.19290984974958267,39.716429364833544,39.946389372298874,-0.22996000746532985,-10.04858520520251
0.19708180300500838,39.767115645725696,39.99807842614451,-0.2309627804188139,-10.090114640063863
0.20125375626043407,39.81680641796417,40.04876438224534,-0.23195796428116466,-10.131310819270123
0.20542570951585978,39.86554180648186,40.09848740839288,-0.23294560191101965,-10.17217595634875
0.2095976627712855,39.913359523276235,40.14728526100236,-0.2339257377261248,-10.212712322404261
0.2137696160267112,39.96029505476564,40.19519347510455,-0.23489842033891506,-10.252922354975347
0.21794156928213693,40.006381733281195,40.24224545848956,-0.23586372520836818,-10.292809593510455
0.22211352253756264,40.05165119344533,40.28847286854199,-0.23682167509665675,-10.332375392381476
0.22628547579298836,40.09613324800998,40.333905556731516,-0.23777230872153865,-10.371621759419181
0.23045742904841404,40.13985606397631,40.37857173481649,-0.23871567084017897,-10.410550945407293
0.23462938230383976,40.18284630045662,40.422498105647605,-0.23965180519098794,-10.44916515253288
0.23880133555926547,40.22512921373334,40.46570996944254,-0.24058075570920323,-10.487466584656834
0.24297328881469119,40.266728752369765,40.50823132085773,-0.24150256848796658,-10.525457528171811
0.2471452420701169,40.30766764560017,40.55008493779742,-0.24241729219725272,-10.563140369139013
0.2513171953255426,40.34796741263537,40.591292401259956,-0.24332498862458607,-10.600518027099582
0.25548914858096833,40.38764864960201,40.63187433850869,-0.24422568890667407,-10.637592152834142
0.259661101836394,40.426730925962296,40.67185035780649,-0.24511943184419493,-10.674364707166728
0.26383305509181976,40.465232858665814,40.711239119905485,-0.24600626123967118,-10.710837850906142
0.26800500834724544,40.50317219396341,40.75005841486672,-0.24688622090331336,-10.74701373921635
0.27217696160267113,40.54056586115745,40.78832521577251,-0.24775935461506293,-10.782894520122287
0.2763489148580969,40.57743002226406,40.82605572835406,-0.248625706090003,-10.818482333157108
0.28052086811352256,40.613780117954676,40.86326543690186,-0.24948531894718684,-10.8537793081525
0.2846928213689483,40.64963084740309,40.89996909764831,-0.25033825024522116,-10.888788120773384
0.288864774624374,40.68499636752654,40.936180905660855,-0.25118453813431785,-10.923510664553904
0.29303672787979973,40.71989022545362,40.97191444581456,-0.2520242203609442,-10.95794881126755
0.2972086811352254,40.75432537166503,41.00718271216644,-0.2528573405014072,-10.992104666526492
0.3013806343906511,40.7883142200175,41.04199816155722,-0.2536839415397196,-11.025980306240136
0.30555258764607685,40.82186867744235,41.076372743083496,-0.25450406564114303,-11.059577767446916
0.30972454090150253,40.85500016884023,41.110317925572154,-0.2553177567319267,-11.092899154059843
0.3138964941569283,40.88771966657152,41.143844723217484,-0.2561250566459634,-11.12594647908125
0.31806844741235396,40.920037663996474,41.17696368029752,-0.25692601630104406,-11.158722122074016
0.32224040066777965,40.95196431431414,41.209684988300765,-0.25772067398662557,-11.191227940552883
0.3264123539232054,40.98350939177172,41.242018459600686,-0.25850906782896743,-11.223465780603048
0.3305843071786311,41.01468227500473,41.27397351425635,-0.2592912392516169,-11.25543761836827
0.3347562604340568,41.04549199171085,41.305559222979824,-0.2600672312689767,-11.287145490146921
0.3389282136894825,41.07594723902404,41.33678432438579,-0.2608370853617501,-11.318591364726727
0.34310016694490825,41.10605639825614,41.367657241186585,-0.2616008429304415,-11.349777202890065
0.34727212020033393,41.135827548963874,41.39818609540917,-0.26235854644529866,-11.380705004403247
0.3514440734557596,41.16526844924821,41.4283786915812,-0.2631102423329921,-11.411376925760807
0.35561602671118536,41.19438662780861,41.45824259825953,-0.26385597045091913,-11.441794850697507
0.35978797996661105,41.223189377101534,41.48778514458034,-0.2645957674788093,-11.471960528973923
0.3639599332220368,41.251683710209804,41.517013384731285,-0.2653296745214817,-11.501875886494906
0.3681318864774625,41.279876403662186,41.54593413589139,-0.26605773222920703,-11.531542826250707
0.3723038397328882,41.30777400780656,41.574553988866256,-0.2667799810596989,-11.56096323906869
0.3764757929883139,41.3353828568083,41.60287931813126,-0.26749646132295624,-11.590139005501577
0.3806477462437396,41.36270907815687,41.63091629132187,-0.26820721316499885,-11.619071995224338
0.38481969949916534,41.38975857358592,41.65867085382913,-0.2689122802432067,-11.647764216634492
0.388991652754591,41.41653708068387,41.68614878323709,-0.2696117025532203,-11.676217524906907
0.39316360601001676,41.443050191597216,41.71335570691505,-0.27030551531783686,-11.7044335771036
0.39733555926544245,41.46930329225232,41.74029705016229,-0.27099375790997016,-11.732414195235009
0.40150751252086814,41.4953016018706,41.766978071772364,-0.2716764699017631,-11.760161205487984
0.4056794657762939,41.521050180399,41.79340387087756,-0.2723536904785604,-11.787676414452164
0.40985141903171957,41.546553935057574,41.819579393443604,-0.2730254583860301,-11.814961607042019
0.4140233722871453,41.571817626328226,41.84550943843588,-0.27369181210765703,-11.842018553774503
0.418195325542571,41.59684585218586,41.87119864498617,-0.27435279280031466,-11.86884912997157
0.42236727879799674,41.62164308515628,41.896651525337305,-0.27500844018102555,-11.895455148750155
0.4265392320534224,41.646213713073536,41.92187250112501,-0.2756587880514729,-11.921838179622423
0.4307111853088481,41.670561964545655,41.946865839045294,-0.27630387449963933,-11.94799996256618
0.43488313856427385,41.6946919479055,41.97163568534505,-0.27694373743955225,-11.973942226998313
0.43905509181969954,41.71860765622568,41.99618607038796,-0.2775784141622779,-11.99966667362984
0.4432270450751253,41.74231297084722,42.02052091300495,-0.2782079421577279,-12.025175007837507
0.44739899833055097,41.765811666191176,42.04464402464123,-0.27883235845005316,-12.050468912773738
0.4515709515859767,41.789107398135926,42.06855909946601,-0.2794517013300819,-12.075550119580425
0.4557429048414024,41.81220372071979,42.092269729777954,-0.28006600905816015,-12.100420354846996
0.4599148580968281,41.83510414345608,42.11577945863469,-0.28067531517861255,-12.125081151037598
0.4640868113522538,41.85781205003049,42.13909170570129,-0.2812796556708008,-12.149534136103512
0.4682587646076795,41.880330734257655,42.162209801313566,-0.28187906705591104,-12.173780956809498
0.47243071786310525,41.90266340425763,42.1851369896186,-0.2824735853609681,-12.197823236850647
0.47660267111853094,41.92481318537395,42.207876431577624,-0.2830632462036746,-12.221662580345406
0.4807746243739567,41.946783122738815,42.23043120783833,-0.28364808509951445,-12.245300584304319
0.48494657762938237,41.9685761731601,42.25280431180083,-0.28422813864072793,-12.268738886303222
0.48911853088480806,41.9901952064065,42.27499865043008,-0.2848034440235807,-12.291979145366028
0.4932904841402338,42.011643077718304,42.297017111080166,-0.28537403336186173,-12.315022812344633
0.4974624373956595,42.0329225379205,42.318862479468365,-0.2859399415478663,-12.337871447568837
0.5016343906510852,42.05403627030658,42.34053747362552,-0.28650120331893447,-12.360526602339084
0.5058063439065109,42.07498689286575,42.36204474611377,-0.28705785324801525,-12.382989818586609
0.5099782971619367,42.09577696059813,42.383386886153616,-0.28760992555548626,-12.405262621323265
0.5141502504173623,42.116408967864885,42.40456642166457,-0.28815745379968405,-12.427346506210924
0.518322203672788,42.13688534385946,42.425585815139804,-0.28870047128034315,-12.449242955892359
0.5224941569282138,42.15720843911258,42.4464474521526,-0.2892390130400173,-12.470953520709205
0.5266661101836395,42.17738061026082,42.46715372045697,-0.28977311019615115,-12.49247959023555
0.5308380634390651,42.19740412524379,42.487706921574926,-0.2903027963311331,-12.513822650950079
0.5350100166944909,42.217281200036545,42.50810930477401,-0.29082810473746434,-12.534984175181506
0.5391819699499166,42.23701400033569,42.52836306866984,-0.2913490683341493,-12.555965617785203
0.5433539232053423,42.25660464295029,42.548470362767155,-0.2918657198168617,-12.576768422235762
0.547525876460768,42.27605519672099,42.56843328894213,-0.2923780922211421,-12.597394043334997
0.5516978297161937,42.2953676816377,42.58825389991174,-0.2928862182740417,-12.617843921133499
0.5558697829716195,42.31454404536839,42.60793417726512,-0.2933901318967287,-12.638119541425397
0.5600417362270451,42.333586259503974,42.62747612115296,-0.2938898616489851,-12.658222172042732
0.5642136894824709,42.352496218858825,42.6468816566651,-0.2943854378062767,-12.678153147721405
0.5683856427378966,42.37127577640708,42.66615266788298,-0.29487689147590146,-12.69791383451242
0.5725575959933222,42.38992674435087,42.685290999061195,-0.29536425471032146,-12.717505634324722
0.576729549248748,42.40845089727003,42.70429845576629,-0.29584755849626276,-12.736929904097993
0.5809015025041737,42.42684997129373,42.723176805974894,-0.2963268346811674,-12.75618803327534
0.5850734557595995,42.44512566675071,42.7419277809029,-0.29680211415218594,-12.775281370643265
0.5892454090150251,42.46327961453174,42.76055304406249,-0.29727342953074753,-12.794211332611983
0.5934173622704508,42.48131348022316,42.77905429006241,-0.29774080983925444,-12.812979189026708
0.5975893155258766,42.499228864276326,42.797433146732175,-0.29820428245584907,-12.831586141816597
0.6017612687813022,42.51702733313602,42.81569120924742,-0.298663876111398,-12.850033445368126
0.605933222036728,42.53471042013257,42.83383004101678,-0.2991196208842126,-12.868322406277443
0.6101051752921537,42.552279627588725,42.851851174538524,-0.2995715469497995,-12.886454333159437
0.6142771285475794,42.56973642766562,42.86975611222813,-0.30001968456251404,-12.904430535930578
0.6184490818030051,42.587082263637726,42.88754632721809,-0.3004640635803639,-12.922252306772497
0.6226210350584308,42.60431852059243,42.9052232354726,-0.30090471488016846,-12.939920976908038
0.6267929883138565,42.621446616171625,42.922788280846575,-0.3013416646749505,-12.957437688797157
0.6309649415692822,42.63846791696678,42.94024285530736,-0.30177493834057856,-12.974803549704605
0.6351368948247079,42.655383757795036,42.95758832232592,-0.3022045645308822,-12.992019796639308
0.6393088480801337,42.67219544738999,42.97482601970914,-0.3026305723191527,-13.009087681730103
0.6434808013355593,42.68890426959547,42.991957260254395,-0.30305299065892655,-13.026008450632553
0.647652754590985,42.70551148400506,43.00898333238305,-0.30347184837799546,-13.042783342314191
0.6518247078464108,42.72201832649468,43.025905500753844,-0.30388717425916667,-13.05941359231304
0.6559966611018365,42.73842598895571,43.04272498217112,-0.30429899321541143,-13.075900279650321
0.6601686143572622,42.75473568695813,43.05944301641896,-0.30470732946083245,-13.092244453905966
0.6643405676126879,42.770948593574005,43.076060804597056,-0.30511221102305086,-13.108447315825023
0.6685125208681136,42.787065856186445,43.09257952206211,-0.3055136658756652,-13.124510062461948
0.6726844741235393,42.80308860099467,43.10900032319811,-0.3059117222034402,-13.140433897808922
0.676856427378965,42.819017934085394,43.12532434192354,-0.306306407838143,-13.156220010244224
0.6810283806343908,42.8348549456324,43.141552692183225,-0.3066977465508245,-13.171869424307193
0.6852003338898165,42.8506007076695,43.157686468425226,-0.3070857607557258,-13.187383108960116
0.6893722871452421,42.86625624662888,43.173726724931456,-0.30747047830257657,-13.20276224915078
0.6935442404006679,42.881822608047216,43.18967453399057,-0.3078519259433534,-13.218007984537937
0.6977161936560936,42.89730080921312,43.20553094035655,-0.3082301311434321,-13.233121481916488
0.7018881469115192,42.91269184475257,43.2212969649738,-0.3086051202212303,-13.248103860887205
0.706060100166945,42.927996697668355,43.23697361146954,-0.30897691380118175,-13.26295601228722
0.7102320534223707,42.94321633107132,43.252561866552,-0.30934553548068067,-13.277678944532012
0.7144040066777965,42.95835168865529,43.26806270039703,-0.3097110117417401,-13.29227378000083
0.7185759599332221,42.973403697972856,43.28347706702365,-0.31007336905079086,-13.306741639168262
0.7227479131886478,42.98837325224579,43.298805886713865,-0.31043263446807146,-13.321083664945766
0.7269198664440736,43.00326126326979,43.314050092884074,-0.3107888296142818,-13.33530078188393
0.7310918196994992,43.01806862682502,43.329210600918266,-0.3111419740932462,-13.349393832943123
0.735263772954925,43.03279621016722,43.344288303747454,-0.31149209358023455,-13.363363902276271
0.7394357262103507,43.047444865796585,43.35928407986921,-0.31183921407262716,-13.37721208569852
0.7436076794657764,43.06201543213989,43.37419879366385,-0.31218336152396375,-13.390939476095998
0.7477796327212021,43.07650873770926,43.38903329570195,-0.3125245579926883,-13.404547009859158
0.7519515859766278,43.09092560200974,43.40378842304332,-0.3128628210335833,-13.418035442753528
0.7561235392320536,43.1052668087534,43.4184649844476,-0.31319817569420394,-13.431405828324383
0.7602954924874792,43.11953314960054,43.433063797134395,-0.3135306475338524,-13.444659239412971
0.7644674457429049,43.133725406464436,43.447585668450145,-0.3138602619857096,-13.457796742733219
