x_r_over_Rs,r_m,r_km,accumulation_A_Rs_over_r,transition_fraction,state,su_density_per_meter_toy,su_density_log10,escape_tendency_toy,effective_outward_speed_fraction_c_toy,cumulative_su_m_from_outer_radius_toy,cumulative_su_in_Rs_units_from_outer_radius_toy
0.4442407067844641,13119.935744637825,13.119935744637825,2.251031894934334,0.9999999999999087,state-changed / trapped,4.5281749678367955,0.6559231995622687,9.126033262418787e-14,2.1126865743926486e-14,1150314.7651369264,38.94963010759315
0.44754125687614604,13217.412190320312,13.217412190320312,2.2344308700834326,0.9999999999998641,state-changed / trapped,4.548318408195616,0.6578508601673989,1.3589129821411916e-13,3.180028406957147e-14,1149872.3929801483,38.934651397070944
0.450841806967828,13314.888636002801,13.3148886360028,2.2180729128152037,0.9999999999997986,state-changed / trapped,4.568693179536677,0.6597919930505799,2.013944566670034e-13,4.763263152378749e-14,1149428.0460377391,38.919605820355066
0.45414235705950995,13412.365081685288,13.412365081685287,2.2019527235354572,0.9999999999997036,state-changed / trapped,4.589303289845665,0.6617467595368797,2.964295475749168e-13,7.084825287422611e-14,1148981.7015650352,38.904492607311745
0.45744290715119185,13509.841527367775,13.509841527367774,2.186065155600904,0.9999999999995659,state-changed / trapped,4.610152840234639,0.6637153237779769,4.340972026284362e-13,1.048285467106827e-13,1148533.336422149,38.889310974424966
0.4607434572428738,13607.317973050262,13.607317973050263,2.1704052098408106,0.9999999999993678,state-changed / trapped,4.631246027662601,0.6656978528181505,6.321609902215641e-13,1.5422008517113763e-13,1148082.9270647606,38.87406012448461
0.46404400733455575,13704.794418732748,13.70479441873275,2.1549680293124505,0.9999999999990845,state-changed / trapped,4.652587147751991,0.6676945166621993,9.15489906105904e-13,2.2559246504600148e-13,1147630.4495346362,38.85873924626547
0.4673445574262377,13802.270864415237,13.802270864415238,2.1397488942787843,0.9999999999986808,state-changed / trapped,4.674180597705092,0.6697054883453684,1.319166997859611e-12,3.2829709401961803e-13,1147175.8794498695,38.843347514196786
0.47064510751791966,13899.747310097724,13.899747310097725,2.124743217397464,0.9999999999981088,state-changed / trapped,4.6960308793245,0.6717309440053466,1.8911539001464917e-12,4.752587343472422e-13,1146719.1919948324,38.82788408802199
0.4739456576096016,13997.223755780213,13.997223755780213,2.109946539110861,0.9999999999973026,state-changed / trapped,4.718142602142008,0.6737710629564142,2.6973978606292803e-12,6.844239814669988e-13,1146260.3619098265,38.812348112448305
0.47724620770128356,14094.7002014627,14.0947002014627,2.0953545232273836,0.9999999999961713,state-changed / trapped,4.740520486660484,0.6758260277658135,3.828715122722315e-12,9.807367831158382e-13,1145799.3634804243,38.79673871678584
0.4805467577929655,14192.176647145187,14.192176647145187,2.0809629526848896,0.9999999999945919,state-changed / trapped,4.763169367713525,0.6778960243324275,5.4081183975540625e-12,1.3983253083823542e-12,1145336.1705264878,38.781055014575756
0.48384730788464747,14289.653092827675,14.289653092827676,2.0667677254874937,0.9999999999923965,state-changed / trapped,4.786094197947911,0.6799812419678486,7.603473406447847e-12,1.984180829249918e-12,1144870.7563908547,38.765296103207184
