z,D_geo_mly,SU_geo,D_adjusted_union_mly,D_excess_union_mly,avg_A_path_union,excess_fraction_union,geo_fraction_union,D_adjusted_original_mly,D_excess_original_mly,avg_A_path_original,excess_fraction_original,geo_fraction_original,D_adjusted_des_mly,D_excess_des_mly,avg_A_path_des,excess_fraction_des,geo_fraction_des,pred_avg_A_constant_avg_A,pred_D_adjusted_constant_avg_A_mly,pred_D_excess_constant_avg_A_mly,resid_D_adjusted_constant_avg_A_mly,resid_avg_A_constant_avg_A,pred_avg_A_linear_avg_A,pred_D_adjusted_linear_avg_A_mly,pred_D_excess_linear_avg_A_mly,resid_D_adjusted_linear_avg_A_mly,resid_avg_A_linear_avg_A,pred_avg_A_quadratic_avg_A,pred_D_adjusted_quadratic_avg_A_mly,pred_D_excess_quadratic_avg_A_mly,resid_D_adjusted_quadratic_avg_A_mly,resid_avg_A_quadratic_avg_A,pred_avg_A_power_1pz_avg_A,pred_D_adjusted_power_1pz_avg_A_mly,pred_D_excess_power_1pz_avg_A_mly,resid_D_adjusted_power_1pz_avg_A_mly,resid_avg_A_power_1pz_avg_A,pred_avg_A_integral_alpha_u_beta_u2,pred_D_adjusted_integral_alpha_u_beta_u2_mly,pred_D_excess_integral_alpha_u_beta_u2_mly,resid_D_adjusted_integral_alpha_u_beta_u2_mly,resid_avg_A_integral_alpha_u_beta_u2,pred_avg_A_integral_alpha_u_only,pred_D_adjusted_integral_alpha_u_only_mly,pred_D_excess_integral_alpha_u_only_mly,resid_D_adjusted_integral_alpha_u_only_mly,resid_avg_A_integral_alpha_u_only
0.38603851925962984,5467.185720619163,1676.246762626285,6302.467455336192,835.2817347170294,0.15278093289694084,0.13253249471519454,0.8674675052848054,6343.54685346351,876.3611328443476,0.16029474351661482,0.13815002128751735,0.8618499787124827,6680.963859749034,1213.7781391298713,0.22201150667923716,0.18167709998291565,0.8183229000170843,0.3744821940552235,7514.549424584015,2047.363703964852,1212.0819692478226,0.22170126115828265,0.15915776781440222,6337.330796139683,870.14507552052,34.863340803491155,0.0063768349174613825,0.1519900384130253,6298.1434883072125,830.9577676880499,-4.323967028979496,-0.000790894483915533,0.14712452159269432,6271.542804223667,804.357083604504,-30.92465111252477,-0.005656411304246517,0.13814130250874895,6222.429877122727,755.2441565035643,-80.03757821346517,-0.014639630388191882,0.11074534249080205,6072.651075709954,605.4653550907916,-229.8163796262379,-0.04203559040613879
0.3872886443221611,5485.862564708999,1681.9731090577943,6326.117747262057,840.2551825530572,0.15316737753484516,0.13282319680450458,0.8671768031954954,6367.330174562866,881.4676098538666,0.16067985653239283,0.1384359826941724,0.8615640173058277,6705.839852784057,1219.977288075058,0.22238568204811968,0.18192759070566844,0.8180724092943316,0.3744821940552235,7540.220414226641,2054.3578495176416,1214.1026669645844,0.22131481652037832,0.15946915527100497,6360.688433835972,874.825869126973,34.57068657391574,0.006301777736159808,0.15236981768421326,6321.74244353436,835.8798788253608,-4.375303727696519,-0.0007975598506319015,0.14755113904124972,6295.307834755563,809.4452700465644,-30.809912506493674,-0.005616238493595438,0.1385655826574802,6246.014307366761,760.1517426577611,-80.1034398952952,-0.01460179487736496,0.11110397387419839,6095.363695775871,609.5011310668716,-230.75405148618574,-0.04206340366064677
0.38853876938469234,5504.545685253205,1687.7013798589617,6349.78896070248,845.2432754492747,0.1535536852230511,0.13311360120475013,0.8668863987952499,6391.13441717678,886.5887319235744,0.16106483307037753,0.13872165316078836,0.8612783468392117,6730.736767333639,1226.1910820804342,0.2227597248153333,0.18217783943527865,0.8178221605647213,0.3744821940552235,7565.900030744039,2061.354345490834,1216.1110700415593,0.22092850883217238,0.15978054272760778,6384.064982311874,879.5192970586688,34.276021609393865,0.0062268575045566765,0.1527494979802716,6345.362275285103,840.8165900318972,-4.426685417376575,-0.0008041872427795027,0.14797748766620172,6319.094526500805,814.5488412476001,-30.694434201674994,-0.005576197556849377,0.1389897138794799,6269.620915083075,765.0752298298686,-80.16804561940535,-0.014563971343571208,0.11146260525759474,6118.096688090979,613.5510028377744,-231.6922726115008,-0.04209107996545636
0.38978889444722364,5523.235082251777,1693.4315750297865,6373.481095657464,850.2460134056864,0.15393985603434576,0.13340370837296386,0.8665962916270361,6414.959581305255,891.7244990534773,0.16144967320310555,0.13900703313114837,0.8609929668688516,6755.654603397781,1232.4195211460037,0.22313363505135408,0.1824278465222532,0.8175721534777468,0.3744821940552235,7591.588274136206,2068.3531918844283,1218.1071784787418,0.22054233802087772,0.16009193018421053,6407.460447430612,884.2253651788338,33.979351773147755,0.006152074149864767,0.15312907930120026,6369.002985161082,845.7679029093038,-4.4781104963822145,-0.0008107767331455018,0.14840356787874148,6342.902874690975,819.6677924391979,-30.578220966488516,-0.00553628815560428,0.13941369617474803,6293.249699910536,770.0146176587588,-80.23139574692777,-0.014526159859597737,0.1118212366409911,6140.850059408078,617.6149771562999,-232.63103624938594,-0.042118619393354664
0.3910390195097549,5541.930755704717,1699.163694570269,6397.194152127005,855.2633964222878,0.15432589004146294,0.13369351876524196,0.8663064812347581,6438.805666948286,896.8749112435689,0.16183437700305975,0.1392921230481318,0.8607078769518682,6780.593360976482,1238.6626052717647,0.22350741282660708,0.18267761231642174,0.8173223876835782,0.3744821940552235,7617.285144403141,2075.3543886984253,1220.0909922761366,0.22015630401376055,0.16040331764081334,6430.874835055413,888.9440793506964,33.680682928408714,0.006077427599350399,0.15350856164699928,6392.664574760216,850.7338190554988,-4.529577366788544,-0.0008173283944636622,0.1488293800890625,6366.73287457276,824.8021188680426,-30.46127755424459,-0.005496509952400447,0.13983752954328454,6316.900661482412,774.9699057776955,-80.29349064459257,-0.014488360498178393,0.11217986802438745,6163.623816479966,621.6930607752489,-233.57033564703852,-0.042146022017075485
0.39228914457228614,5560.632705612026,1704.8977384804098,6420.928130111105,860.2954244990788,0.15471178731708574,0.13398303283674856,0.8660169671632514,6462.672674105877,902.0399684938511,0.16221894454267302,0.13957692335371913,0.8604230766462808,6805.553040069741,1244.9203344577145,0.22388105821146723,0.18292713716693876,0.8170728628330612,0.3744821940552235,7642.990641544851,2082.357935932825,1222.0625114337463,0.21977040673813775,0.1607147050974161,6454.308151049509,893.6754454374837,33.380020938404414,0.006002917780330352,0.15388794501766864,6416.3470456767,855.7143400646735,-4.5810844344050565,-0.0008238422994170935,0.14925492470636248,6390.584521407886,829.9518157958596,-30.343608703218706,-0.0054568626107232565,0.14026121398508945,6340.573799426361,779.9410938143353,-80.35433068474413,-0.014450573331996286,0.11253849940778379,6186.417966059448,625.7852604474222,-234.51016405165683,-0.04217328790930194
0.39353926963481745,5579.340931973702,1710.6337067602083,6444.683029609765,865.342097636063,0.1550975479338465,0.13427225104171814,0.8657277489582819,6486.560602778029,907.2196708043266,0.16260337589432736,0.13986143448899369,0.8601385655110063,6830.5336406775605,1251.1927087038584,0.22425457127626125,0.1831764214222866,0.8168235785777134,0.3744821940552235,7668.704765561329,2089.363833587627,1224.0217359515636,0.21938464612137698,0.1610260925540189,6477.760401276125,898.4194693024234,33.077371666359795,0.0059285446201723935,0.1542672294132084,6440.050399500993,860.7094675272909,-4.632630108771991,-0.0008303185206381125,0.14968020213884836,6414.457810473076,835.1168784993744,-30.225219136688793,-0.005417345794998141,0.14068474950016283,6364.2691133644275,784.9281813907253,-80.41391624533753,-0.014412798433683677,0.11289713079118016,6209.232514899322,629.89158292562,-235.4505147104428,-0.04220041714266634
0.3947893946973487,5598.055434789744,1716.3715994096642,6468.458850622985,870.4034158332406,0.15548317196432548,0.13456117383345664,0.8654388261665433,6510.469452964738,912.4140181749935,0.16298767113035253,0.14014565689414277,0.8598543431058572,6855.535162799937,1257.479728010193,0.2246279520912644,0.18342546543027477,0.8165745345697253,0.3744821940552235,7694.427516452575,2096.3720816628315,1225.9686658295905,0.218999022090898,0.16133748001062165,6501.2315915984855,903.1761568087422,32.77274097550071,0.005854308046296164,0.1546464148336185,6463.774637819831,865.7192030300873,-4.684212803153969,-0.0008367571307069943,0.15010521279373829,6438.352737060002,840.2973022702577,-30.1061135629825,-0.005377959170587199,0.1411081360885046,6387.986602913047,789.9311681233039,-80.47224770993762,-0.014375035875820896,0.1132557621745765,6232.067469752386,634.0120349626427,-236.39138087059837,-0.04222740978974898
0.39603951975987994,5616.776214060155,1722.1114164287785,6492.255593150761,875.479379090606,0.15586865948105044,0.13484980166434365,0.8651501983356563,6534.399224666005,917.6230106058492,0.16337183032302693,0.1404295910084606,0.8595704089915394,6880.557606436872,1263.7813923767171,0.2250012007267025,0.18367426953804286,0.8163257304619571,0.3744821940552235,7720.158894218594,2103.3826801584387,1227.9033010678322,0.21861353457417304,0.16164886746722443,6524.721727879824,907.9455138196686,32.466134729063015,0.005780207986173985,0.1550255012788989,6487.519762216226,870.7435481560715,-4.735830934535443,-0.000843158202151556,0.15052995707726627,6462.2692964752405,845.4930824150853,-29.98629667552086,-0.0053387024037841735,0.1415313737501148,6411.726267683058,794.9500536229026,-80.52932546770353,-0.01433728573093565,0.11361439355797286,6254.922837371446,638.1466233112913,-237.33275577931545,-0.042254265923077586
0.39728964482241125,5635.503269784935,1727.8531578175507,6516.0732571930985,880.5699874081638,0.1562540105564997,0.13513813498583704,0.864861865014163,6558.349917881833,922.8466480968982,0.16375585354457906,0.14071323727035173,0.8592867627296482,6905.600971588368,1270.0977018034337,0.22537431725275245,0.1839228340920626,0.8160771659079374,0.3744821940552235,7745.898898859383,2110.395629074448,1229.8256416662844,0.21822818349872378,0.1619602549238272,6548.230815983365,912.7275461984298,32.157558790266194,0.005706244367327501,0.15540448874904972,6511.2857742694605,875.7825044845258,-4.787482923637981,-0.0008495218074499877,0.1509544353946839,6486.207484040215,850.7042142552798,-29.865773152883776,-0.0052995751618158116,0.1419544624849934,6435.488107279677,799.9848374947433,-80.58514991342145,-0.014299548071506296,0.11397302494136921,6277.798624509302,642.2953547243661,-238.27463268379688,-0.042280985615130495
0.3985397698849425,5654.23660196408,1733.5968235759804,6539.911842749994,885.675240785914,0.1566392252630995,0.13542617424847317,0.8645738257515269,6582.321532612219,928.0849306481387,0.16413974086718533,0.14099659611733137,0.8590034038826686,6930.665258254423,1276.4286562903426,0.22574730173954105,0.1841711594381385,0.8158288405618616,0.3744821940552235,7771.64753037494,2117.4109284108604,1231.735687624946,0.21784296879212398,0.16227164238043001,6571.758861772333,917.522259808253,31.847019022338827,0.005632417117330507,0.15578337724407085,6535.072675555084,880.8360735910036,-4.83916719491026,-0.0008558480190286599,0.15137864815026433,6510.167295091147,855.9306931270668,-29.744547658847296,-0.005260577112835174,0.14237740229314041,6459.272121302519,805.0355193384391,-80.6397214474755,-0.014261822969959093,0.11433165632476557,6300.694837918748,646.4582359546675,-239.2170048312464,-0.04230756893833394
0.39978989494747375,5672.976210597594,1739.3424137040681,6563.771349821447,890.7951392238529,0.15702430367322412,0.13571391990186937,0.8642860800981307,6606.314068857164,933.3378582595697,0.16452349236297104,0.1412796679860286,0.8587203320139715,6955.7504664350345,1282.7742558374403,0.2261201542571447,0.18441924592140932,0.8155807540785907,0.3744821940552235,7797.404788765269,2124.4285781676745,1233.6334389438216,0.21745789038199936,0.16258302983703277,6595.30587110996,922.3296605123658,31.534521288513133,0.005558726163808647,0.15616216676396236,6558.880467644927,885.9042570473327,-4.890882176519881,-0.0008621369092617626,0.1518025957473056,6534.148724979023,861.1725143814282,-29.622624842423647,-0.005221707925918528,0.14280019317455583,6483.078309345589,810.1020987479961,-80.69304047585774,-0.014224110498668285,0.1146902877081619,6323.61148435259,650.6352737549962,-240.15986546885688,-0.04233401596506221
0.40104002001000505,5691.722095685476,1745.0899282018136,6587.651778407462,895.929682721986,0.1574092458591982,0.13600137239472807,0.8639986276052719,6630.3275266166675,938.6054309311912,0.1649071081040107,0.14156245331218864,0.8584375466878114,6980.856596130208,1289.134500444732,0.22649287487559186,0.18466709388635133,0.8153329061136487,0.3744821940552235,7823.170674030368,2131.4485783448918,1235.5188956229058,0.2170729481960253,0.16289441729363557,6618.871849859472,927.1497541739959,31.220071452009506,0.005485171434437386,0.15654085730872422,6582.709152107089,890.9870564216129,-4.942626300373377,-0.0008683885504739697,0.15222627858813453,6558.151769069535,866.4296733840582,-29.500009337927622,-0.005182967271063654,0.1432228351292397,6506.906670997288,815.1845753118116,-80.74510741017457,-0.014186410729958493,0.11504891909155827,6346.548570563629,654.8264748781529,-241.10320784383293,-0.042360326767639914
0.4022901450725363,5710.4742572277255,1750.839367069217,6611.553128508033,901.0788712803078,0.1577940518932934,0.13628853217483647,0.8637114678251635,6654.361905890731,943.8876486630052,0.16529058816232822,0.14184495253067536,0.8581550474693246,7005.983647339938,1295.5093901122127,0.2268654636648596,0.1849147036767774,0.8150852963232226,0.3744821940552235,7848.945186170236,2138.4709289425114,1237.3920576622031,0.21668814216193008,0.16320580475023833,6642.456803884095,931.9825466563703,30.903675376061983,0.005411752856944924,0.15691944887835643,6606.558730505943,896.0844732782165,-4.9943980020907475,-0.0008746030149369699,0.15264969707410764,6582.176422743028,871.7021655153021,-29.37670576500568,-0.005144354819185765,0.143645328157192,6530.7572058403985,820.2829486126739,-80.79592266763484,-0.014148723736101404,0.11540755047495461,6369.506103304663,659.0318460769377,-242.04702520337014,-0.04238650141833879
0.40354027013506755,5729.232695224343,1756.5907303062784,6635.475400123165,906.242704898822,0.15817872184773177,0.13657539968907137,0.8634246003109286,6678.417206679353,949.1845114550097,0.16567393260989582,0.14212716607547252,0.8578728339245275,7031.131620064227,1301.8989248398839,0.2272379206948767,0.18516207563584075,0.8148379243641592,0.3744821940552235,7874.728325184876,2145.4956299605333,1239.2529250617108,0.21630347220749171,0.1635171922068411,6666.0607390470595,936.8280438227172,30.585338923894597,0.005338470359109337,0.157297941472859,6630.429204402132,901.1965091777889,-5.0461957210327455,-0.0008807803748727694,0.1530728516056169,6606.222681394468,876.9899861701244,-29.25271872869689,-0.005105870242114868,0.14406767225841266,6554.629913452106,825.3972182277629,-80.845486671059,-0.014111049589319108,0.11576618185835097,6392.484089328494,663.2513941041516,-242.99131079467134,-0.0424125399893808
0.4047903951975988,5747.997409675327,1762.344017912997,6659.418593252854,911.4211835775277,0.1585632557946836,0.1368619753833999,0.8631380246166,6702.493428982532,954.4960193072056,0.16605714151863543,0.14240909437968705,0.8575909056203129,7056.300514303075,1308.3031046277483,0.2276102460355227,0.18540921010603595,0.814590789893964,0.3744821940552235,7900.520091074284,2152.5226813989575,1241.1014978214298,0.21591893826053987,0.16382857966344389,6689.68366121159,941.6862515362634,30.265067958735926,0.005265323868760274,0.15767633509223192,6654.320575352574,906.3231656772479,-5.098017900279956,-0.0008869207024516934,0.15349574258209217,6630.290540433383,882.2931307580566,-29.128052819471122,-0.00506751321259144,0.14448986743290176,6578.524793403978,830.5273837286506,-80.89379984887637,-0.014073388361781847,0.11612481324174731,6415.482535387921,667.4851257125946,-243.936057864933,-0.0424384425529363
0.4060405202601301,5766.76840058068,1768.099229889374,6683.382707897104,916.6143073164249,0.1589476538062682,0.1371482597028823,0.8628517402971176,6726.590572800274,959.822172219594,0.16644021496041797,0.14269073787555067,0.8573092621244494,7081.490330056484,1314.7219294758042,0.22798243975662685,0.18565610742919952,0.8143438925708004,0.3744821940552235,7926.320483838464,2159.552083257785,1242.9377759413592,0.21553454024895527,0.16413996712004666,6713.325576240917,946.5571756602368,29.942868343812734,0.005192313313778452,0.1580546297364752,6678.232844910463,911.4644443297846,-5.149862986640983,-0.0008930240697930247,0.15391837040200326,6654.379995283824,887.611594703145,-29.002712613279982,-0.00502928340426495,0.14491191368065928,6602.441845261981,835.673444681301,-80.94086263512327,-0.014035740125608931,0.11648344462514368,6438.501448235747,671.7330476550679,-244.88125966135703,-0.042464209181124535
0.40729064532266135,5785.545667940399,1773.8563662354088,6707.367744055912,921.8220761155135,0.15933191595455398,0.13743425309167442,0.8625657469083255,6750.708638132572,965.1629701921729,0.1668231530070632,0.14297209699442207,0.857027903005578,7106.70106732445,1321.1553993840516,0.22835450192796955,0.18590276794651273,0.8140972320534873,0.3744821940552235,7952.129503477412,2166.583835537014,1244.7617594214998,0.2151502781006695,0.16445135457664944,6736.986489998264,951.4408220578647,29.61874594235178,0.005119438622095462,0.1584328254055888,6702.166014625261,916.6203466848619,-5.20172943065154,-0.0008990905489651702,0.15434073546286384,6678.491041384306,892.945373443907,-28.876702671605926,-0.004991180491690145,0.14533381100168524,6626.381068586467,840.8354006460687,-80.98667546944489,-0.01399810495286874,0.11684207600854002,6461.5408346247705,675.9951666843715,-245.82690943114176,-0.04248983994601396
0.4085407703851926,5804.329211754487,1779.6154269511014,6731.373701729279,927.0444899747918,0.159716042311558,0.1377199559930294,0.8622800440069706,6774.847624979429,970.5184132249424,0.16720595573034042,0.1432531721667894,0.8567468278332107,7131.932726106976,1327.6035143524887,0.22872643261928127,0.18614919199850222,0.8138508080014978,0.3744821940552235,7977.947149991132,2173.6179382366463,1246.5734482618536,0.21476615174366548,0.1647627420332522,6760.666408346862,956.3371965923747,29.292706617583463,0.005046699721694192,0.1588109220995728,6726.120086042703,921.7908742882165,-5.253615686575358,-0.0009051202119852164,0.15476283816123543,6702.623674187777,898.2944624332908,-28.750027541501368,-0.0049532041503225765,0.14575555939597956,6650.342462932188,846.0132511777003,-81.03123879709074,-0.013960482915578443,0.11720070739193637,6484.600701307793,680.2714895533063,-246.77300042148545,-0.04251533491962163
