x_m,y_m,x_earth_moon_units,y_earth_moon_units,A_earth,A_moon,A_total,log10_A_total,toy_SU_density,gradient_magnitude,gradient_unit_x,gradient_unit_y
212104899.7772829,-91921739.13043478,0.551781737193764,-0.2391304347826087,3.837100500277638e-11,5.584002906630885e-13,3.8929405293439467e-11,-10.409722230747555,4.892940529343947,1.6422563046061013e-19,-0.9120439472106008,0.41009247537172233
215957461.02449888,-91921739.13043478,0.561804008908686,-0.2391304347826087,3.7792287941017856e-11,5.682665428195474e-13,3.8360554483837405e-11,-10.4161151239328,4.836055448383741,1.5920148479534306e-19,-0.9143105224215222,0.4050139115996917
219810022.27171493,-91921739.13043478,0.5718262806236081,-0.2391304347826087,3.722925205507309e-11,5.784332362522742e-13,3.7807685291325365e-11,-10.422419910735236,4.780768529132537,1.5438336916008395e-19,-0.9164406403308296,0.40017065453381145
223662583.51893097,-91921739.13043478,0.5818485523385301,-0.2391304347826087,3.668133937496603e-11,5.889107785478512e-13,3.7270250153513884e-11,-10.428637692303147,4.727025015351389,1.49760763856008e-19,-0.9184387312201946,0.3955632654767618
227515144.76614702,-91921739.13043478,0.5918708240534521,-0.2391304347826087,3.6148013466610214e-11,5.997097172330196e-13,3.6747723183843237e-11,-10.4347695637723,4.674772318384324,1.453237812429207e-19,-0.9203086213979752,0.3911930998631729
231367706.01336306,-91921739.13043478,0.6018930957683742,-0.2391304347826087,3.562875881140258e-11,6.108406864303355e-13,3.6239599497832917e-11,-10.440816610576965,4.623959949783291,1.4106313334866192e-19,-0.9220535453018684,0.3870623458775795
235220267.2605791,-91921739.13043478,0.6119153674832963,-0.2391304347826087,3.512308015611488e-11,6.223143407523929e-13,3.574539449686727e-11,-10.446779905567588,4.574539449686727,1.3697010193606998e-19,-0.9236761537043092,0.3831740636812638
239072828.5077951,-91921739.13043478,0.6219376391982182,-0.2391304347826087,3.463050184356676e-11,6.34141274217711e-13,3.526464311778447e-11,-10.452660506906893,4.526464311778447,1.330365110778724e-19,-0.9251785182535887,0.37953222440537776
242925389.75501114,-91921739.13043478,0.6319599109131403,-0.2391304347826087,3.4150567132715815e-11,6.463319216511141e-13,3.479689905436693e-11,-10.458459456731074,4.479689905436693,1.292547022748278e-19,-0.9265621326460468,0.37614174767819875
246777951.0022272,-91921739.13043478,0.6419821826280624,-0.2391304347826087,3.368283751523534e-11,6.588964396808032e-13,3.434173395491614e-11,-10.464177780577534,4.434173395491614,1.2561751214013285e-19,-0.927827910818322,0.3730085359700337
250630512.24944323,-91921739.13043478,0.6520044543429845,-0.2391304347826087,3.3226892034328526e-11,6.718445640663923e-13,3.3898736598394916e-11,-10.469816487595448,4.389873659839491,1.221182526612487e-19,-0.9289761826854468,0.37013950343509056
254483073.49665928,-91921739.13043478,0.6620267260579066,-0.2391304347826087,3.278232661041345e-11,6.851854396930466e-13,3.34675120501065e-11,-10.475376571570244,4.34675120501065,1.1875069403704693e-19,-0.9300066881419321,0.36754259618617663
258335634.74387532,-91921739.13043478,0.6720489977728287,-0.2391304347826087,3.2348753377375144e-11,6.989274191568988e-13,3.304768079653204e-11,-10.480859012807985,4.304768079653204,1.1550905007021407e-19,-0.9309185703062968,0.36522680002825714
262188195.9910913,-91921739.13043478,0.6820712694877505,-0.2391304347826087,3.192580003229344e-11,7.130778254622258e-13,3.2638877857755665e-11,-10.486264780940298,4.263887785775566,1.1238796606991183e-19,-0.9317103693429664,0.3632021305812969
266040757.23830736,-91921739.13043478,0.6920935412026726,-0.2391304347826087,3.1513109200895586e-11,7.27642673975237e-13,3.224075187487082e-11,-10.49159483872489,4.224075187487083,1.0938250918301597e-19,-0.9323800186640488,0.36147959941887164
269893318.4855234,-91921739.13043478,0.7021158129175947,-0.2391304347826087,3.111033782043143e-11,7.426263484665624e-13,3.1852964168897993e-11,-10.496850146930004,4.185296416889799,1.064881610205274e-19,-0.9329248459218737,0.36007114833272624
273745879.73273945,-91921739.13043478,0.7121380846325168,-0.2391304347826087,3.071715654121034e-11,7.580312258712142e-13,3.147518776708155e-11,-10.50203167040313,4.147518776708155,1.0370081237284273e-19,-0.9333415819812447,0.35898954211055695
277598440.9799555,-91921739.13043478,0.7221603563474388,-0.2391304347826087,3.033324914765807e-11,7.738572443634147e-13,3.110710639202148e-11,-10.507140385433393,4.110710639202148,1.0101675970828826e-19,-0.933626382037066,0.35824820831984394
281451002.22717154,-91921739.13043478,0.7321826280623609,-0.2391304347826087,2.9958311999437595e-11,7.901014095661641e-13,3.0748413409003757e-11,-10.512177288522436,4.074841340900376,9.843270301667524e-20,-0.9337748642392106,0.357861010610326
285303563.4743875,-91921739.13043478,0.7422048997772829,-0.2391304347826087,2.959205349291946e-11,8.067572342963097e-13,3.039881072721577e-11,-10.517143406677786,4.0398810727215775,9.59457443873403e-20,-0.9337821726137935,0.3578419401197454
289156124.7216036,-91921739.13043478,0.752227171492205,-0.2391304347826087,2.9234193543075856e-11,8.238141083154267e-13,3.005800765139128e-11,-10.522039809334027,4.005800765139128,9.355338649302593e-20,-0.9336430727110951,0.35820470792353454
293008685.9688196,-91921739.13043478,0.762249443207127,-0.2391304347826087,2.8884463085701895e-11,8.412565962723009e-13,2.9725719681974195e-11,-10.526867621986764,3.9725719681974194,9.125352988300591e-20,-0.9333520902030604,0.35896222045443493
296861247.21603566,-91921739.13043478,0.772271714922049,-0.2391304347826087,2.8542603599729366e-11,8.590636645676515e-13,2.9401667264297017e-11,-10.531628041589421,3.940166726429702,8.904446767077578e-20,-0.9329037044647606,0.3601259199168076
300713808.4632517,-91921739.13043478,0.7822939866369711,-0.2391304347826087,2.8208366649289427e-11,8.772078414500693e-13,2.9085574490739498e-11,-10.536322353708693,3.9085574490739496,8.692487584005825e-20,-0.9322926107667774,0.3617049735760709
304566369.71046776,-91921739.13043478,0.7923162583518932,-0.2391304347826087,2.7881513445094756e-11,8.956543194771485e-13,2.8777167764571903e-11,-10.540951951356504,3.8777167764571905,8.489379700425037e-20,-0.9315140656964545,0.3637053002221188
308418930.95768374,-91921739.13043478,0.8023385300668151,-0.2391304347826087,2.756181442464588e-11,9.143600157483471e-13,2.8476174440394225e-11,-10.545518355309815,3.8476174440394226,8.295061507081312e-20,-0.9305643302510949,0.36612843001374684
312271492.2048998,-91921739.13043478,0.8123608017817372,-0.2391304347826087,2.7249048850717096e-11,9.33272613191335e-13,2.8182321463908432e-11,-10.55002323559004,3.818232146390843,8.109501793460191e-20,-0.9294412229359791,0.3689702062596269
316124053.45211583,-91921739.13043478,0.8223830734966593,-0.2391304347826087,2.6943004427541947e-11,9.523296157216415e-13,2.7895334043263588e-11,-10.554468433598387,3.7895334043263587,7.932694512836243e-20,-0.9281447901849446,0.3722193552900561
319976614.6993319,-91921739.13043478,0.8324053452115814,-0.2391304347826087,2.6643476934093886e-11,9.714574611954147e-13,2.76149343952893e-11,-10.55885598419108,3.76149343952893,7.764651739580994e-20,-0.9266780924245074,0.3758559737725027
323829175.9465479,-91921739.13043478,0.8424276169265035,-0.2391304347826087,2.6350269873843107e-11,9.90570748392043e-13,2.734084062223515e-11,-10.563188136732874,3.734084062223515,7.605394554818764e-20,-0.9250480901088646,0.3798500111701222
327681737.193764,-91921739.13043478,0.8524498886414256,-0.2391304347826087,2.6063194140363513e-11,1.0095716471146864e-12,2.70727657874782e-11,-10.567467373897706,3.7072765787478197,7.454941685541552e-20,-0.9232665944589001,0.38415985677353726
331534298.44097996,-91921739.13043478,0.8624721603563474,-0.2391304347826087,2.5782067698162914e-11,1.0283495727696522e-12,2.6810417270932567e-11,-10.571696426708906,3.6810417270932567,7.313295873633214e-20,-0.9213512227204311,0.3887311723949682
335386859.688196,-91921739.13043478,0.8724944320712695,-0.2391304347826087,2.5506715278113866e-11,1.0467812168690513e-12,2.6553496494982917e-11,-10.575878284055353,3.6553496494982918,7.180428173076993e-20,-0.919326269268459,0.3934961380152757
339239420.93541205,-91921739.13043478,0.8825167037861916,-0.2391304347826087,2.523696808687115e-11,1.0647310306745895e-12,2.630169911754574e-11,-10.580016194721702,3.630169911754574,7.056260664951497e-20,-0.9172233755976255,0.3983732913453125
343091982.1826281,-91921739.13043478,0.8925389755011137,-0.2391304347826087,2.4972663529673158e-11,1.0820522581213206e-12,2.6054715787794477e-11,-10.584113659878366,3.6054715787794476,6.940648425013253e-20,-0.9150818601864011,0.40326813555969915
346944543.42984414,-91921739.13043478,0.9025612472160357,-0.2391304347826087,2.4713644945938963e-11,1.0985886034965317e-12,2.5812233549435495e-11,-10.588174414044836,3.5812233549435497,6.8333619432132e-20,-0.9129485612833583,0.40807465548677013
350797104.6770602,-91921739.13043478,0.9125835189309578,-0.2391304347826087,2.445976135708852e-11,1.1141765965883795e-12,2.5573937953676897e-11,-10.59220239282342,3.5573937953676897,6.734071523543855e-20,-0.9108770602014633,0.41267781767226086
354649665.9242762,-91921739.13043478,0.9226057906458798,-0.2391304347826087,2.421086722603121e-11,1.1286486814582228e-12,2.533951590748943e-11,-10.596201686244775,3.533951590748943,6.642335415112278e-20,-0.9089261961716731,0.4169570360515496
358502227.1714922,-91921739.13043478,0.9326280623608019,-0.2391304347826087,2.3966822227786163e-11,1.141837004451514e-12,2.5108659232237677e-11,-10.600176477394092,3.5108659232237676,6.557593464807315e-20,-0.9071578577326191,0.42079047179560175
362354788.41870826,-91921739.13043478,0.9426503340757239,-0.2391304347826087,2.3727491030717127e-11,1.1535778146049089e-12,2.4881068845322036e-11,-10.604130967081911,3.4881068845322036,6.479167874259426e-20,-0.9056341339808939,0.4240599195499103
366207349.6659243,-91921739.13043478,0.9526726057906459,-0.2391304347826087,2.349274308788394e-11,1.1637163200394798e-12,2.465645940792342e-11,-10.608069286620978,3.465645940792342,6.406272157850011e-20,-0.9044140171782792,0.4266559334304953
370059910.91314036,-91921739.13043478,0.962694877505568,-0.2391304347826087,2.326245243803256e-11,1.172111774860856e-12,2.4434564212893414e-11,-10.61199540214935,3.4434564212893415,6.338028654889152e-20,-0.9035499449079687,0.42848278501802944
373912472.1603564,-91921739.13043478,0.9727171492204901,-0.2391304347826087,2.3036497515765e-11,1.1786425123079868e-12,2.4215140028072985e-11,-10.615913015230138,3.4215140028072986,6.273494028038227e-20,-0.9030845320192531,0.4294628366082063
377765033.4075724,-91921739.13043478,0.982739420935412,-0.2391304347826087,2.281476097045025e-11,1.1832106019865054e-12,2.3997971572436755e-11,-10.619825465460357,3.3997971572436754,6.211691214952527e-20,-0.9030478516785471,0.4295399603980527
381617594.65478843,-91921739.13043478,0.9927616926503341,-0.2391304347826087,2.2597129493456044e-11,1.1857458013387806e-12,2.3782875294794824e-11,-10.62373564134154,3.3782875294794823,6.151645453176343e-20,-0.9034555736856379,0.4286817308637669
385470155.9020045,-91921739.13043478,1.0027839643652563,-0.2391304347826087,2.23834936533004e-11,1.1862084998850671e-12,2.3569702153185466e-11,-10.627645905555664,3.3569702153185466,6.092421425068813e-20,-0.9043081638010532,0.4268802465361542
389322717.1492205,-91921739.13043478,1.0128062360801782,-0.2391304347826087,2.2173747738339978e-11,1.1845914196563263e-12,2.3358339157996303e-11,-10.631558039991141,3.3358339157996304,6.033158380977601e-20,-0.9055912100611807,0.424151576986254
393175278.3964366,-91921739.13043478,1.0228285077951003,-0.2391304347826087,2.1967789606629988e-11,1.1809199307621261e-12,2.3148709537392115e-11,-10.63547321442619,3.3148709537392116,5.973100333386777e-20,-0.9072767982818843,0.4205339597456702
397027839.64365256,-91921739.13043478,1.0328507795100224,-0.2391304347826087,2.1765520542607675e-11,1.1752509555697665e-12,2.294077149817744e-11,-10.639391980865126,3.294077149817744,5.911619028535643e-20,-0.9093257363588508,0.4160849735275641
400880400.8908686,-91921739.13043478,1.0428730512249444,-0.2391304347826087,2.1566845120267874e-11,1.1676705531363843e-12,2.2734515673404257e-11,-10.64331429338799,3.273451567340426,5.84822828078791e-20,-0.9116903457020948,0.41087797891052147
404732962.13808465,-91921739.13043478,1.0528953229398663,-0.2391304347826087,2.1371671072515187e-11,1.1582903812269572e-12,2.2529961453742143e-11,-10.647239551305082,3.2529961453742144,5.782589243246743e-20,-0.9143175071817669,0.4049981432808298
408585523.3853007,-91921739.13043478,1.0629175946547884,-0.2391304347826087,2.11799091663925e-11,1.1472433128504848e-12,2.2327152479242985e-11,-10.651166661675905,3.2327152479242987,5.714507125466018e-20,-0.9171516658029432,0.3985383568928924
412438084.63251674,-91921739.13043478,1.0729398663697105,-0.2391304347826087,2.0991473083900452e-11,1.1346785291678732e-12,2.2126151613068326e-11,-10.655094116056798,3.212615161306833,5.643920624405949e-20,-0.9201375516717522,0.39159530896515327
416290645.8797328,-91921739.13043478,1.0829621380846326,-0.2391304347826087,2.0806279308136402e-11,1.1207564185349653e-12,2.1927035726671366e-11,-10.659020075780932,3.1927035726671367,5.570885828041651e-20,-0.9232224489322838,0.38426593628303424
420143207.1269488,-91921739.13043478,1.0929844097995545,-0.2391304347826087,2.062424701449498e-11,1.1056435859729791e-12,2.1729890600467962e-11,-10.662942460137492,3.1729890600467963,5.495556559898766e-20,-0.9263579234340028,0.3766443915566009
423995768.3741648,-91921739.13043478,1.1030066815144766,-0.2391304347826087,2.0445297966685108e-11,1.0895082265712343e-12,2.1534806193256343e-11,-10.666859032402801,3.1534806193256344,5.418163085438106e-20,-0.9295009912619099,0.36881961341979463
427848329.62138087,-91921739.13043478,1.1130289532293987,-0.2391304347826087,2.0269356417330705e-11,1.072516050534826e-12,2.1341872467865532e-11,-10.67076747962633,3.1341872467865532,5.3389908594896584e-20,-0.9326147659689125,0.36087352119094385
431700890.8685969,-91921739.13043478,1.1230512249443207,-0.2391304347826087,2.009634901293391e-11,1.0548268771516322e-12,2.1151175890085542e-11,-10.674665483211887,3.115117589008554,5.258360634122145e-20,-0.9356686592348095,0.35287980974509453
435553452.11581296,-91921739.13043478,1.1330734966592428,-0.2391304347826087,1.9926204702990845e-11,1.036591948570042e-12,2.0962796651560888e-11,-10.678550778495609,3.096279665156089,5.176610842046265e-20,-0.9386382284404254,0.34490328515428764
439406013.363029,-91921739.13043478,1.143095768374165,-0.2391304347826087,1.9758854653060485e-11,1.0179519580329632e-12,2.0776806611093448e-11,-10.682421202580384,3.077680661109345,5.0940827812445524e-20,-0.9415047684506095,0.3369996602146123
443258574.610245,-91921739.13043478,1.1531180400890868,-0.2391304347826087,1.9594232161597314e-11,9.99035744344619e-13,2.0593267905941932e-11,-10.686274730560003,3.059326790594193,5.0111087919660136e-20,-0.9442547380011072,0.3292157191910199
447111135.8574611,-91921739.13043478,1.1631403118040091,-0.2391304347826087,1.943227258036796e-11,9.799595755896798e-13,2.041223215595764e-11,-10.690109500917996,3.041223215595764,4.928003357927188e-20,-0.9468790977549241,0.32158976077422136
450963697.1046771,-91921739.13043478,1.173162583518931,-0.2391304347826087,1.9272913238281234e-11,9.60826929361753e-13,2.0233740167642987e-11,-10.693923831315603,3.023374016764299,4.8450568839771085e-20,-0.9493726209537646,0.31415223472606335
454816258.35189307,-91921739.13043478,1.1831848552338529,-0.2391304347826087,1.9116093368469375e-11,9.417286717552119e-13,2.0057822040224587e-11,-10.697716226214101,3.005782204022459,4.7625317957888767e-20,-0.9517332213192383,0.30692649842805336
458668819.5991092,-91921739.13043478,1.1932071269487752,-0.2391304347826087,1.8961754038466783e-11,9.22743540434663e-13,1.9884497578901445e-11,-10.701485377847087,2.9884497578901446,4.6806605604029705e-20,-0.9539613281619972,0.299929632366324
462521380.84632516,-91921739.13043478,1.203229398663697,-0.2391304347826087,1.880983808334018e-11,9.039388455545733e-13,1.971377692889475e-11,-10.705230162009931,2.971377692889475,4.5996452243405276e-20,-0.9560593264251036,0.2931732667819103
466373942.09354126,-91921739.13043478,1.2132516703786194,-0.2391304347826087,1.866029004163134e-11,8.853713138312391e-13,1.954566135546258e-11,-10.70894963000694,2.9545661355462576,4.519658093926647e-20,-0.9580310698881457,0.28666438413059797
470226503.34075725,-91921739.13043478,1.2232739420935412,-0.2391304347826087,1.8513056093980936e-11,8.670880138293875e-13,1.9380144107810324e-11,-10.712642997925391,2.938014410781032,4.440843227808657e-20,-0.9598814688652445,0.28040607291765385
474079064.58797336,-91921739.13043478,1.2332962138084635,-0.2391304347826087,1.8368084004308205e-11,8.491273131879518e-13,1.9217211317496158e-11,-10.716309634216552,2.9217211317496155,4.363318464763834e-20,-0.9616161490896533,0.2743982175780042
477931625.83518934,-91921739.13043478,1.2433184855233854,-0.2391304347826087,1.8225323063427853e-11,8.315198302108877e-13,1.9056842893638742e-11,-10.71994904637555,2.905684289363874,4.287177763854762e-20,-0.9632411756526071,0.2686381162965959
-96100000.0,-88064882.9431438,-0.25,-0.22909698996655514,6.804933245929328e-11,2.2322406381121128e-13,6.827255652310449e-11,-10.165753834322937,7.827255652310448,5.236313236092012e-19,0.7389891763380616,0.6737172977259773
-92247438.75278397,-88064882.9431438,-0.23997772828507796,-0.22909698996655514,6.955068981179311e-11,2.249689743956314e-13,6.977565878618874e-11,-10.156296054432941,7.977565878618874,5.457233466721203e-19,0.7236399792733572,0.690177644086836
-88394877.50556792,-88064882.9431438,-0.2299554565701559,-0.22909698996655514,7.108814958299162e-11,2.2674090276468047e-13,7.13148904857563e-11,-10.146819780377967,8.13148904857563,5.700998795103144e-19,0.7087574544023698,0.7054522456049541
-84542316.25835189,-88064882.9431438,-0.21993318485523386,-0.22909698996655514,7.26598218810474e-11,2.2854046959510174e-13,7.28883623506425e-11,-10.137341807352275,8.288836235064249,5.955694973788579e-19,0.6928650109684057,0.7210673176449971
-80689755.01113586,-88064882.9431438,-0.20991091314031182,-0.22909698996655514,7.426318762631183e-11,2.3036831433078873e-13,7.449355594064262e-11,-10.127881294237797,8.449355594064262,6.221264567764999e-19,0.6758951034544013,0.7369978352250189
-76837193.76391982,-88064882.9431438,-0.19988864142538973,-0.22909698996655514,7.589500529399535e-11,2.3222509588088517e-13,7.612723038987624e-11,-10.118459970131472,8.612723038987625,6.497497535061657e-19,0.6577783182248151,0.7532115798853161
-72984632.51670378,-88064882.9431438,-0.1898663697104677,-0.22909698996655514,7.755121266903644e-11,2.341114933484146e-13,7.778532416238486e-11,-10.109102334070927,8.778532416238486,6.783998854431019e-19,0.6384441419178403,0.769668160736036
-69132071.26948775,-88064882.9431438,-0.17984409799554565,-0.22909698996655514,7.922682612806344e-11,2.3602820679095606e-13,7.946285433485439e-11,-10.099835838983491,8.94628543348544,7.08015307615221e-19,0.6178219683540284,0.786318011633432
-65279510.022271715,-88064882.9431438,-0.16982182628062362,-0.22909698996655514,8.091584107662783e-11,2.3797595801496195e-13,8.115381703464279e-11,-10.090691048504453,9.115381703464278,7.385086542581021e-19,0.5958423780455103,0.8031014011474958
-61426948.77505568,-88064882.9431438,-0.15979955456570155,-0.22909698996655514,8.261113848009111e-11,2.3995549140540506e-13,8.285109397149652e-11,-10.08170175275282,9.285109397149652,7.697628499669293e-19,0.5724387205562469,0.8199475051537916
-57574387.52783964,-88064882.9431438,-0.1497772828507795,-0.22909698996655514,8.430440389180925e-11,2.4196757479253154e-13,8.454637146660178e-11,-10.072905026574196,9.454637146660177,8.016272900796696e-19,0.5475490219013508,0.8367736065477174
-53721826.28062361,-88064882.9431438,-0.13975501113585745,-0.22909698996655514,8.598606691572972e-11,2.440130003575958e-13,8.623007991608733e-11,-10.064341211404878,9.623007991608732,8.339143373223702e-19,0.5211182256912322,0.8534845018232152
-49869265.03340757,-88064882.9431438,-0.1297327394209354,-0.22909698996655514,8.764527049731366e-11,2.4609258557955586e-13,8.789136308289321e-11,-10.056053800122294,9.789136308289322,8.663964534634577e-19,0.49310075675550397,0.869972208571716
-46016703.78619153,-88064882.9431438,-0.11971046770601335,-0.22909698996655514,8.926988060436982e-11,2.4820717422481816e-13,8.951808777859464e-11,-10.048089203468919,9.951808777859464,8.988043540423028e-19,0.4634633688452938,0.8861160791558693
-42164142.5389755,-88064882.9431438,-0.10968819599109131,-0.22909698996655514,9.084654745697878e-11,2.5035763738223476e-13,9.109690509436101e-11,-10.040496377398823,10.109690509436101,9.308266302574116e-19,0.4321882037791573,0.9017834310487999
-38311581.29175946,-88064882.9431438,-0.09966592427616926,-0.22909698996655514,9.236082915790393e-11,2.525448745456795e-13,9.261337403244961e-11,-10.033326293565413,10.26133740324496,9.621113102621786e-19,0.3992759492998086,0.9168308002629147
-34459020.04454343,-88064882.9431438,-0.08964365256124722,-0.22909698996655514,9.379738700816626e-11,2.5476981474665917e-13,9.405215682291292e-11,-10.026631240671293,10.405215682291292,9.922698151932294e-19,0.36474893973199213,0.9311059074908653
-30606458.79732739,-88064882.9431438,-0.07962138084632515,-0.22909698996655514,9.51402586575244e-11,2.5703341773954927e-13,9.539729207526395e-11,-10.020463952900323,10.539729207526396,1.0208836856937513e-18,0.3286540018704464,0.9444503941735324
-26753897.550111353,-88064882.9431438,-0.0695991091314031,-0.22909698996655514,9.637321035945961e-11,2.593366752421935e-13,9.66325470347018e-11,-10.014876573202672,10.66325470347018,1.0475142985156346e-18,0.2910648147184883,0.9567033362714338
-22901336.302895322,-88064882.9431438,-0.059576837416481065,-0.22909698996655514,9.748016303302999e-11,2.616806122347528e-13,9.774184364526474e-11,-10.009919473396515,10.774184364526475,1.0717155547825232e-18,0.2520835332993795,0.9677054780455159
-19048775.055679277,-88064882.9431438,-0.04955456570155899,-0.22909698996655514,9.844567896751638e-11,2.640662883198541e-13,9.870974525583624e-11,-10.005639968891588,10.870974525583623,1.0930492108199284e-18,0.21184143144671685,0.9773040509087261
-15196213.808463246,-88064882.9431438,-0.039532293986636956,-0.22909698996655514,9.925548761037811e-11,2.664947991472584e-13,9.952198240952538e-11,-10.002080981719345,10.952198240952537,1.1111021668554872e-18,0.17049835242006955,0.9853579612618157
-11343652.561247215,-88064882.9431438,-0.029510022271714918,-0.22909698996655514,9.98970210798822e-11,2.689672779064444e-13,1.0016598835778865e-10,-9.999279719347296,11.016598835778865,1.1255046754723578e-18,0.12824082218099328,0.9917430572110616
-7491091.314031169,-88064882.9431438,-0.019487750556792843,-0.22909698996655514,1.0035992418598411e-10,2.7148489689069646e-13,1.0063140908287481e-10,-9.997266446095496,11.063140908287481,1.1359481421597008e-18,0.08527877594294145,0.996357129935684
-3638530.066815138,-88064882.9431438,-0.009465478841870807,-0.22909698996655514,1.0063650114840315e-10,2.7404886913648023e-13,1.0091055001753963e-10,-9.996063426678026,11.091055001753963,1.1422010299335904e-18,0.04184096597257546,0.9991242833434095
214031.1804008931,-88064882.9431438,0.0005567928730512308,-0.22909698996655514,1.0072206285620141e-10,2.766604501421015e-13,1.0099872330634352e-10,-9.995684115965025,11.099872330634351,1.1441214019016126e-18,-0.0018307561545162687,0.9999983241645473
4066592.427616939,-88064882.9431438,0.010579064587973306,-0.22909698996655514,1.0061514477002777e-10,2.793209396698631e-13,1.0089446570969764e-10,-9.996132655147207,11.089446570969763,1.1416648642310592e-18,-0.04548797389291234,0.9989648863854614
7919153.67483297,-88064882.9431438,0.020601336302895342,-0.22909698996655514,1.0031757595260079e-10,2.820316836361652e-13,1.0059960763623695e-10,-9.99740371313446,11.059960763623694,1.1348870914011273e-18,-0.08888265920009261,0.9960421039762929
11771714.922049,-88064882.9431438,0.03062360801781738,-0.22909698996655514,9.983439292844576e-11,2.847940760942365e-13,1.0011918700454e-10,-9.999482685640679,11.011918700454,1.1239406682007122e-18,-0.1317741008833461,0.991279771979831
15624276.169265047,-88064882.9431438,0.040645879732739455,-0.22909698996655514,9.917360622452229e-11,2.876095613144402e-13,9.946121578583672e-11,-10.002346236378147,10.946121578583673,1.1090665798380435e-18,-0.17393536639281384,0.9847570707122633
19476837.416481078,-88064882.9431438,0.05066815144766149,-0.22909698996655514,9.834584042986911e-11,2.9047963596736224e-13,9.863632006583647e-11,-10.00596313881412,10.863632006583646,1.0905812232295128e-18,-0.21515890761197629,0.9765790518310441
23329398.66369711,-88064882.9431438,0.06069042316258353,-0.22909698996655514,9.736387858831694e-11,2.934058514151676e-13,9.765728443973211e-11,-10.010295356329149,10.765728443973211,1.0688602127905677e-18,-0.25526101354651515,0.9668721812955453
27181959.91091314,-88064882.9431438,0.07071269487750556,-0.22909698996655514,9.62421474914206e-11,2.96389816117001e-13,9.65385373075376e-11,-10.01529928563,10.65385373075376,1.0443204595459753e-18,-0.2940849305160872,0.9557792912819089
31034521.158129185,-88064882.9431438,0.08073496659242764,-0.22909698996655514,9.499618159070893e-11,2.9943319815450916e-13,9.529561478886343e-11,-10.020927083798368,10.529561478886343,1.0174020020409537e-18,-0.33150259561501466,0.9434543068429484
34887082.40534522,-88064882.9431438,0.09075723830734968,-0.22909698996655514,9.364210023347865e-11,3.0253772788387154e-13,9.394463796136253e-11,-10.027128002899783,10.394463796136252,9.885508897030769e-19,-0.36741504475363534,0.9300570868977259
38739643.65256125,-88064882.9431438,0.10077951002227171,-0.22909698996655514,9.219612678461091e-11,3.0570520072105524e-13,9.250183198533197e-11,-10.03384966603673,10.250183198533197,9.582041192932018e-19,-0.40175164934600616,0.9157486621599639
42592204.89977729,-88064882.9431438,0.1108017817371938,-0.22909698996655514,9.067417026733857e-11,3.089374800673353e-13,9.09831077474059e-11,-10.04103923287759,10.09831077474059,9.26777268505951e-19,-0.4344683981358243,0.9006870771923459
46444766.14699334,-88064882.9431438,0.12082405345211587,-0.22909698996655514,8.909148176944283e-11,3.1223650038246874e-13,8.94037182698253e-11,-10.048644418670671,9.940371826982531,8.946551181492522e-19,-0.46554547112077393,0.8850239625676452
50297327.394209355,-88064882.9431438,0.13084632516703787,-0.22909698996655514,8.74623901083474e-11,3.1560427041325557e-13,8.777799437876065e-11,-10.056614346482478,9.777799437876064,8.62185250721941e-19,-0.4949843543022178,0.8689018868641134
54149888.6414254,-88064882.9431438,0.14086859688195993,-0.22909698996655514,8.58001148563486e-11,3.190428765855741e-13,8.611915773293417e-11,-10.064900226337262,9.611915773293417,8.2967438417640695e-19,-0.5228047234868414,0.8524524743936447
58002449.88864145,-88064882.9431438,0.15089086859688203,-0.22909698996655514,8.411665014332143e-11,3.2255448656833426e-13,8.443920462988977e-11,-10.073455866156385,9.443920462988977,7.973870524881333e-19,-0.5490412903288424,0.8357952270227675
61855011.13585746,-88064882.9431438,0.160913140311804,-0.22909698996655514,8.24227097055753e-11,3.2614135301814455e-13,8.274885105859344e-11,-10.082238027550757,9.274885105859344,7.655461728916203e-19,-0.5737407616896106,0.8190369578815265
65707572.38307351,-88064882.9431438,0.1709354120267261,-0.22909698996655514,8.072772223945557e-11,3.2980581751384213e-13,8.105752805696941e-11,-10.091206644704704,9.105752805696941,7.3433502866005535e-19,-0.5969590203667512,0.8022717295298201
69560133.63028955,-88064882.9431438,0.18095768374164817,-0.22909698996655514,7.903986592866876e-11,3.3355031469036907e-13,7.937341624335912e-11,-10.100324927194542,8.937341624335911,7.039002284207304e-19,-0.6187585956939045,0.785581186291339
73412694.87750557,-88064882.9431438,0.19097995545657015,-0.22909698996655514,7.736613169102611e-11,3.3737737658180735e-13,7.770350906760792e-11,-10.109559368145195,8.770350906760791,6.743552611853781e-19,-0.6392064590337417,0.7690351765228594
77265256.12472162,-88064882.9431438,0.20100222717149224,-0.22909698996655514,7.571240590277757e-11,3.4128963718367904e-13,7.605369553996125e-11,-10.11887967821034,8.605369553996125,6.4578433635432e-19,-0.6583721528613126,0.7526925722609201
81117817.37193766,-88064882.9431438,0.2110244988864143,-0.22909698996655514,7.408356483322931e-11,3.452898372448858e-13,7.44288546704742e-11,-10.128258663987037,8.44288546704742,6.182462694455925e-19,-0.6763262429287863,0.7366022082004862
84970378.61915368,-88064882.9431438,0.22104677060133632,-0.22909698996655514,7.248357455422086e-11,3.493808292998873e-13,7.283295538352074e-11,-10.137672067078356,8.283295538352075,5.917782403724276e-19,-0.693139070179684,0.7208038772026986
