z,lcdm_distance_mly,lcdm_mu,stam_unadjusted_su,stam_unadjusted_distance_mly,stam_unadjusted_mu_equiv,stam_adjusted_union_distance_mly,stam_adjusted_union_mu,stam_adjusted_union_excess_mly,stam_adjusted_union_excess_fraction,stam_adjusted_union_flattening_ratio,stam_adjusted_original_distance_mly,stam_adjusted_original_mu,stam_adjusted_original_excess_mly,stam_adjusted_original_excess_fraction,stam_adjusted_original_flattening_ratio,stam_adjusted_des_distance_mly,stam_adjusted_des_mu,stam_adjusted_des_excess_mly,stam_adjusted_des_excess_fraction,stam_adjusted_des_flattening_ratio,unadjusted_over_lcdm_distance,adjusted_union_over_lcdm_distance,union_excess_per_unadjusted,des_excess_per_unadjusted,cosmic_traversal_index_union,cosmic_traversal_index_des
0.08436947456213512,1253.2832384863812,37.923116781821264,350.6770611686282,1143.755599781734,37.72453679157307,1207.0547788513022,37.84150552374026,63.299179069568254,0.05244101608197694,0.9475589839180231,1216.0327617789585,37.857597002985614,72.27716199722454,0.059436854227092405,0.9405631457729076,1289.7759094400662,37.98544192914477,146.02030965833228,0.11321370525653907,0.8867862947434609,0.9126074335463656,0.9631141164140118,0.05534327358191541,0.12766740524478984,0.05534327358191541,0.12766740524478984
0.0864537114261885,1286.0777330361068,37.97920671964999,359.4510150803165,1172.37241003239,37.77819857192803,1238.0795890344914,37.896613444144265,65.70717900210138,0.05307185384854193,0.946928146151458,1247.279361218034,37.91268930530652,74.90695118564395,0.060056274091229545,0.9399437259087705,1322.8442363181746,38.04041417186014,150.47182628578457,0.11374871066043835,0.8862512893395617,0.9115875191033072,0.9626786602639454,0.05604633684640024,0.12834814688416915,0.05604633684640024,0.12834814688416915
0.08853794829024188,1318.957754608461,38.0340250526755,368.2303180304912,1201.00666651321,37.83059771512682,1269.1625533182264,37.9504568734564,68.15588680501651,0.05370146371465412,0.9462985362853459,1278.5841147576555,37.96651714682351,77.57744824444558,0.06067449716372372,0.9393255028362762,1355.9707172968288,38.09412217912163,154.96405078361886,0.11428274136520049,0.8857172586347996,0.9105725049319222,0.9622465532984287,0.05674896626751311,0.12902846845431262,0.05674896626751311,0.12902846845431262
0.09062218515429525,1351.9231008946517,38.08763057016084,377.01497001915226,1229.658369224193,37.88179297473766,1300.3036717025072,38.00309456912652,70.6453024783143,0.054329849261916904,0.9456701507380831,1309.9470223978228,38.019139284898436,80.28865317362988,0.061291526909739956,0.9387084730902601,1389.1553523760285,38.146624707657026,159.4969831518356,0.11481580003203384,0.8851841999679662,0.9095623622456421,0.9618177770925102,0.057451162246702166,0.12970837034392266,0.057451162246702166,0.12970837034392266
0.09270642201834864,1384.9735697844324,38.14007805272276,385.80497104629984,1258.3275181653403,37.93183909585593,1331.5029441873344,38.05458128012009,73.1754260219941,0.054957014058016805,0.9450429859419832,1341.3680841385362,38.07061046840908,83.04056597319595,0.06190736678107777,0.9380926332189222,1422.3981415557748,38.19797650571244,164.07062339043455,0.11534788931246719,0.8846521106875328,0.9085570624724599,0.9613923133526509,0.058152925184919206,0.13038785294122146,0.058152925184919206,0.13038785294122146
0.09479065888240201,1418.1089593690074,38.19141862887854,394.60032111193385,1287.0141133366515,37.980787171649844,1362.7603707727076,38.10496810346389,75.74625743605611,0.05558296165679277,0.9444170383432072,1372.8472999797957,38.120981794294885,85.83318664314424,0.06252202021623779,0.9374779797837622,1455.699084836067,38.24822866959799,168.6849714994155,0.1158790118483944,0.8841209881516056,0.9075565772529305,0.960970143915509,0.058854255482622464,0.13106691663395273,0.058854255482622464,0.13106691663395273
0.09687489574645539,1451.3290679439178,38.241700092811186,403.4010202160543,1315.7181547381265,38.02868496112447,1394.0759514586266,38.15430280201005,78.35779672050012,0.056207695598302285,0.9437923044016977,1404.384669921601,38.170301025320974,88.66651518347453,0.06313549064048406,0.9368645093595159,1489.0581822169052,38.297428961451864,173.34002747877867,0.11640917027211829,0.8835908297278817,0.9065608784381961,0.9605512507467372,0.05955515353977618,0.1317455618093826,0.05955515353977618,0.1317455618093826
0.09895913261050877,1484.6336940119004,38.29096718830721,412.2070683586612,1344.4396423697651,38.07557717305832,1425.4496862450917,38.20263008837274,81.01004387532657,0.05683121940888885,0.9431687805911112,1435.9801939639526,38.218612874014845,91.54055159418749,0.06374778146590887,0.9362522185340911,1522.4754336982894,38.345622093176935,178.03579132852428,0.11693836720639383,0.8830616327936062,0.9055699380880335,0.9601356159397967,0.060255619755852266,0.13242378885429992,0.060255619755852266,0.13242378885429992
0.10104336947456215,1518.0226362857238,38.33926186309843,421.01846553975446,1373.1785762315674,38.12150572034407,1456.8815751321026,38.249991879268876,83.70299890053525,0.05745353660124742,0.9425464633987526,1467.63387210685,38.26595925700709,94.45529587528267,0.06435889609149463,0.9356411039085054,1555.9508392802193,38.39284998078151,182.7722630486519,0.11746660526447102,0.8825333947355289,0.9045837284689253,0.9597232217147826,0.06095565452983,0.1331015981550166,0.06095565452983,0.1331015981550166
0.10312760633861552,1551.495693691004,38.386623497234226,429.83521175933424,1401.9349563235337,38.16650994835965,1488.3716181196596,38.296427523889314,86.43666179612592,0.058074650674490844,0.9419253493255092,1499.3457043502933,38.312379523402555,97.41074802675962,0.06496883790317745,0.9350311620968226,1589.4843989626954,38.43915197275048,187.54944263916173,0.11799388705013861,0.8820061129498614,0.9036022220521505,0.9593140504172639,0.06165525826019732,0.13377899009736918,0.06165525826019732,0.13377899009736918
