z,cosmic_unadjusted_over_lcdm,cosmic_union_excess_fraction,cosmic_traversal_index_union,earth_surface_A,earth_surface_grad_A,earth_g_from_grad,sun_surface_A,sun_surface_grad_A,sun_g_from_grad,shared_STAM_statement
0.009336947456213513,0.9528498512779479,0.028881669524243852,0.029740628528857616,1.3922622621010988e-09,2.1853119794398034e-16,9.820302293385646,4.2412318437356445e-06,6.0907485477434075e-15,273.70458998340695,gravity = local gradient of A; redshift/distance excess = path traversal accumulation
0.051021684737281074,0.9296168553148335,0.042177639761171525,0.04403492913931841,1.3922622621010988e-09,2.1853119794398034e-16,9.820302293385646,4.2412318437356445e-06,6.0907485477434075e-15,273.70458998340695,gravity = local gradient of A; redshift/distance excess = path traversal accumulation
0.09895913261050877,0.9055699380880335,0.05683121940888885,0.060255619755852266,1.3922622621010988e-09,2.1853119794398034e-16,9.820302293385646,4.2412318437356445e-06,6.0907485477434075e-15,273.70458998340695,gravity = local gradient of A; redshift/distance excess = path traversal accumulation
0.2990458715596331,0.8290076012058817,0.11154442683307147,0.1255486826825429,1.3922622621010988e-09,2.1853119794398034e-16,9.820302293385646,4.2412318437356445e-06,6.0907485477434075e-15,273.70458998340695,gravity = local gradient of A; redshift/distance excess = path traversal accumulation
0.49913261050875735,0.7789323067195422,0.15767871943197012,0.18719545981984156,1.3922622621010988e-09,2.1853119794398034e-16,9.820302293385646,4.2412318437356445e-06,6.0907485477434075e-15,273.70458998340695,gravity = local gradient of A; redshift/distance excess = path traversal accumulation
0.999349457881568,0.71439851147125,0.246553107601178,0.3272335583151759,1.3922622621010988e-09,2.1853119794398034e-16,9.820302293385646,4.2412318437356445e-06,6.0907485477434075e-15,273.70458998340695,gravity = local gradient of A; redshift/distance excess = path traversal accumulation
1.4995663052543786,0.6913271619079661,0.31039989414487734,0.45011578668476737,1.3922622621010988e-09,2.1853119794398034e-16,9.820302293385646,4.2412318437356445e-06,6.0907485477434075e-15,273.70458998340695,gravity = local gradient of A; redshift/distance excess = path traversal accumulation
1.9997831526271894,0.686742459785207,0.35848614728987005,0.5588127922342047,1.3922622621010988e-09,2.1853119794398034e-16,9.820302293385646,4.2412318437356445e-06,6.0907485477434075e-15,273.70458998340695,gravity = local gradient of A; redshift/distance excess = path traversal accumulation
2.5,0.6917506563516167,0.39600644289939513,0.655646799943321,1.3922622621010988e-09,2.1853119794398034e-16,9.820302293385646,4.2412318437356445e-06,6.0907485477434075e-15,273.70458998340695,gravity = local gradient of A; redshift/distance excess = path traversal accumulation
