r_dimensionless,accumulation_A,transition_fraction,state,su_per_ly,effective_outward_speed_toy,escape_tendency_toy,cumulative_su_from_outer_radius
17.684836967393476,0.0031974066876630436,1.613223011140896e-08,gas-like / normal,1.0062583647929453,0.9979238277541461,0.9999999838677699,2.327970472529157
17.68878775755151,0.0031959785658113946,1.6131815418519723e-08,gas-like / normal,1.0062555607509267,0.997924754106926,0.9999999838681846,2.323994962424185
17.692738547709542,0.003194551400552152,1.6131401014051575e-08,gas-like / normal,1.0062527585949572,0.9979256798400703,0.999999983868599,2.3200194633936695
17.69668933786757,0.0031931251910311746,1.613098689773503e-08,gas-like / normal,1.006249958323344,0.9979266049541311,0.9999999838690131,2.3160439754301656
17.700640128025604,0.0031916999363952696,1.6130573069300533e-08,gas-like / normal,1.0062471599343958,0.9979275294496603,0.9999999838694269,2.3120684985262243
17.704590918183637,0.0031902756357922012,1.61301595284792e-08,gas-like / normal,1.0062443634264242,0.9979284533272089,0.9999999838698405,2.308093032674415
17.708541708341667,0.0031888522883706835,1.612974627500224e-08,gas-like / normal,1.0062415687977415,0.9979293765873275,0.9999999838702537,2.3041175778673133
17.7124924984997,0.003187429893280376,1.6129333308601137e-08,gas-like / normal,1.006238776046663,0.9979302992305659,0.9999999838706667,2.30014213409749
17.71644328865773,0.0031860084496718923,1.6128920629007874e-08,gas-like / normal,1.0062359851715046,0.9979312212574732,0.9999999838710794,2.2961667013575386
17.72039407881576,0.0031845879566967856,1.6128508235954643e-08,gas-like / normal,1.0062331961705855,0.9979321426685984,0.9999999838714918,2.2921912796400434
17.724344868973795,0.0031831684135075608,1.612809612917402e-08,gas-like / normal,1.0062304090422258,0.9979330634644891,0.9999999838719039,2.2882158689376064
17.728295659131824,0.003181749819257666,1.6127684308398802e-08,gas-like / normal,1.006227623784748,0.997933983645693,0.9999999838723157,2.2842404692428366
17.732246449289857,0.003180332173101487,1.6127272773362154e-08,gas-like / normal,1.0062248403964764,0.9979349032127568,0.9999999838727273,2.2802650805483387
17.73619723944789,0.003178915474194358,1.612686152379753e-08,gas-like / normal,1.0062220588757367,0.9979358221662267,0.9999999838731385,2.2762897028467344
17.74014802960592,0.003177499721692551,1.6126450559438748e-08,gas-like / normal,1.006219279220857,0.9979367405066484,0.9999999838735495,2.272314336130653
17.744098819763952,0.0031760849147532753,1.6126039880019796e-08,gas-like / normal,1.0062165014301672,0.9979376582345667,0.9999999838739602,2.268338980392718
17.748049609921985,0.0031746710525346815,1.6125629485275213e-08,gas-like / normal,1.006213725501999,0.997938575350526,0.9999999838743705,2.2643636356255725
17.752000400080014,0.0031732581341958554,1.6125219374939687e-08,gas-like / normal,1.0062109514346858,0.9979394918550704,0.9999999838747806,2.2603883018218642
17.755951190238047,0.003171846158896816,1.6124809548748183e-08,gas-like / normal,1.0062081792265631,0.9979404077487427,0.9999999838751904,2.2564129789742373
17.759901980396076,0.003170435125798522,1.612440000643616e-08,gas-like / normal,1.0062054088759682,0.9979413230320856,0.9999999838756,2.252437667075357
17.76385277055411,0.0031690250340628582,1.6123990747739175e-08,gas-like / normal,1.00620264038124,0.9979422377056414,0.9999999838760093,2.2484623661178813
17.767803560712142,0.003167615882852646,1.612358177239317e-08,gas-like / normal,1.00619987374072,0.9979431517699507,0.9999999838764182,2.2444870760944844
17.77175435087017,0.0031662076713316373,1.612317308013452e-08,gas-like / normal,1.0061971089527508,0.997944065225555,0.9999999838768269,2.240511796997848
17.775705141028205,0.0031648003986645083,1.6122764670699702e-08,gas-like / normal,1.006194346015677,0.9979449780729942,0.9999999838772353,2.2365365288206487
17.779655931186237,0.003163394064016869,1.61223565438257e-08,gas-like / normal,1.006191584927845,0.9979458903128079,0.9999999838776434,2.2325612715555807
17.783606721344267,0.0031619886665552543,1.6121948699249634e-08,gas-like / normal,1.006188825687604,0.9979468019455351,0.9999999838780513,2.2285860251953453
17.7875575115023,0.003160584205447122,1.612154113670902e-08,gas-like / normal,1.0061860682933033,0.9979477129717139,0.9999999838784589,2.224610789732639
17.791508301660333,0.003159180679860857,1.6121133855941754e-08,gas-like / normal,1.0061833127432955,0.9979486233918824,0.9999999838788661,2.220635565160176
