z,lcdm_distance_mly,lcdm_mu,stam_unadjusted_su,stam_unadjusted_distance_mly,stam_adjusted_union_distance_mly,stam_adjusted_union_mu,stam_adjusted_union_excess_mly,stam_adjusted_union_excess_fraction,stam_adjusted_union_flattening_ratio,stam_adjusted_original_distance_mly,stam_adjusted_original_mu,stam_adjusted_original_excess_mly,stam_adjusted_original_excess_fraction,stam_adjusted_original_flattening_ratio,stam_adjusted_des_distance_mly,stam_adjusted_des_mu,stam_adjusted_des_excess_mly,stam_adjusted_des_excess_fraction,stam_adjusted_des_flattening_ratio,unadjusted_over_lcdm_distance,adjusted_union_over_lcdm_distance
0.06103603603603604,892.0418152795967,37.184796688762866,252.81608016206576,824.5757690469059,863.6957925737116,37.11467464458935,39.12002352680577,0.0452937525725727,0.9547062474274273,870.1908014895224,37.13094306569224,45.61503244261655,0.05241957552819039,0.9475804244718096,923.5393548782162,37.260147658764026,98.9635858313103,0.10715686917788173,0.8928431308221183,0.9243689644621148,0.9682234372645407
0.06353753753753753,930.2465049128339,37.275860859641085,263.27535181311237,858.6893505873032,900.1573764616458,37.204462848339155,41.468025874342516,0.04606752881073502,0.9539324711892649,906.9185768867736,37.22071211407852,48.22922629947038,0.05317922416478594,0.9468207758352141,962.4535679125046,37.349769558825706,103.76421732520134,0.10781218002054767,0.8921878199794523,0.923077212386586,0.9676546718614035
0.06603903903903904,968.577616377679,37.36354276660011,273.74232864990256,892.8280630824091,936.7027301986071,37.29087955506199,43.874667116198,0.04683947820552988,0.9531605217944701,943.7301221330522,37.30710971049422,50.90205905064306,0.053937092667544005,0.946062907332456,1001.4515507958204,37.43602034180195,108.62348771341124,0.10846604374129906,0.8915339562587009,0.9217929962303272,0.9670910357207317
0.06854054054054054,1007.03479650664,37.448093010617285,284.21701067243606,926.9919065322229,973.3318537845958,37.37417530755245,46.339947252372895,0.04760960721894571,0.9523903927810543,980.6254372283579,37.390386397575135,53.63353069613504,0.05469318728639651,0.9453068127136035,1040.5333035281633,37.5191505491863,113.54139699594043,0.10911846512836511,0.8908815348716349,0.9205162619483632,0.9665324943696502
0.07104204204204204,1045.6176924760953,37.52973524051622,294.6993978807131,961.180880936745,1010.0447472196115,37.45457369681425,48.863866282866525,0.04837792228252851,0.9516220777174715,1017.6045221726907,37.47076576616697,56.42364123594575,0.05544751424205098,0.944552485757949,1079.6988261095335,37.59938377068741,118.51794517278847,0.10976944894887294,0.890230551051127,0.9192469559888585,0.9659790136371501
0.07354354354354355,1084.3259518141324,37.608669885354686,305.18949027473354,995.3949862959752,1046.8414105036547,37.532275094445055,51.44642420767957,0.04914442979756384,0.9508555702024362,1054.667376966051,37.548448187710065,59.27239067007588,0.056200079726163574,0.9437999202738364,1118.948118539931,37.67692037661371,123.55313224395593,0.11041899994896572,0.8895810000510342,0.9179850252874874,0.9654305596506622
0.07604504504504504,1123.1592224083245,37.68507726228043,315.68728785449747,1029.6342226099136,1083.721843636725,37.60745976048908,54.08762102681135,0.049909136135251775,0.9500908638647482,1091.8140016084385,37.62361392209208,62.17977899852485,0.05695088990150598,0.943049110098494,1158.2811808193555,37.75194062572611,128.6469582094419,0.11106712285391569,0.8889328771460843,0.9167304172618815,0.9648870988326693
0.07854654654654655,1162.1171525134391,37.75912018120661,326.19279062000487,1063.8985898785604,1120.6860466188225,37.68029044810952,56.78745674026209,0.0506720476368857,0.9493279523631143,1129.0443960998532,37.696425722320406,65.14580622129279,0.057699950902135526,0.9423000490978645,1197.6980129478077,37.82460726991032,133.79942306924727,0.11171382236824157,0.8882861776317584,0.9154830798061533,0.9643485978973729
0.08104804804804805,1201.199390759078,37.83094614100992,336.7059985712557,1098.1880881019154,1157.7340194499473,37.75091459978363,59.5459313480319,0.05143317061402657,0.9485668293859735,1166.358560440295,37.76703103071716,68.17047233837957,0.05844726883356138,0.9415527311664387,1237.1986149252866,37.895067750371865,139.01052682337126,0.1123591031758195,0.8876408968241805,0.9142429612854979,0.9638150238474035
0.08354954954954955,1240.4055861572485,37.9006891917905,347.2269117082498,1132.5027172799778,1194.8657621300993,37.819466209559636,62.36304485012147,0.05219251134867756,0.9478074886513225,1203.7564946297641,37.835563841176224,71.25377734978633,0.05919284977291163,0.9408071502270884,1276.782986751793,37.9634560598931,144.28026947181525,0.11300296993999918,0.8869970300600009,0.9130100105308686,0.9632863439705792
