catalog,cid,z,mu_obs,muerr,mB,lcdm_distance_mpc,lcdm_distance_mly,lcdm_mu,stam_su,stam_distance_mly,stam_distance_mpc,stam_mu,observed_distance_mpc,observed_distance_mly,lcdm_residual_mu,stam_residual_mu,lcdm_abs_residual_mu,stam_abs_residual_mu,lcdm_sq_residual_mu,stam_sq_residual_mu,lcdm_residual_sigma,stam_residual_sigma,weight,stam_minus_lcdm_mu
DES,2003fa,0.04056,36.16885,0.1017,16.46356,179.0905606007745,584.1152850790189,36.26536347957931,167.4913991029796,568.1860016854403,174.2066201085501,36.20532327408106,171.30498453375057,558.7221322035211,-0.09651347957930767,-0.036473274081060936,0.09651347957930767,0.036473274081060936,0.009314851740505439,0.0013302997221921915,-0.9490017657749034,-0.3586359300005992,96.68477572515998,-0.060040205498246735
DES,2005iq,0.03341,36.04919,0.0898,16.49438,146.74789832006863,478.6276293648671,35.83285945063632,137.818598308591,466.4260436785212,143.0068751409021,35.77678458466734,162.12052445445528,528.7664299067735,0.21633054936368268,0.2724054153326634,0.21633054936368268,0.2724054153326634,0.046798906587992746,0.07420471030256084,2.4090261621790945,3.033467876755717,124.00732139225498,-0.0560748659689807
DES,2005ms,0.02669,35.48988,0.1058,15.86863,116.64871606887095,380.4572268471386,35.334399814779886,109.98770046241043,371.4097965662299,113.87476133357384,35.282137398791306,125.30719257143285,408.6974001632417,0.15548018522011375,0.20774260120869315,0.15548018522011375,0.20774260120869315,0.024174087996080878,0.04315698835695411,1.469566968054005,1.963540654146438,89.33644462391142,-0.05226241598857939
DES,2006al,0.06886,37.60919,0.0802,18.11778,310.2668475802824,1011.9551109615622,37.4586768656402,285.5552564561985,977.6713839540837,299.75540909186367,37.38383514346749,332.5354881723434,1084.5857024573916,0.15051313435979807,0.22535485653250475,0.15051313435979807,0.22535485653250475,0.022654203614810627,0.0507848113627858,1.8767223735635672,2.809910929332977,155.4716699523013,-0.07484172217270668
DES,2006oa,0.06153,37.2229,0.1098,17.62077,275.8112390466774,899.5759462883196,37.20305979644541,254.88083036212237,870.5814636084932,266.9214902417696,37.13191770441327,278.34280530270485,907.8328110855228,0.019840203554593927,0.0909822955867341,0.019840203554593927,0.0909822955867341,0.0003936336770877215,0.008277778110231854,0.18069402144438915,0.8286183568919318,82.94597562715452,-0.07114209203214017
DES,2008050,0.04625,36.31584,0.1717,16.93262,205.0612216065517,668.8202522542375,36.55941770129125,191.15011945203884,649.6560309678235,199.1854446472193,36.49628799723679,183.30233615423026,597.8522596568125,-0.243577701291251,-0.18044799723679006,0.243577701291251,0.18044799723679006,0.0593300965663299,0.03256147970676859,-1.418623769896628,-1.0509493141338968,33.92027852619104,-0.06312970405446094
DES,2005ir,0.0752,37.78693,0.0745,18.15592,340.3357629271489,1110.0267960405126,37.65953793862989,312.1401110826169,1070.8777054752625,328.3325971901101,37.5815700103116,360.8992670066827,1177.0959760539483,0.1273920613701094,0.20535998968839664,0.1273920613701094,0.20535998968839664,0.016228737300125716,0.04217272536481837,1.7099605553034818,2.7565099287033106,180.17206432142697,-0.07796792831828725
DES,2008cf,0.04682,36.57974,0.0945,16.73504,207.6741386119297,677.3424477086728,36.58691208890025,193.52234628612925,657.8412359111595,201.69503989216474,36.523476090618864,206.98934964458417,675.1089648185742,-0.007172088900247786,0.05626390938113701,0.007172088900247786,0.05626390938113701,5.14388591930575e-05,0.0031656274988487976,-0.07589512063754271,0.5953852844564763,111.97894795778393,-0.0634359982813848
DES,2005lz,0.04643,36.44687,0.1231,17.35717,205.88613171987663,671.5107491983142,36.56813546984647,191.89920049504465,652.2403626420032,199.97780434081054,36.50490897863909,194.70360827419083,635.0382358035947,-0.12126546984647035,-0.05803897863908958,0.12126546984647035,0.05803897863908958,0.01470531417708521,0.003368523041468696,-0.9850972367706771,-0.47147829926149126,65.9908761014702,-0.06322649120738077
DES,2001eh,0.03725,36.01068,0.1125,16.39465,164.07740792979948,535.1489301638092,36.075243932478145,153.7469343774766,520.9924679640822,159.73701688673714,36.01702784828099,159.27074077952844,519.471678703196,-0.06456393247814418,-0.006347848280988444,0.06456393247814418,0.006347848280988444,0.004168501377042361,4.029517779844794e-05,-0.5739016220279483,-0.05642531805323061,79.01234567901234,-0.05821608419715574
