z,lcdm_distance_mly,stam_unadjusted_distance_mly,stam_adjusted_union_distance_mly,stam_adjusted_des_distance_mly,unadjusted_over_lcdm,adjusted_union_over_lcdm,union_excess_fraction,union_excess_per_unadjusted,cosmic_traversal_index_union
0.009336947456213513,131.3634250761952,125.16962004721444,128.8922432201369,138.04677279181328,0.9528498512779479,0.9811882047485825,0.028881669524243852,0.029740628528857616,0.029740628528857616
0.051021684737281074,740.3688080079231,688.2593230735172,718.5667735945348,768.5916370645932,0.9296168553148335,0.9705524676653382,0.042177639761171525,0.04403492913931841,0.04403492913931841
0.09895913261050877,1484.6336940119004,1344.4396423697651,1425.4496862450917,1522.4754336982894,0.9055699380880335,0.9601356159397967,0.05683121940888885,0.060255619755852266,0.060255619755852266
0.2990458715596331,5045.710191999698,4182.932102649738,4708.093717887932,5001.297068053364,0.8290076012058817,0.9330884134710951,0.11154442683307147,0.1255486826825429,0.1255486826825429
0.49913261050875735,9220.581760650079,7182.209020119303,8526.68594016275,9016.066893040414,0.7789323067195422,0.9247448980444367,0.15767871943197012,0.18719545981984156,0.18719545981984156
0.999349457881568,21533.966080522536,15383.833313997688,20417.939829864696,21397.764789522946,0.71439851147125,0.9481736784350522,0.246553107601178,0.3272335583151759,0.3272335583151759
1.4995663052543786,35569.78782295357,24590.360465311023,35658.869911016496,37129.13887745533,0.6913271619079661,1.0025044312467177,0.31039989414487734,0.45011578668476737,0.45011578668476737
1.9997831526271894,50676.62553578573,34801.79047405932,54249.47618361816,56210.18915683757,0.686742459785207,1.0705029312835643,0.35848614728987005,0.5588127922342047,0.5588127922342047
2.5,66524.14843080622,46018.12334024258,76189.75864766967,78640.91562766967,0.6917506563516167,1.145294760547246,0.39600644289939513,0.655646799943321,0.655646799943321
