trial,correction_mode,model,n_test,z_min,z_max,weighted_mean_resid,weighted_rmse,weighted_mae,mean_resid,median_resid,alpha,beta_z,gamma_z2
21,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.96859,-0.2202326731972798,0.29488947147763694,0.2544779861707722,-0.13240490118633128,-0.16562877907534457,0.4627055659422377,-0.6312923917718989,
21,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.0251,0.96859,-0.085897940323889,0.28159780255933653,0.2134132582551304,0.011542543518239622,0.02447166773358589,0.6465230230354485,-2.3861278191355115,2.3827089967431703
21,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.0251,0.96859,-0.10014879326340387,0.28704313532621006,0.2160794261966437,-0.0022531073163667595,0.011816756253924865,0.6465230230354485,-2.3861278191355115,2.3827089967431703
21,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.0251,0.96859,-0.21376090160819505,0.34875518516921655,0.2614667274653661,-0.11234277468590088,-0.09812665976245327,0.6465230230354485,-2.3861278191355115,2.3827089967431703
21,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.96859,-0.22235619317720612,0.32373392307887694,0.25596095884479303,-0.1365047957813342,-0.13625222197506304,0.6465230230354485,-2.3861278191355115,2.3827089967431703
21,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.0251,0.96859,0.1354813832201609,0.1985385118937785,0.15760135471668385,0.1864643692605357,0.15448376674066466,,,
21,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.0251,0.96859,0.12123053028064608,0.1892587089262767,0.14817362945648974,0.1726687184259293,0.14061278656367548,,,
21,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.0251,0.96859,0.00761842193585488,0.14757096658398094,0.11327238316061058,0.06257905105639516,0.028663864129683247,,,
21,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.0251,0.96859,-0.0009768696331561532,0.14064005983597244,0.10640463088276464,0.038417029960961836,0.005260780366239004,,,
22,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02509,0.99268,-0.06740116715114045,0.2803714801842781,0.1907979526998902,0.008581698311197749,0.019771028368158028,,,
22,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02509,0.99268,-0.08154625742186453,0.2846929976870477,0.1917965972293215,-0.005207900313204053,0.005670545977011443,,,
22,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02509,0.99268,-0.19433917254080418,0.3389566166659393,0.22985325260487754,-0.11525035898323352,-0.10568149978693242,,,
22,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.99268,-0.20596213719011847,0.32374035130606393,0.23833313503253567,-0.1393240861789277,-0.13629506716585738,,,
22,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02509,0.99268,-0.06974170390171522,0.2248192108687484,0.17763898038699072,0.018690782969949866,0.0013173382093221164,0.46302048317504596,-0.6460074153854937,
22,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02509,0.99268,-0.08388679417243929,0.23061912333674708,0.18220015250361354,0.004901184345548065,-0.012321319918438434,0.46302048317504596,-0.6460074153854937,
22,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02509,0.99268,-0.1966797092913789,0.297647248361221,0.24164109160505465,-0.1051412743244814,-0.12032152208487545,0.46302048317504596,-0.6460074153854937,
22,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.99268,-0.20830267394069327,0.28193080725040964,0.23996368136225343,-0.12921500152017557,-0.16170725790631835,0.46302048317504596,-0.6460074153854937,
22,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02509,0.99268,-0.07619169791130419,0.26430547732790044,0.20052853978501384,0.011681248403841158,0.02650387012822364,0.6498911024193011,-2.4299902218547893,2.4222851993566157
22,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02509,0.99268,-0.0903367881820283,0.26944478159580876,0.20299954161833525,-0.002108350220560643,0.01255457096899093,0.6498911024193011,-2.4299902218547893,2.4222851993566157
22,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02509,0.99268,-0.20312970330096786,0.3298921548595225,0.2468631197419007,-0.11215080889059012,-0.09443761375801074,0.6498911024193011,-2.4299902218547893,2.4222851993566157
22,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02509,0.99268,-0.2147526679502822,0.30875368662154024,0.2434440522241379,-0.1362245360862843,-0.13231393203500375,0.6498911024193011,-2.4299902218547893,2.4222851993566157
22,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02509,0.99268,0.13224136072307077,0.19203779974933435,0.15762904080080248,0.18212785386675331,0.1549236694811995,,,
22,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02509,0.99268,0.11809627045234668,0.18264169809202177,0.1487480405595765,0.1683382552423515,0.14123188905244177,,,
22,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02509,0.99268,0.005303355333407055,0.14047822756491793,0.10915581128812142,0.058295796572322034,0.029713641641048838,,,
22,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02509,0.99268,-0.006319609315907292,0.13994963990854706,0.11143357500932234,0.03422206937662786,0.00291577973653645,,,
23,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02534,0.92838,-0.10542647675047465,0.30442336167182227,0.2129548807651335,-0.01771769759818069,0.005505611688505496,,,
23,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02534,0.92838,-0.11966196639646344,0.31034418398076474,0.21573180926657456,-0.031512042362700186,-0.009882639022020356,,,
23,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02534,0.92838,-0.23315539812272193,0.3739727327076635,0.2678911311950332,-0.14159176012920702,-0.12284225657722203,,,
23,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02534,0.92838,-0.24245906870220457,0.35390505861315696,0.26671920704027996,-0.16592972371014125,-0.15226426387951975,,,
23,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02534,0.92838,-0.09619925154720389,0.24910762652371396,0.2032631592342985,-0.004489212409660834,-0.028583525529363385,0.4694663920861845,-0.6434535980726056,
23,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02534,0.92838,-0.11043474119319269,0.25588939058253607,0.20905551018425914,-0.01828355717418033,-0.04214979544610742,0.4694663920861845,-0.6434535980726056,
23,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02534,0.92838,-0.22392817291945116,0.32757113546529343,0.2747870228374224,-0.12836327494068717,-0.14957424333034197,0.4694663920861845,-0.6434535980726056,
23,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02534,0.92838,-0.2332318434989338,0.3111190194182917,0.2695378956278107,-0.15270123852162137,-0.1920566166446136,0.4694663920861845,-0.6434535980726056,
23,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02534,0.92838,-0.09568807145950052,0.28488910206100865,0.2205627907389634,-0.007068512138359229,0.012554046425020005,0.6648837505538305,-2.509028876850116,2.533071153870525
23,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02534,0.92838,-0.10992356110548929,0.29076479811676653,0.22329029902312686,-0.020862856902878726,-0.0010319136641818716,0.6648837505538305,-2.509028876850116,2.533071153870525
23,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02534,0.92838,-0.22341699283174776,0.35500365535205314,0.2704989075427232,-0.13094257466938555,-0.10964367517511064,0.6648837505538305,-2.509028876850116,2.533071153870525
23,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02534,0.92838,-0.2327206634112305,0.3317106239247638,0.2644622026016684,-0.1552805382503198,-0.14814399605799267,0.6648837505538305,-2.509028876850116,2.533071153870525
23,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02534,0.92838,0.12365315662528054,0.19948743305729905,0.1589318521026784,0.16745430240181866,0.14362937049383362,,,
23,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02534,0.92838,0.10941766697929171,0.19111137148147767,0.1507263264465315,0.15365995763729914,0.12845264573130066,,,
23,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02534,0.92838,-0.0040757647469667445,0.15830526333025147,0.12294892524918115,0.04358023987079232,0.01915056017256589,,,
23,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02534,0.92838,-0.013379435326449399,0.15701808060752165,0.1201797166998336,0.019242276289858102,0.006146222774390253,,,
24,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.0251,0.95791,-0.0965027517007305,0.29908936527908075,0.20333039723130306,-0.004490509034575688,0.009769432517352072,,,
24,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.0251,0.95791,-0.11077035791326574,0.3047485953737189,0.20625975964532234,-0.018290154827437576,-0.0032122378554610975,,,
24,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.0251,0.95791,-0.22451209519674706,0.36701111719025425,0.25858022349722376,-0.1284107565716544,-0.10996900218268735,,,
24,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.95791,-0.23255289166743226,0.34489025442671234,0.2565035196705555,-0.15245881419645843,-0.14754887098046865,,,
24,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.0251,0.95791,-0.09354536386824672,0.24969795088247365,0.200718091362874,0.00642173911685682,-0.003191259745040753,0.4765746987178279,-0.6544562254932036,
24,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.0251,0.95791,-0.10781297008078197,0.25641439576855163,0.20632974460710493,-0.007377906676005068,-0.016782579560057798,0.4765746987178279,-0.6544562254932036,
24,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.0251,0.95791,-0.22155470736426328,0.3277529761341284,0.2712407201801527,-0.11749850842022189,-0.12170605006945934,0.4765746987178279,-0.6544562254932036,
24,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.95791,-0.22959550383494848,0.3076583678921877,0.26554069907502736,-0.14154656604502594,-0.16730723539495074,0.4765746987178279,-0.6544562254932036,
24,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.0251,0.95791,-0.0937971138859296,0.2824307129373112,0.21614354303003336,0.002858305924018162,0.021061144835254453,0.6642494841218851,-2.4461161007731724,2.4327090947479286
24,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.0251,0.95791,-0.10806472009846478,0.28836890017698646,0.2191310689920927,-0.010941339868843727,0.00772874796798817,0.6642494841218851,-2.4461161007731724,2.4327090947479286
24,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.0251,0.95791,-0.22180645738194613,0.3531978502580087,0.2674697235012646,-0.12106194161306054,-0.10163370180525888,0.6642494841218851,-2.4461161007731724,2.4327090947479286
24,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.95791,-0.22984725385263133,0.32668921730803535,0.261213034964442,-0.14510999923786458,-0.1414065532522848,0.6642494841218851,-2.4461161007731724,2.4327090947479286
24,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.0251,0.95791,0.13258380186417662,0.19592330744896433,0.1584057412344713,0.18087906874320173,0.15754447121274495,,,
24,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.0251,0.95791,0.11831619565164138,0.18677040733033817,0.14901397437844013,0.16707942295033984,0.14247738287379974,,,
24,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.0251,0.95791,0.004574458368160064,0.14709843319233398,0.11051292965441396,0.05695882120612299,0.03205197068366772,,,
24,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.0251,0.95791,-0.003466338102525172,0.1414021600991583,0.10617797002213142,0.032910763581318954,0.007774648825730424,,,
25,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.0251,0.98846,-0.0680177573145626,0.27643244948659307,0.18740158119535863,0.0023655832584584067,0.012602108503660503,,,
25,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.0251,0.98846,-0.0822542404166836,0.28086846546687566,0.18882347530673815,-0.01143017570447387,-0.0017900099330603325,,,
25,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.0251,0.98846,-0.1957556802155736,0.3363722405186393,0.2368012383131015,-0.12152064860552189,-0.11221909232274285,,,
25,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.98846,-0.2052271701328608,0.3207712060343144,0.24016293784477707,-0.1456525265549317,-0.1399134852660957,,,
25,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.0251,0.98846,-0.08762127456143769,0.23991640457934038,0.19690523391088433,0.009074716360940805,-0.020696074474216175,0.46812040680576295,-0.6318343373750476,
25,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.0251,0.98846,-0.10185775766355872,0.2464509989214049,0.20249583107140717,-0.004721042601991472,-0.03474102818546854,0.46812040680576295,-0.6318343373750476,
25,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.0251,0.98846,-0.21535919746244872,0.31717200076640134,0.2661778266476155,-0.11481151550303949,-0.14489130931554683,0.46812040680576295,-0.6318343373750476,
25,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.98846,-0.2248306873797359,0.30106756513962757,0.2615497295670146,-0.13894339345244927,-0.17312287446357644,0.46812040680576295,-0.6318343373750476,
25,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.0251,0.98846,-0.08799479042475096,0.2658605183956872,0.20456960565826013,0.0048164083851995245,0.016258801209652063,0.6445181276538147,-2.3158363616952453,2.2865316663395783
25,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.0251,0.98846,-0.10223127352687199,0.27168565329662875,0.20800936824429553,-0.008979350577732753,0.0025067113504420035,0.6445181276538147,-2.3158363616952453,2.2865316663395783
25,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.0251,0.98846,-0.215732713325762,0.336606833302653,0.26188814858017556,-0.11906982347878077,-0.11086700050114473,0.6445181276538147,-2.3158363616952453,2.2865316663395783
25,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.98846,-0.22520420324304913,0.3147908755739722,0.2566393229824581,-0.14320170142819055,-0.14847532543387487,0.6445181276538147,-2.3158363616952453,2.2865316663395783
25,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.0251,0.98846,0.13553347983955175,0.2000300941719054,0.16015324241549772,0.18504744992512473,0.14888484902142096,,,
25,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.0251,0.98846,0.12129699673743068,0.19080924145225311,0.1507754396059581,0.17125169096219248,0.1364959862114148,,,
25,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.0251,0.98846,0.00779555693854069,0.14931867874643953,0.11397128242488028,0.06116121806114445,0.024401547368409382,,,
25,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.0251,0.98846,-0.001675932978746502,0.14636095654704998,0.11179908855937085,0.037029340111734664,0.004991081339735359,,,
26,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.0251,0.97489,-0.07896985568492314,0.26684988336264726,0.1858607424924973,0.002445431278032354,0.011357745946973807,,,
26,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.0251,0.97489,-0.0931504629247423,0.2720383113186289,0.18807685204236052,-0.01134728454733764,-0.0033856522447770487,,,
26,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.0251,0.97489,-0.2062175572658776,0.33277337293717973,0.23728832842125866,-0.12141399442893709,-0.11628764335336328,,,
26,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.97489,-0.21615938069658297,0.3167668674267157,0.24307935614853102,-0.14548899604831017,-0.14460046943395,,,
26,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.0251,0.97489,-0.07313005467536603,0.2204283916769576,0.17757523184364526,0.011726594237748885,-0.022411908465890917,0.42658448546342354,-0.5603681044847433,
26,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.0251,0.97489,-0.08731066191518518,0.22650864572963786,0.18288128791793096,-0.00206612158762111,-0.035178176340711076,0.42658448546342354,-0.5603681044847433,
26,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.0251,0.97489,-0.20037775625632048,0.29563378457385137,0.24473267022227066,-0.11213283146922057,-0.1390619447425152,0.42658448546342354,-0.5603681044847433,
26,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.97489,-0.21031957968702583,0.2802922020476569,0.24149400903494442,-0.13620783308859363,-0.18268708908135167,0.42658448546342354,-0.5603681044847433,
26,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.0251,0.97489,-0.07975151383577611,0.24779955074624208,0.18770789792068676,0.006852608009781104,0.006747387721567577,0.5930552380653135,-2.149601134389765,2.157854679264735
26,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.0251,0.97489,-0.09393212107559527,0.25351520240712433,0.19103417844244383,-0.00694010781558889,-0.006578967731812213,0.5930552380653135,-2.149601134389765,2.157854679264735
26,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.0251,0.97489,-0.20699921541673058,0.3186593916966978,0.24640177646045838,-0.11700681769718835,-0.11757876551397217,0.5930552380653135,-2.149601134389765,2.157854679264735
26,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.0251,0.97489,-0.21694103884743596,0.29743979471729565,0.24293086360356447,-0.1410818193165614,-0.15684860449349713,0.5930552380653135,-2.149601134389765,2.157854679264735
26,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.0251,0.97489,0.13017471099075353,0.19313431025425695,0.15622526960041497,0.17882945350025325,0.14985054646317053,,,
26,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.0251,0.97489,0.1159941037509344,0.18399771886705735,0.14786219289455782,0.16503673767488328,0.13575800267751248,,,
26,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.0251,0.97489,0.002927009409799083,0.14456558896204744,0.11244237766848655,0.05497002779328383,0.0230848913745767,,,
26,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.0251,0.97489,-0.007014814020906298,0.14387930959669856,0.1149673877544826,0.03089502617391078,0.00697490687031177,,,
27,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02598,0.98536,-0.09318494069374554,0.2868564348158279,0.1969590177842671,-0.008368583429153947,-0.012074100619855699,,,
27,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02598,0.98536,-0.10739937006048793,0.29240136190185156,0.20077272984079017,-0.022162916349882142,-0.025786944897056685,,,
27,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02598,0.98536,-0.22073016394154152,0.35440729703873053,0.2598662490536364,-0.13224232138727932,-0.13896138279836734,,,
27,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02598,0.98536,-0.23096842153306213,0.33825301519943807,0.2619705628264019,-0.15640313413256282,-0.16936003807809996,,,
27,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02598,0.98536,-0.09686004917956542,0.24075574078095877,0.19269792250665893,0.003769460538154732,-0.025246021177455447,0.4662161524478271,-0.6332186372194467,
27,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02598,0.98536,-0.11107447854630777,0.24773899332083354,0.19876610754883745,-0.010024872382573465,-0.040193092209360515,0.4662161524478271,-0.6332186372194467,
27,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02598,0.98536,-0.22440527242736139,0.3210217412361446,0.26897190060820797,-0.12010427741997065,-0.14822905358936111,0.4662161524478271,-0.6332186372194467,
27,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02598,0.98536,-0.234643530018882,0.30686612254968626,0.26759103187676125,-0.14426509016525416,-0.18095408914567201,0.4662161524478271,-0.6332186372194467,
27,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02598,0.98536,-0.09709168241607076,0.27265164530113484,0.21074431363824403,-0.00035251506313677003,-0.012227145344031243,0.6446947829401665,-2.3370863153392563,2.3135051769585377
27,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02598,0.98536,-0.11130611178281315,0.27873985710757654,0.2146579227300523,-0.014146847983864966,-0.0258815844675766,0.6446947829401665,-2.3370863153392563,2.3135051769585377
27,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02598,0.98536,-0.22463690566386676,0.34488998438567664,0.2681047413026357,-0.12422625302126214,-0.13084390714128347,0.6446947829401665,-2.3370863153392563,2.3135051769585377
27,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02598,0.98536,-0.23487516325538738,0.3250439992568528,0.2651645015152519,-0.14838706576654564,-0.17582723723971938,0.6446947829401665,-2.3370863153392563,2.3135051769585377
27,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02598,0.98536,0.12151725886796509,0.19468779304751802,0.1535162127977544,0.1770465276819564,0.1320294079160469,,,
27,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02598,0.98536,0.10730282950122269,0.18622358022748267,0.14527910937029492,0.16325219476122818,0.11754768921903391,,,
27,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02598,0.98536,-0.00602796437983095,0.15347451439685905,0.1188509717022087,0.05317278972383101,0.00665187784834842,,,
27,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02598,0.98536,-0.016266221971351538,0.15306886236832443,0.12056763021927472,0.029011976978547505,-0.008673567395785398,,,
28,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02519,0.99268,-0.08951477648173449,0.2666226797825602,0.18503040847658914,-0.009249014835954058,0.0034035549228512707,,,
28,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02519,0.99268,-0.10369345133715784,0.27236403793215824,0.1881389941101975,-0.0230448573909326,-0.010104957932242087,,,
28,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02519,0.99268,-0.21674648530777854,0.33658207611995616,0.24517499530479794,-0.1331359482555353,-0.1230962648077707,,,
28,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02519,0.99268,-0.22741011463862312,0.3202554707124785,0.2477185434229082,-0.1572494216699962,-0.156232157575122,,,
28,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02519,0.99268,-0.0834953616355555,0.2233668856676206,0.17917501229595945,0.002400449686076469,-0.02059475412859868,0.44253314066591853,-0.5834572916843603,
28,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02519,0.99268,-0.09767403649097886,0.2299954043327597,0.18458869980350928,-0.011395392868902074,-0.03361562474196589,0.44253314066591853,-0.5834572916843603,
28,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02519,0.99268,-0.2107270704615995,0.3021230103101838,0.2513261122143904,-0.12148648373350476,-0.13824906913863444,0.44253314066591853,-0.5834572916843603,
28,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02519,0.99268,-0.2213906997924441,0.28792342109731683,0.24982532905728289,-0.14559995714796564,-0.180089787173781,0.44253314066591853,-0.5834572916843603,
28,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02519,0.99268,-0.08740984532980915,0.25629582220093455,0.191379495307756,-0.0015176531562696343,0.0058919378553383694,0.6176543172735042,-2.255272633122579,2.269984633785663
28,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02519,0.99268,-0.10158852018523251,0.2622049764510535,0.1954036302025031,-0.015313495711248177,-0.00891211208556797,0.6176543172735042,-2.255272633122579,2.269984633785663
28,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02519,0.99268,-0.21464155415585315,0.32803181768425305,0.252893100738756,-0.12540458657585088,-0.1222485491354206,0.6176543172735042,-2.255272633122579,2.269984633785663
28,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02519,0.99268,-0.2253051834866978,0.3083086178300415,0.25057627602683885,-0.14951805999031176,-0.15513070555217467,0.6176543172735042,-2.255272633122579,2.269984633785663
28,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02519,0.99268,0.1267274986891692,0.19035996973294297,0.1509552002371301,0.17516998516404578,0.14129710091463465,,,
28,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02519,0.99268,0.11254882383374583,0.18132135846477165,0.14163892556100424,0.16137414260906724,0.12657685358963633,,,
28,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02519,0.99268,-0.0005042101368748294,0.14353866511616592,0.10969992222309502,0.05128305174446455,0.016666200909693174,,,
28,raw_no_catalog_correction,LCDM fixed H0=70 Om=0.3,450,0.02519,0.99268,-0.011167839467719468,0.1427955883945229,0.10946105527491043,0.027169578330003646,-0.006046128714480403,,,
29,catalog_bin_median_delta,STAM b=354.95 union-style,450,0.02517,0.98158,-0.07509306214762465,0.279132423124015,0.1879619674868293,0.00712625254815606,0.015465515681288622,,,
29,catalog_bin_median_delta,STAM b=461.3626922 original,450,0.02517,0.98158,-0.0892534385150436,0.28392451621080006,0.18944773015213734,-0.0066612101754133825,0.0012971283413563128,,,
29,catalog_bin_median_delta,STAM b=1335.412792 DES-style,450,0.02517,0.98158,-0.20216509721707723,0.3413477254183188,0.23610408544591108,-0.11668737604182285,-0.1111239548635723,,,
29,catalog_bin_median_delta,LCDM fixed H0=70 Om=0.3,450,0.02517,0.98158,-0.2136106708257952,0.32476119719468477,0.24072796826625792,-0.1410186647168727,-0.14084787744079819,,,
29,catalog_linear_z_delta,STAM b=354.95 union-style,450,0.02517,0.98158,-0.07217168559729789,0.22606562081755133,0.1792848036128246,0.017348408731331658,-0.0007233912642554685,0.44548286330160636,-0.6024192437770542,
29,catalog_linear_z_delta,STAM b=461.3626922 original,450,0.02517,0.98158,-0.0863320619647168,0.23197379937857956,0.18395570058982005,0.0035609460077622164,-0.014399260660265867,0.44548286330160636,-0.6024192437770542,
29,catalog_linear_z_delta,STAM b=1335.412792 DES-style,450,0.02517,0.98158,-0.1992437206667505,0.29961019929124405,0.24546313518770774,-0.10646521985864725,-0.12485275816487018,0.44548286330160636,-0.6024192437770542,
29,catalog_linear_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02517,0.98158,-0.21068929427546843,0.2844832049835602,0.24356184678215462,-0.1307965085336971,-0.16508986422363847,0.44548286330160636,-0.6024192437770542,
29,catalog_quadratic_z_delta,STAM b=354.95 union-style,450,0.02517,0.98158,-0.07604586056989864,0.2588014102040882,0.1963097977889337,0.012326652996620358,0.024720735423517937,0.6247634964756885,-2.3139433368044475,2.323901028557287
29,catalog_quadratic_z_delta,STAM b=461.3626922 original,450,0.02517,0.98158,-0.09020623693731755,0.26405428084661414,0.1988583885696181,-0.0014608097269490847,0.011637252561072842,0.6247634964756885,-2.3139433368044475,2.323901028557287
29,catalog_quadratic_z_delta,STAM b=1335.412792 DES-style,450,0.02517,0.98158,-0.20311789563935126,0.3255888515776369,0.24475375038357783,-0.11148697559335854,-0.10072304235302454,0.6247634964756885,-2.3139433368044475,2.323901028557287
29,catalog_quadratic_z_delta,LCDM fixed H0=70 Om=0.3,450,0.02517,0.98158,-0.2145634692480692,0.3048802938924488,0.2418089029266331,-0.1358182642684084,-0.14155464442410803,0.6247634964756885,-2.3139433368044475,2.323901028557287
29,raw_no_catalog_correction,STAM b=354.95 union-style,450,0.02517,0.98158,0.1316599097776253,0.19368998941167287,0.1585653123998332,0.18338363032593366,0.15232963920297493,,,
29,raw_no_catalog_correction,STAM b=461.3626922 original,450,0.02517,0.98158,0.11749953341020634,0.1844897622414669,0.14934155842989186,0.16959616760236423,0.1375910872954158,,,
29,raw_no_catalog_correction,STAM b=1335.412792 DES-style,450,0.02517,0.98158,0.004587874708172688,0.1440984059961373,0.1084374977037794,0.059570001735954746,0.028663864129683247,,,
