catalog,cid,z,mu_obs,muerr,weight,observed_distance_mly,lcdm_distance_mly,lcdm_mu,stam_unadjusted_su,stam_unadjusted_distance_mly,stam_unadjusted_mu_equiv,stam_adjusted_union_distance_mly,stam_adjusted_union_mu,stam_adjusted_union_excess_mly,stam_adjusted_union_excess_fraction,stam_adjusted_union_flattening_ratio,resid_mu_stam_adjusted_union,stam_adjusted_original_distance_mly,stam_adjusted_original_mu,stam_adjusted_original_excess_mly,stam_adjusted_original_excess_fraction,stam_adjusted_original_flattening_ratio,resid_mu_stam_adjusted_original,stam_adjusted_des_distance_mly,stam_adjusted_des_mu,stam_adjusted_des_excess_mly,stam_adjusted_des_excess_fraction,stam_adjusted_des_flattening_ratio,resid_mu_stam_adjusted_des,resid_mu_lcdm,resid_mu_stam_unadjusted,observed_over_unadjusted_distance,observed_over_lcdm_distance,unadjusted_over_lcdm_distance,adjusted_union_over_lcdm_distance,unadjusted_fraction_of_observed,observed_excess_over_unadjusted_mly,observed_excess_over_unadjusted_fraction
DES,1248962,0.48342,42.15537,0.12,69.44444444444444,8800.348585013699,8873.855914338501,42.17343248851256,2128.0777985921563,6940.861460398001,41.63993750458512,8207.42453798917,42.003905116533275,1266.5630775911695,0.15431918645474127,0.8456808135452587,0.1514648834667227,8258.866561652494,42.01747287114295,1318.0051012544927,0.15958668074070162,0.8404133192592984,0.1378971288570483,8681.39986089781,42.12581942506475,1740.5384004998095,0.2004905232322529,0.7995094767677471,0.02955057493525004,-0.018062488512562425,0.5154324954148777,1.2679043711252913,0.9917164161741653,0.782169727275249,0.9248994594027045,0.788703014812134,1859.4871246156972,0.21129698518786602
DES,1265990,0.58574,42.60893,0.2047,23.865158038656308,10844.55847986304,11182.925706813312,42.67564782320838,2615.4029681285533,8530.303580490972,42.08769306133546,10345.76020666607,42.50668266543953,1815.456626175097,0.17547832057864113,0.8245216794213589,0.10224733456047375,10408.090376995297,42.519725898216706,1877.7867965043242,0.18041607331300105,0.819583926686999,0.08920410178329519,10920.05648245215,42.62399504823978,2389.7529019611775,0.21884070891037619,0.7811592910896238,-0.015065048239776502,-0.06671782320837849,0.5212369386645435,1.271298070172418,0.969742513200806,0.762797125200769,0.925138955395439,0.7865975914400439,2314.2548993720684,0.21340240855995604
DES,1262232,0.26103,40.86697,0.7274,1.8899634549106503,4862.055086657167,4317.22568045904,40.60889438343669,1113.3478323516736,3631.2549600863395,40.233154339513355,4043.1606328702574,40.466475604692,411.9056727839179,0.10187714765403824,0.8981228523459618,0.40049439530800157,4070.9375379152234,40.48134281908222,439.68257782888395,0.10800523804009303,0.891994761959907,0.3856271809177798,4299.090835466018,40.599753731830376,667.8358753796783,0.1553435135332016,0.8446564864667984,0.2672162681696264,0.25807561656331046,0.633815660486647,1.3389462155919678,1.1261989635297909,0.8411084406641992,0.9365182485527044,0.7468559889523906,1230.8001265708272,0.25314401104760936
DES,1285539,0.48417,42.41342,0.391,6.541035184228255,9910.826537787198,8890.3383624387,42.1774620764583,2131.6029648244303,6952.359014885564,41.6435315781249,8222.588523868435,42.00791341356638,1270.2295089828713,0.15448049057734844,0.8455195094226515,0.40550658643362425,8274.11035705091,42.02147717002595,1321.7513421653457,0.15974543305903519,0.8402545669409648,0.39194282997404883,8697.299193871077,42.1297926767339,1744.9401789855128,0.200630119775017,0.799369880224983,0.28362732326610285,0.23595792354170442,0.7698884218751019,1.4255343425975724,1.1147862020257875,0.7820128696404833,0.9248903909674034,0.701491342662307,2958.467522901634,0.2985086573376931
DES,1249342,0.65098,42.63731,0.1312,58.09414039262343,10987.221377730566,12714.583122563512,42.95438125164084,2932.855476676176,9565.695182970228,42.33645331314947,11782.35033430994,42.789030283866666,2216.6551513397117,0.1881335292573046,0.8118664707426954,-0.15172028386666625,11851.622868678296,42.80175974129608,2285.9276857080677,0.19287887498929474,0.8071211250107053,-0.1644497412960817,12420.612002646101,42.90358560185135,2854.916819675873,0.2298531520884525,0.7701468479115475,-0.2662756018513477,-0.31707125164084005,0.3008566868505298,1.1486066791351532,0.8641432653999059,0.7523404496050512,0.9266800351008586,0.8706200461527465,1421.5261947603376,0.1293799538472535
DES,1256701,0.43629,42.28125,0.235,18.107741059302853,9325.580493763004,7852.051996018429,41.907786458835446,1907.9456753545264,6222.8865013121795,41.402830024718696,7269.624215044739,41.74043043311933,1046.7377137325593,0.14398787100525767,0.8560121289947423,0.5408195668806712,7316.051008524676,41.754254248614515,1093.1645072124966,0.14942002262405488,0.8505799773759452,0.5269957513854848,7697.3903265664185,41.864588173403355,1474.503825254239,0.19155892616815914,0.8084410738318408,0.41666182659664486,0.37346354116455416,0.8784199752813038,1.4985940193182985,1.187661581774008,0.7925172304599668,0.9258247676825084,0.6672921332322506,3102.693992450824,0.33270786676774944
DES,1250665,0.29461,40.91041,0.1873,28.505223154564725,4960.299218155106,4959.550078496339,40.910082024028924,1262.664468631354,4118.260692130313,40.50643979798089,4629.509135485208,40.76054535190481,511.24844335489524,0.11043253796307985,0.8895674620369202,0.14986464809518907,4660.859378734251,40.77520062559884,542.5986866039375,0.116416017415074,0.883583982584926,0.13520937440115688,4918.363278636329,40.89197364129689,800.1025865060155,0.16267659405749568,0.8373234059425043,0.018436358703105782,0.00032797597107503407,0.40397020201911005,1.2044646002216095,1.0001510499232613,0.8303698172111024,0.9334534508599631,0.8302444088568564,842.0385260247931,0.1697555911431436
DES,1251552,0.35484,41.5652,0.1302,58.98995047203758,6706.03591557131,6154.541291479282,41.37884907353606,1533.9615155457961,5003.113312882229,40.92907232024292,5719.019444954171,41.219478490593815,715.906132071942,0.12517987374629022,0.8748201262537098,0.3457215094061823,5756.778924654419,41.23376838339745,753.6656117721895,0.1309179354698656,0.8690820645301344,0.3314316166025506,6066.926862067451,41.34771442210629,1063.8135491852217,0.17534636124205752,0.8246536387579425,0.21748557789370437,0.18635092646393758,0.6361276797570738,1.340372583268167,1.0896077543350875,0.8129140866775629,0.9292356934662095,0.7460612164729209,1702.922602689081,0.25393878352707916
DES,1262131,0.33802,41.20249,0.1091,84.01377489853236,5674.451325434505,5815.455416387511,41.255789277732624,1457.7487966014735,4754.540669502958,40.818413457875614,5409.872383618919,41.09880572684207,655.3317141159614,0.12113626119911891,0.8788637388008811,0.10368427315792417,5445.842001836363,41.11319581055449,691.3013323334053,0.12694112904860172,0.8730588709513982,0.0892941894455106,5741.28841657076,41.22791744684166,986.7477470678023,0.1718686948768864,0.8281313051231136,-0.025427446841661094,-0.053299277732627104,0.384076542124383,1.1934804474030747,0.9757535599781804,0.8175697910270319,0.9302577349960092,0.8378855323318669,919.9106559315469,0.1621144676681331
DES,1307261,0.70351,42.91779,0.1562,40.98622698828286,12502.126101352413,13978.561545471097,43.16018303936073,3192.271012026187,10411.795495999471,42.52049877121184,12980.474561028332,42.999323476679834,2568.6790650288604,0.1978879164203197,0.8021120835796803,-0.08153347667983724,13055.336954117953,43.01181105126656,2643.5414581184814,0.20248741701642928,0.7975125829835708,-0.09402105126656579,13670.239939828254,43.111751311554215,3258.444443828783,0.23836044269678855,0.7616395573032114,-0.1939613115542187,-0.24239303936073497,0.3972912287881556,1.2007656226206238,0.8943785854276949,0.7448402657262528,0.9285987344837972,0.8328019899649852,2090.3306053529413,0.1671980100350148
DES,1250858,0.85707,43.69555,0.2935,11.608705368155581,17886.932786636626,17814.807332864024,43.68677627382104,3970.1001405175775,12948.734805404642,42.99400730702175,16694.761300716495,43.54577169450766,3746.026495311853,0.22438335162965664,0.7756166483703434,0.14977830549234028,16785.96442682035,43.557602116791244,3837.229621415707,0.22859750705086937,0.7714024929491307,0.13794788320875284,17535.086545855935,43.65241019332633,4586.351740451293,0.26155284312156335,0.7384471568784367,0.04313980667366479,0.008773726178958441,0.7015426929782507,1.3813652882265255,1.0040486238456,0.7268523629507544,0.937128366800728,0.7239214771958373,4938.197981231984,0.2760785228041626
DES,1430116,1.02144,44.16439,0.178,31.561671506122966,22197.490308885222,22124.035484012245,44.157192356473885,4834.8593225111335,15769.202028358215,43.42191921076525,21020.31105088116,44.04606631608636,5251.109022522944,0.24981119498242726,0.7501888050175728,0.11832368391363701,21129.005231201925,44.05726587791402,5359.80320284371,0.2536703997275132,0.7463296002724867,0.10712412208597755,22021.79496514164,44.14713419874788,6252.592936783423,0.28392748850312477,0.7160725114968752,0.01725580125211934,0.007197643526112074,0.7424707892347442,1.4076482924733178,1.0033201368225095,0.7127633672326055,0.9501119750992677,0.7104047263417933,6428.288280527007,0.2895952736582067
DES,1501075,0.38373,41.23591,262.7785,1.448172650996636e-05,5762.459353712126,6746.311946234409,41.57820271916429,1665.6773736737337,5432.712984477066,41.107954431927034,6258.849090136617,41.415343025803615,826.1361056595506,0.13199489135494044,0.8680051086450595,-0.1794330258036183,6299.6828325145225,41.42946404854294,866.9698480374564,0.13762119000067258,0.8623788099993274,-0.19355404854294278,6635.082077310777,41.54210212245479,1202.369092833711,0.18121389891246614,0.8187861010875339,-0.3061921224547959,-0.34229271916429127,0.12795556807296293,1.0606964458047474,0.8541643789431587,0.8052863590912728,0.9277438013565501,0.942776799107027,329.74636923506023,0.057223200892972975
DES,1408024,0.40228,41.50684,0.1677,35.55771746477742,6528.206372268697,7132.353498660796,41.69903492394072,1750.7927012128803,5710.322053561122,41.21617363718774,6611.359078967179,41.53432435167997,901.0370254060572,0.1362862029794359,0.8637137970205642,-0.02748435167997343,6654.166776785395,41.54833903280206,943.8447232242734,0.14184266113033034,0.8581573388696696,-0.04149903280206502,7005.779650932939,41.66015299254618,1295.4575973718174,0.1849126952200538,0.8150873047799462,-0.15331299254618358,-0.19219492394072546,0.2906663628122601,1.1432291053002026,0.9152948425080816,0.8006224109101321,0.9269533654225858,0.8747153089121258,817.8843187075754,0.12528469108787416
DES,1440057,0.51228,42.30733,0.1398,51.166493723917874,9438.258656418126,9512.960657873577,42.32444912806888,2264.2256644570775,7384.916407882735,41.77459854355395,8796.364883967777,42.15438680537425,1411.4484760850419,0.16045815455626936,0.8395418454437307,0.1529431946257489,8850.877977927992,42.1678023918129,1465.9615700452568,0.16562894367101436,0.8343710563289857,0.13952760818710175,9298.636363053536,42.27496694630668,1913.7199551708009,0.20580651618710716,0.7941934838128928,0.03236305369332371,-0.017119128068877387,0.5327314564460508,1.278045428698913,0.9921473446446325,0.7763005307680394,0.9246716348697716,0.7824448001179652,2053.3422485353904,0.21755519988203478
DES,1575019,0.65214,42.80971,0.1503,44.26719858132483,11895.093909350107,12742.207078587073,42.959093918195975,2938.54736363823,9584.25963530275,42.34066347542387,11808.409192664623,42.793827595703206,2224.149557361874,0.18835302207714097,0.811646977922859,0.015882404296796437,11877.805165755932,42.806551610591136,2293.5455304531824,0.1930950624670577,0.8069049375329422,0.003158389408866924,12447.808197839504,42.90833506406673,2863.5485625367546,0.2300443995460795,0.7699556004539205,-0.09862506406673077,-0.14938391819597285,0.46904652457613594,1.241107228098831,0.9335191176840537,0.7521663693104496,0.9267161583418566,0.805732153805786,2310.834274047358,0.19426784619421397
DES,1594042,0.61981,42.93407,0.1523,43.112200795937454,12596.20949560671,11977.344527447021,42.824673335653934,2780.530980421532,9068.879123788634,42.2206386915461,11088.87609890597,42.65730827938339,2019.9969751173358,0.1821642659815298,0.8178357340184702,0.2767617206166051,11154.831749658451,42.67018574536816,2085.952625869817,0.18699991830299786,0.8130000816970021,0.26388425463184007,11696.57674201549,42.77316449774115,2627.6976182268554,0.224655271040787,0.775344728959213,0.16090550225884925,0.10939666434606465,0.7134313084538988,1.3889488793124956,1.0516696306715994,0.7571694295848791,0.9258209174408354,0.7199689023076082,3527.330371818076,0.2800310976923918
DES,1645125,0.44419,41.96627,0.16,39.0625,8066.402245033512,8021.379873588708,41.954116044667906,1944.653737825025,6342.612188153103,41.44421141355468,7424.745242657233,41.786278408546394,1082.13305450413,0.14574682620583043,0.8542531737941695,0.1799915914536072,7472.012696405551,41.800058630600404,1129.4005082524482,0.15115077478331265,0.8488492252166874,0.16621136939959769,7860.257010235713,41.910054357666226,1517.6448220826105,0.1930782695917343,0.8069217304082656,0.056215642333775406,0.012153955332095734,0.5220585864453184,1.271779198498081,1.0056127963211225,0.7907133545734275,0.9256194519728506,0.7863000127545402,1723.7900568804098,0.2136999872454598
DES,1370441,0.93733,43.89162,0.1592,39.45607434155703,19577.168331224257,19894.9558072895,43.926585518653134,4388.195987173436,14312.38107375344,43.211430079753995,18761.692101120116,43.79923064703702,4449.311027366675,0.23714870723739473,0.7628512927626053,0.09238935296298223,18861.43590989994,43.81074438593507,4549.054836146501,0.24118284831956005,0.75881715168044,0.08087561406493649,19680.709289945476,43.903074356174,5368.328216192036,0.2727710743095331,0.7272289256904669,-0.011454356173999258,-0.0349655186531308,0.6801899202460078,1.3678484544493839,0.9840267312406491,0.7193974800642378,0.9430376364166559,0.7310751397548215,5264.787257470816,0.2689248602451784
DES,1653101,0.33,41.36497,0.2109,22.4826158793367,6115.329680726245,5655.21821147041,41.19511746079135,1421.5322100683402,4636.4179627761205,40.76378352342621,5263.800414372729,41.03936769438431,627.3824515966089,0.11918811546949051,0.8808118845305095,0.32560230561568915,5298.916602798729,41.05380604677149,662.4986400226089,0.1250253003930458,0.8749746996069542,0.3111639532285082,5587.35313573273,41.168901228761946,950.9351729566097,0.17019421358480202,0.829805786415198,0.19606877123805333,0.16985253920864807,0.6011864765737869,1.3189772211702426,1.0813605155540411,0.8198477564264683,0.9307864378595024,0.7581632070285225,1478.9117179501245,0.2418367929714775
DES,1564017,0.65792,43.04337,0.1608,38.674785277592136,13246.461301121011,12880.047995783536,42.982458031569124,2966.933359164324,9676.842370056356,42.36153895829093,11938.522693294588,42.81762357115954,2261.6803232382317,0.18944390200879135,0.8105560979912086,0.22574642884046625,12008.533731746811,42.83032053639856,2331.691361690455,0.19416953091668399,0.805830469083316,0.21304946360144328,12583.588773407228,42.9318932111277,2906.7464033508713,0.23099502500381047,0.7690049749961895,0.11147678887230228,0.060911968430879426,0.6818310417090743,1.3688826163078098,1.0284481319834697,0.7513048377788815,0.9269004818307223,0.7305228279523552,3569.618931064655,0.26947717204764476
DES,1450026,0.35831,41.59729,0.1189,70.7353148181289,6805.873537627536,6224.999563328874,41.40356725124681,1549.7277009255652,5054.535732002585,40.951276979966735,5783.268376370798,41.24373735719314,728.7326443682132,0.1260070598393219,0.8739929401606781,0.3535526428068607,5821.39710811298,41.258006753762636,766.8613761103952,0.13173150050898608,0.8682684994910139,0.3392832462373647,6134.577999372319,41.371794088533576,1080.042267369734,0.176058119642499,0.823941880357501,0.22549591146642456,0.1937227487531885,0.6460130200332657,1.3464883618363657,1.0933130947864733,0.8119736685249865,0.9290391617759639,0.742672590675928,1751.3378056249512,0.25732740932407205
DES,1548070,0.67651,43.04567,0.1873,28.505223154564725,13260.499242216349,13325.587578138382,43.05630246418865,3058.509110000616,9975.52252174401,42.42754889207348,12360.034360364021,42.89296901510463,2384.511838620012,0.19292113347731701,0.807078866522683,0.1527009848953682,12432.023610764241,42.905579756057264,2456.501089020232,0.19759462867278307,0.8024053713272169,0.14009024394273695,13023.327243779939,43.00648039190343,3047.8047220359294,0.2340265789982041,0.7659734210017959,0.039189608096570794,-0.01063246418864594,0.6181211079265196,1.3293037245228965,0.9951155372669033,0.7485990740182892,0.9275414151824403,0.7522735260212351,3284.9767204723394,0.24772647397876485
DES,1699105,0.4659,42.1394,0.2053,23.725867530414778,8735.86421603949,8490.780767193562,42.07760876222607,2045.9269870913456,6672.921349437953,41.55445065502066,7855.3363674142065,41.90869455657996,1182.4150179762537,0.15052379206588667,0.8494762079341133,0.2307054434200424,7904.914040710187,41.92235638326626,1231.992691272234,0.1558514975529766,0.8441485024470234,0.21704361673373995,8312.133982207008,42.031433299441495,1639.2126327690548,0.19720719568259618,0.8027928043174039,0.10796670055850655,0.061791237773931584,0.5849493449793428,1.3091513834154953,1.0288646539777442,0.7859019720801881,0.925160663406295,0.7638536021640687,2062.9428666015374,0.23614639783593128
DES,1323988,0.50816,42.17286,0.1855,29.06110824536294,8871.516713094927,9421.118648762582,42.30338299121302,2244.726692962834,7321.319268787854,41.75581735483987,8711.606588949213,42.13336189826299,1390.2873201613593,0.15959023240615078,0.8404097675938492,0.03949810173700996,8765.681262617565,42.14679899875698,1444.3619938297115,0.1647746422162746,0.8352253577837254,0.02606100124302202,9209.838561331933,42.254130712449914,1888.5192925440797,0.2050545489986266,0.7949454510013734,-0.08127071244991413,-0.13052299121302013,0.4170426451601301,1.2117374461343127,0.9416627731633713,0.7771178287569357,0.9246891917759087,0.8252612834489865,1550.197444307073,0.17473871655101347
DES,1295800,0.74855,43.4209,0.2713,13.586275362009706,15761.802270873368,15082.761007675515,43.32527487240118,3417.403350811666,11146.07897698835,42.668481204637175,14037.17915579497,43.16926983885899,2891.1001788066187,0.2059601966120868,0.7940398033879131,0.25163016114101566,14116.83437654128,43.18155722200264,2970.755399552929,0.21044062148165432,0.7895593785183457,0.23934277799736492,14771.10457874657,43.27993548941586,3625.0256017582196,0.24541330558136418,0.7545866944186358,0.1409645105841406,0.09562512759882225,0.7524187953628285,1.4141118417888852,1.045021018555707,0.73899460260069,0.9306770258211705,0.70715764513716,4615.7232938850175,0.2928423548628401
DES,1323016,0.33485,41.43045,0.2227,20.163205014024513,6302.543836752661,5752.007437925602,41.23196781954106,1443.4242960781498,4707.820397486792,40.79697005588217,5352.032797584547,41.07546445548777,644.2124000977547,0.12036779751957004,0.87963220248043,0.35498554451223185,5387.665087567716,41.08987357934307,679.844690080924,0.12618540295863914,0.8738145970413609,0.34057642065693017,5680.340763485747,41.20474257376489,972.5203659989547,0.17120810291003857,0.8287918970899615,0.22570742623511109,0.19848218045893873,0.6334799441178305,1.338739226355617,1.0957120457107066,0.8184656310501253,0.9304634695525877,0.7469714641306583,1594.7234392658693,0.2530285358693417
DES,1300160,0.40925,41.56159,0.1733,33.2968289099051,6694.896617855273,7278.60480305378,41.74311132321744,1782.883552753094,5814.988412485676,41.2556148929708,6745.002229583412,41.57778111255965,930.0138170977361,0.1378819139627143,0.8621180860372857,-0.016191112559646115,6788.551623866262,41.59175624955125,973.5632113805859,0.14341250760440052,0.8565874923955995,-0.030166249551250246,7146.256627209412,41.70326366459885,1331.2682147237356,0.18628888999800602,0.813711110001994,-0.1416736645988479,-0.18152132321743863,0.30597510702920516,1.1513172757971963,0.9198049350125989,0.798915255028816,0.9266888932826121,0.868570307266152,879.9082053695965,0.13142969273384797
DES,1326299,0.67382,43.30403,0.1937,26.65267223689748,14935.916432974578,13260.910796560647,43.04573739301586,3045.2316328113775,9932.217183106923,42.418101662226746,12298.75472031585,42.88217632604562,2366.5375372089275,0.19242090691504996,0.80757909308495,0.4218536739543808,12370.457720574053,42.89479947123763,2438.2405374671307,0.19710188519636956,0.8028981148036304,0.40923052876236454,12959.410158821287,42.995796801155734,3027.1929757143644,0.23359033618160446,0.7664096638183956,0.30823319884426326,0.2582926069841349,0.885928337773251,1.5037847197278498,1.1263115077169783,0.7489845407664566,0.9274441936149407,0.664988802506902,5003.699249867655,0.3350111974930981
DES,1324685,0.54183,42.45177,0.1382,52.35810430153243,10087.414693900055,10177.44274316131,42.47106396363037,2404.691289572517,7843.054002532447,41.905296651281645,9410.939087076717,42.30103543686662,1567.8850845442694,0.16660240492867703,0.8333975950713229,0.1507345631333834,9468.596676091442,42.31429871352338,1625.5426735589945,0.1716772536804266,0.8283227463195734,0.1374712864766252,9942.183241666076,42.42027944093144,2099.129239133629,0.21113363012024555,0.7888663698797544,0.03149055906856546,-0.019293963630367728,0.546473348718358,1.2861590256350302,0.9911541581187722,0.7706311104331739,0.9246860262024424,0.7775088306100084,2244.3606913676076,0.22249116938999164
DES,1321365,0.3127,42.23841,195.0641,2.6281206788350106e-05,9143.403276224515,5312.79923671146,41.0594876489114,1343.6788371949842,4382.494221972962,40.64147738562149,4951.639526901925,40.906615730099986,569.145304928963,0.11494077907667447,0.8850592209233256,1.3317942699000156,4984.914775752864,40.921159313861736,602.4205537799025,0.12084871675442432,0.8791512832455757,1.3172506861382658,5258.230241960325,41.037068617859106,875.7360199873629,0.16654577294829126,0.8334542270517088,1.201341382140896,1.1789223510886018,1.5969326143785096,2.0863469095706493,1.721014265520061,0.8248936251326631,0.9320208248574648,0.4793066749411251,4760.909054251553,0.5206933250588749
DES,1304506,0.75421,43.43701,0.1753,32.541395095165676,15879.172809017144,15222.803120425875,43.34534377772058,3445.87152344696,11238.92973762454,42.686495405464,14171.8918673529,43.19000977459635,2932.962129728361,0.20695628764179916,0.7930437123582008,0.24700022540365296,14252.149383937061,43.202272453539635,3013.219646312522,0.21142212063175414,0.7885778793682459,0.23473754646036582,14911.366709707221,43.30045787864455,3672.4369720826817,0.24628439790780174,0.7537156020921982,0.13655212135545014,0.09166622227942156,0.7505145945359999,1.4128723267891312,1.0431175312062306,0.7382956771308566,0.9309646689404485,0.7077780355940457,4640.243071392604,0.2922219644059542
DES,1290323,0.59909,42.44629,0.1996,25.10030080200481,10061.989853631641,11492.760917856438,42.734992485908236,2679.9364796314158,8740.783743946788,42.14062250209825,10635.091467241029,42.56657677178279,1894.3077232942414,0.17811861130947712,0.8218813886905229,-0.12028677178279423,10698.842247011125,42.579554544495515,1958.0585030643379,0.18301592432689148,0.8169840756731085,-0.1332645444955176,11222.47692130031,42.68331422953508,2481.6931773535216,0.22113595730754032,0.7788640426924597,-0.23702422953508062,-0.28870248590823877,0.3056674979017444,1.1511541926202924,0.8755067581714163,0.760546904823029,0.9253730712101704,0.8686933569896221,1321.2061096848538,0.13130664301037784
DES,1306073,0.32858,41.15561,0.1025,95.18143961927426,5553.258308573757,5626.945225335833,41.184234062728905,1415.128049992817,4615.5303862580895,40.75397869714314,5238.027023258277,41.02870929794824,622.4966370001875,0.11884181472072054,0.8811581852792795,0.1269007020517634,5272.992105661353,41.0431562304222,657.4617194032635,0.12468475321580305,0.8753152467841969,0.11245376957780451,5560.187487453637,41.15831780511898,944.6571011955475,0.1698966272858842,0.8301033727141158,-0.0027078051189803887,-0.028624062728901833,0.4016313028568632,1.2031679663744785,0.9869046322984816,0.8202550764980338,0.9308828882274495,0.8311391492688364,937.7279223156675,0.16886085073116364
DES,1301397,0.60955,43.02617,0.1745,32.84045286984508,13141.951952320414,11736.83425970804,42.78062548367612,2730.6531507172617,8906.199401199689,42.18133269642185,10863.455514747298,42.612710576173214,1957.2561135476099,0.18016883402252684,0.8198311659774732,0.4134594238267866,10928.319371277808,42.62563751686842,2022.1199700781199,0.18503485315342508,0.814965146846575,0.4005324831315775,11461.096609610899,42.72900149156195,2554.89720841121,0.2229190884115537,0.7770809115884463,0.2971685084380482,0.24554451632388208,0.8448373035781529,1.4755959708863198,1.1197186278276139,0.7588246714682019,0.9255865145886054,0.6776922814443224,4235.752551120726,0.3223077185556776
DES,1311247,0.44183,41.52847,0.1692,34.930056055753965,6593.558671912831,7970.712224480591,41.94035627270532,1933.6797354033702,6306.819779376897,41.43192272964311,7378.317776017106,41.7726574041244,1071.4979966402088,0.14522253299025226,0.8547774670097478,-0.24418740412440343,7425.3340958118315,41.78645062020264,1118.5143164349347,0.15063488080163545,0.8493651191983645,-0.2579806202026447,7811.515651406466,41.896547161071354,1504.6958720295688,0.19262534176176782,0.8073746582382322,-0.3680771610713549,-0.4118862727053241,0.09654727035688637,1.0454648939666171,0.8272232751876195,0.7912492135905557,0.9256786054019045,0.9565122710202941,286.7388925359346,0.043487728979705875
DES,1313177,0.63498,42.88847,0.1606,38.77117099792342,12334.452449001375,12334.926770715421,42.88855350242673,2854.5157307447616,9310.185105419285,42.277662203357096,11424.755585053554,42.722105213650536,2114.570479634269,0.18508671488785786,0.8149132851121421,0.16636478634946172,11492.32551634671,42.73491021844596,2182.1404109274245,0.18987805451764686,0.8101219454823532,0.15355978155403704,12047.329848717714,42.837324630876914,2737.1447432984296,0.22719928628747257,0.7728007137125275,0.051145369123084095,-8.350242673316188e-05,0.6108077966429022,1.3248342873249341,0.9999615464507522,0.7547823573239825,0.9262118695489363,0.7548113825006523,3024.2673435820907,0.2451886174993477
DES,1299090,0.68339,43.0735,0.1394,51.46055342737578,13431.542018836637,13491.321018564437,43.08314300577692,3092.5083991011147,10086.413371483946,42.45155443912635,12517.205157187713,42.92040747664909,2430.7917857037664,0.19419604897247697,0.805803951027523,0.15309252335091372,12589.926526910269,42.932986602892555,2503.5131554263226,0.19885049766376334,0.8011495023362366,0.1405133971074477,13187.24362461259,43.03364077239677,3100.8302531286445,0.23513861891057156,0.7648613810894285,0.03985922760323035,-0.009643005776915459,0.6219455608736553,1.331646991269459,0.9955690773612501,0.7476223683066142,0.9277968510247208,0.750949768637032,3345.1286473526907,0.249050231362968
DES,1315832,0.6291,42.85659,0.2075,23.225431847873423,12154.68967036311,12196.048037141241,42.863966256095196,2825.8050834239743,9216.543498132292,42.255711010292984,11294.2006687451,42.69714812352983,2077.657170612807,0.18395787639601555,0.8160421236039844,0.1594418764701686,11361.14489340812,42.70998111780254,2144.6013952758276,0.18876630968065133,0.8112336903193487,0.14660888219745516,11911.0098111923,42.81261353661212,2694.4663130600075,0.2262164464450466,0.7737835535549534,0.043976463387878084,-0.007376256095199096,0.600878989707013,1.3187904633473737,0.9966088714432593,0.7556991797723891,0.9260541311702201,0.7582705727654301,2938.1461722308177,0.2417294272345699
DES,1929024,0.31564,41.12722,0.2304,18.838011188271604,5481.127127221876,5370.676474029519,41.083015582499215,1356.883417571367,4425.561803005853,40.66271267499554,5004.4062430208005,40.929633410755564,578.8444400149474,0.11566695665888639,0.8843330433411136,0.1975865892444375,5037.9943451868085,40.944159003210984,612.4325421809554,0.12156276887568566,0.8784372311243144,0.18306099678901688,5313.8795186876805,41.05992914198142,888.3177156818274,0.1671693369331804,0.8328306630668196,0.06729085801858048,0.04420441750078652,0.4645073250044618,1.2385155537764903,1.020565501148031,0.8240231606588352,0.9318018441848326,0.8074182007248865,1055.5653242160233,0.19258179927511357
DES,1847079,0.33041,41.00674,0.1993,25.175923056336917,5185.29984621897,5663.387051737405,41.198251842444364,1423.3817604818682,4642.45038940677,40.7666069819212,5271.247049467115,41.04243747938523,628.796660060345,0.11928802694305737,0.8807119730569426,-0.03569747938522738,5306.406867096917,41.056873356319215,663.956477690147,0.12512355239985415,0.8748764476001458,-0.050133356319214784,5595.201760571836,41.17194938282823,952.7513711650654,0.17028007423769706,0.8297199257623029,-0.1652093828282304,-0.19151184244436337,0.24013301807880083,1.1169316656675283,0.9155828126965526,0.8197303745966941,0.9307587493688976,0.8953099197902632,542.8494568121996,0.10469008020973675
DES,1896254,0.55283,42.53302,0.1478,45.77740097890395,10472.005823472928,10427.332051648182,42.52373664267299,2457.254299813246,8014.491612691126,41.95225051844173,9642.7002499985,42.35386395786806,1628.2086373073735,0.16885401340849798,0.831145986591502,0.17915604213194314,9701.528378627425,42.36707141674218,1687.0367659362992,0.17389391651452157,0.8261060834854784,0.1659485832578227,10184.72949529986,42.47261811823765,2170.2378826087343,0.2130874348317523,0.7869125651682477,0.060401881762352616,0.009283357327007025,0.5807694815582707,1.3066338240207618,1.0042842955037272,0.7686042386484015,0.9247523913343049,0.7653253586554257,2457.514210781802,0.23467464134457422
DES,1879256,0.24936,40.35571,0.2089,22.91517192909771,3842.093018232412,4098.186503311408,40.49582921828409,1061.7811949843003,3463.0670835987867,40.130175146809115,3842.9225837186013,40.35617880284061,379.8555001198147,0.0988454729036586,0.9011545270963414,-0.000468802840607907,3869.457652645593,40.37112111524138,406.3905690468064,0.10502520134028406,0.894974798659716,-0.015411115241377615,4087.410785531721,40.490112057631706,624.3437019329344,0.1527479704616269,0.8472520295383731,-0.13440205763170354,-0.14011921828409157,0.2255348531908865,1.1094480486470233,0.9375105342638583,0.8450242761769301,0.9377129568440702,0.901349099869529,379.0259346336252,0.0986509001304709
